STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,wrkenv,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,N,WEN_06,EU_V,2005,144.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,N,WEN_07,EU_V,2005,68.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,N,WEN_08,EU_V,2005,15.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,N,WEN_09,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,N,WEN_10,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,N,WEN_11,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,N,WEN_99,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,TOTAL,EU_V,2005,1590.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,WEN_01,EU_V,2005,322.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,WEN_02,EU_V,2005,51.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,WEN_03,EU_V,2005,73.9,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,WEN_04,EU_V,2005,358.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,WEN_05,EU_V,2005,63.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,WEN_06,EU_V,2005,436.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,WEN_07,EU_V,2005,57.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,WEN_08,EU_V,2005,188.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,WEN_09,EU_V,2005,4.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,WEN_10,EU_V,2005,4.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,WEN_11,EU_V,2005,4.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,WEN_12,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,O,WEN_99,EU_V,2005,24.9,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,P,TOTAL,EU_V,2005,363.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,P,WEN_01,EU_V,2005,14.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,P,WEN_02,EU_V,2005,2.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,P,WEN_03,EU_V,2005,8.9,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,P,WEN_04,EU_V,2005,51.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,P,WEN_05,EU_V,2005,7.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,P,WEN_06,EU_V,2005,47.9,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,P,WEN_07,EU_V,2005,217.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,P,WEN_08,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,P,WEN_09,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,P,WEN_10,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,P,WEN_99,EU_V,2005,9.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,Q,TOTAL,EU_V,2005,236.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,Q,WEN_01,EU_V,2005,34.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,Q,WEN_02,EU_V,2005,19.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,Q,WEN_03,EU_V,2005,7.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,Q,WEN_04,EU_V,2005,63.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,Q,WEN_05,EU_V,2005,5.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,Q,WEN_06,EU_V,2005,70.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,Q,WEN_07,EU_V,2005,22.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,Q,WEN_08,EU_V,2005,4.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,Q,WEN_99,EU_V,2005,8.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,TOTAL,EU_V,2005,2092.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,WEN_01,EU_V,2005,879.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,WEN_02,EU_V,2005,345.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,WEN_03,EU_V,2005,95.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,WEN_04,EU_V,2005,304.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,WEN_05,EU_V,2005,90.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,WEN_06,EU_V,2005,269.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,WEN_07,EU_V,2005,45.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,WEN_08,EU_V,2005,24.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,WEN_09,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,WEN_10,EU_V,2005,9.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,WEN_11,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,WEN_12,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,TOTAL,T,TOTAL,WEN_99,EU_V,2005,16.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,TOTAL,EU_V,2005,3205.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,WEN_01,EU_V,2005,1398.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,WEN_02,EU_V,2005,678.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,WEN_03,EU_V,2005,93.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,WEN_04,EU_V,2005,613.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,WEN_05,EU_V,2005,70.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,WEN_06,EU_V,2005,229.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,WEN_07,EU_V,2005,41.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,WEN_08,EU_V,2005,40.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,WEN_09,EU_V,2005,4.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,WEN_11,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,WEN_99,EU_V,2005,31.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,TOTAL,EU_V,2005,3304.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,WEN_01,EU_V,2005,1508.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,WEN_02,EU_V,2005,633.9,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,WEN_03,EU_V,2005,89.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,WEN_04,EU_V,2005,566.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,WEN_05,EU_V,2005,85.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,WEN_06,EU_V,2005,270.9,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,WEN_07,EU_V,2005,54.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,WEN_08,EU_V,2005,52.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,WEN_09,EU_V,2005,6.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,WEN_10,EU_V,2005,3.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,WEN_11,EU_V,2005,7.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,WEN_12,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,WEN_99,EU_V,2005,25.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,TOTAL,EU_V,2005,2198.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,WEN_01,EU_V,2005,972.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,WEN_02,EU_V,2005,393.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,WEN_03,EU_V,2005,70.9,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,WEN_04,EU_V,2005,306.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,WEN_05,EU_V,2005,72.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,WEN_06,EU_V,2005,270.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,WEN_07,EU_V,2005,45.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,WEN_08,EU_V,2005,29.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,WEN_09,EU_V,2005,5.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,WEN_10,EU_V,2005,9.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,WEN_11,EU_V,2005,7.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,WEN_12,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,WEN_99,EU_V,2005,16.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,TOTAL,EU_V,2005,1936.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WEN_01,EU_V,2005,810.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WEN_02,EU_V,2005,317.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WEN_03,EU_V,2005,83.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WEN_04,EU_V,2005,259.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WEN_05,EU_V,2005,88.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WEN_06,EU_V,2005,271.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WEN_07,EU_V,2005,42.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WEN_08,EU_V,2005,19.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WEN_09,EU_V,2005,4.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WEN_10,EU_V,2005,17.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WEN_11,EU_V,2005,7.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WEN_12,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,WEN_99,EU_V,2005,14.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,TOTAL,EU_V,2005,1807.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WEN_01,EU_V,2005,721.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WEN_02,EU_V,2005,258.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WEN_03,EU_V,2005,97.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WEN_04,EU_V,2005,262.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WEN_05,EU_V,2005,110.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WEN_06,EU_V,2005,265.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WEN_07,EU_V,2005,42.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WEN_08,EU_V,2005,16.9,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WEN_09,EU_V,2005,3.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WEN_10,EU_V,2005,6.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WEN_11,EU_V,2005,7.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WEN_12,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,WEN_99,EU_V,2005,14.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,TOTAL,EU_V,2005,1825.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WEN_01,EU_V,2005,682.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WEN_02,EU_V,2005,253.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WEN_03,EU_V,2005,142.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WEN_04,EU_V,2005,275.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WEN_05,EU_V,2005,100.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WEN_06,EU_V,2005,277.9,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WEN_07,EU_V,2005,47.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WEN_08,EU_V,2005,17.9,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WEN_09,EU_V,2005,4.9,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WEN_10,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WEN_11,EU_V,2005,6.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WEN_12,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,WEN_99,EU_V,2005,15.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,1231.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WEN_01,EU_V,2005,272.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WEN_02,EU_V,2005,92.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WEN_03,EU_V,2005,361.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WEN_04,EU_V,2005,156.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WEN_05,EU_V,2005,26.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WEN_06,EU_V,2005,224.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WEN_07,EU_V,2005,47.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WEN_08,EU_V,2005,19.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WEN_09,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WEN_10,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WEN_11,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,WEN_99,EU_V,2005,25.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,TOTAL,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,WEN_01,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,WEN_03,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,WEN_04,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,WEN_06,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,WEN_07,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,WEN_11,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,WEN_99,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,TOTAL,EU_V,2005,5.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WEN_01,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WEN_02,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WEN_03,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WEN_04,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WEN_05,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WEN_06,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WEN_07,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WEN_08,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WEN_09,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WEN_10,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WEN_11,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,WEN_99,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,A,TOTAL,EU_V,2005,5.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,A,WEN_01,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,A,WEN_02,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,A,WEN_03,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,A,WEN_04,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,A,WEN_06,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,A,WEN_07,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,A,WEN_08,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,A,WEN_99,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,B,TOTAL,EU_V,2005,22.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,B,WEN_03,EU_V,2005,4.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,B,WEN_11,EU_V,2005,15.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,C,TOTAL,EU_V,2005,13.8,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,C,WEN_01,EU_V,2005,2.5,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,C,WEN_02,EU_V,2005,4.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,C,WEN_06,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,C,WEN_10,EU_V,2005,5.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,D,TOTAL,EU_V,2005,3.3,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,D,WEN_01,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,D,WEN_02,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,D,WEN_03,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,D,WEN_04,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,D,WEN_06,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,D,WEN_07,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,D,WEN_09,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,D,WEN_10,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,D,WEN_11,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,D,WEN_99,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,E,TOTAL,EU_V,2005,4.2,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,E,WEN_01,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_WE2(1.0),A,RT,FAT,TOTAL,T,E,WEN_02,EU_V,2005,0.6,
