STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,matagent,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_0800,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_0900,EU_V,2005,5.2,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_1000,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_1100,EU_V,2005,5.4,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_1200,EU_V,2005,3.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_1300,EU_V,2005,2.5,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_1400,EU_V,2005,29.1,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_1500,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_1600,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_1700,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_1800,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_1900,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_2000,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_9900,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_0100,EU_V,2005,13.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_0200,EU_V,2005,6.4,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_0300,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_0400,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_0500,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_0600,EU_V,2005,10.5,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_0700,EU_V,2005,3.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_0800,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_0900,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_1000,EU_V,2005,11.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_1100,EU_V,2005,10.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_1200,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_1300,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_1400,EU_V,2005,30.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_1500,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_1600,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_1700,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_1800,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_1900,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_2000,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,MAT_9900,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,D,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_0100,EU_V,2005,24.1,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_0200,EU_V,2005,11.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_0300,EU_V,2005,3.1,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_0400,EU_V,2005,4.5,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_0500,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_0600,EU_V,2005,6.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_0700,EU_V,2005,3.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_0800,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_0900,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_1000,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_1100,EU_V,2005,4.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_1200,EU_V,2005,10.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_1300,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,E,MAT_1400,EU_V,2005,15.0,
