STRUCTURE,STRUCTURE_ID,freq,unit,barrier,quantile,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,ES,2012,325.2,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,EU27_2007,2012,4422.5,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,FI,2012,44.5,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,FR,2012,514.8,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,HU,2012,124.2,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,IS,2012,2.9,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,IT,2012,350.0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,LT,2012,49.2,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,LU,2012,4.9,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,LV,2012,30.4,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,MT,2012,2.6,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,NL,2012,105.2,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,NO,2012,46.8,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,PL,2012,315.2,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,PT,2012,55.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,RO,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,SE,2012,120.6,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,SI,2012,22.7,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,SK,2012,34.2,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU3,T,UK,2012,780.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,AT,2012,39.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,BE,2012,35.8,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,BG,2012,12.6,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,CZ,2012,12.9,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,DE,2012,359.2,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,DK,2012,31.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,EE,2012,4.8,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,EEA,2012,1741.2,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,EL,2012,39.2,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,ES,2012,137.0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,EU27_2007,2012,1723.2,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,FI,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,FR,2012,186.7,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,HU,2012,48.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,IS,2012,1.6,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,IT,2012,85.8,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,LT,2012,22.4,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,LU,2012,1.0,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,LV,2012,12.7,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,NL,2012,67.5,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,NO,2012,16.5,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,PL,2012,221.9,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,PT,2012,29.4,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,RO,2012,0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,SE,2012,39.6,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,SI,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,SK,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,F,UK,2012,321.8,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,AT,2012,46.0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,BE,2012,44.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,BG,2012,11.1,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,CY,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,CZ,2012,14.4,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,DE,2012,394.4,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,DK,2012,24.7,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,EE,2012,4.5,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,EEA,2012,1524.7,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,EL,2012,15.8,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,ES,2012,119.5,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,EU27_2007,2012,1503.1,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,FI,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,FR,2012,188.5,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,HU,2012,38.5,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,IS,2012,0.8,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,IT,2012,64.5,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,LT,2012,14.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,LU,2012,1.6,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,LV,2012,8.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,NL,2012,87.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,NO,2012,20.8,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,PL,2012,111.9,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,PT,2012,25.2,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,RO,2012,0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,SE,2012,31.4,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,SI,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,SK,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,M,UK,2012,235.8,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,AT,2012,85.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,BE,2012,80.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,BG,2012,23.7,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,CZ,2012,27.4,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,DE,2012,753.6,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,DK,2012,56.0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,EE,2012,9.2,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,EEA,2012,3266.0,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,EL,2012,55.0,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,ES,2012,256.5,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,EU27_2007,2012,3226.3,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,FI,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,FR,2012,375.2,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,HU,2012,86.7,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,IS,2012,2.4,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,IT,2012,150.3,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,LT,2012,36.6,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,LU,2012,2.7,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,LV,2012,20.8,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,NL,2012,154.6,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,NO,2012,37.3,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,PL,2012,333.7,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,PT,2012,54.5,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,RO,2012,0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,SE,2012,71.0,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,SI,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,SK,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU4,T,UK,2012,557.6,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,AT,2012,24.6,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,BE,2012,35.3,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,BG,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,DE,2012,234.8,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,DK,2012,20.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,EE,2012,1.1,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,EEA,2012,989.7,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,EL,2012,31.4,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,ES,2012,59.6,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,EU27_2007,2012,974.4,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,FI,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,FR,2012,105.9,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,HU,2012,30.1,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,IT,2012,54.9,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,LT,2012,13.5,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,LU,2012,1.5,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,LV,2012,4.7,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,NL,2012,48.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,NO,2012,14.7,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,PL,2012,43.1,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,PT,2012,24.9,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,RO,2012,0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,SE,2012,38.3,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,SI,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,SK,2012,8.1,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,F,UK,2012,168.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,AT,2012,23.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,BE,2012,28.3,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,BG,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,CY,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,DE,2012,356.5,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,DK,2012,19.0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,EE,2012,4.7,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,EEA,2012,1330.6,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,EL,2012,24.6,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,ES,2012,91.8,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,EU27_2007,2012,1308.9,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,FI,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,FR,2012,210.2,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,HU,2012,19.7,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,IS,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,IT,2012,84.5,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,LT,2012,7.0,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,LU,2012,1.6,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,LV,2012,3.1,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,NL,2012,50.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,NO,2012,21.1,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,PL,2012,36.8,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,PT,2012,13.3,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,RO,2012,0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,SE,2012,29.6,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,SI,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,SK,2012,6.5,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,M,UK,2012,280.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,AT,2012,47.9,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,BE,2012,63.7,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,BG,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,DE,2012,591.4,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,DK,2012,39.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,EE,2012,5.7,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,EEA,2012,2320.2,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,EL,2012,56.0,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,ES,2012,151.4,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,EU27_2007,2012,2283.3,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,FI,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,FR,2012,316.0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,HU,2012,49.8,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,IS,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,IT,2012,139.4,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,LT,2012,20.5,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,LU,2012,3.2,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,LV,2012,7.7,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,NL,2012,98.4,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,NO,2012,35.7,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,PL,2012,79.9,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,PT,2012,38.2,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,RO,2012,0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,SE,2012,67.8,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,SI,2012,,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,SK,2012,14.6,u
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,QU5,T,UK,2012,448.4,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,AT,2012,329.9,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,BE,2012,394.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,BG,2012,338.8,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,CY,2012,21.4,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,CZ,2012,222.7,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,DE,2012,2888.8,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,DK,2012,174.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,EE,2012,58.7,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,EEA,2012,14433.7,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,EL,2012,342.9,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,ES,2012,1143.0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,EU27_2007,2012,14269.7,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,FI,2012,154.5,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,FR,2012,1346.6,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,HU,2012,361.9,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,IS,2012,10.6,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,IT,2012,1311.9,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,LT,2012,127.9,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,LU,2012,14.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,LV,2012,98.7,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,MT,2012,11.5,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,NL,2012,526.8,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,NO,2012,153.4,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,PL,2012,1251.6,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,PT,2012,288.4,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,RO,2012,493.5,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,SE,2012,325.1,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,SI,2012,60.2,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,SK,2012,220.0,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,F,UK,2012,1762.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,AT,2012,268.6,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,BE,2012,285.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,BG,2012,261.8,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,CY,2012,16.4,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,CZ,2012,151.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,DE,2012,2851.8,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,DK,2012,147.9,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,EE,2012,30.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,EEA,2012,11787.4,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,EL,2012,264.4,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,ES,2012,869.4,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,EU27_2007,2012,11667.2,e
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,FI,2012,177.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,FR,2012,1132.2,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,HU,2012,289.9,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,IS,2012,8.9,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,IT,2012,991.4,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,LT,2012,84.7,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,LU,2012,16.3,
dataflow,ESTAT:HLTH_DSI030(1.0),A,THS,PTP_LD1,TOTAL,M,LV,2012,50.8,
