STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,levels,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,MOD,PC,LV,2008,48.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,MOD,PC,MT,2008,35.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,MOD,PC,RO,2008,57.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,MOD,PC,SI,2008,15.5,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,MOD,PC,SK,2008,46.5,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,MOD,PC,TR,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,NONE,PC,BE,2008,35.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,NONE,PC,BG,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,NONE,PC,CY,2008,58.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,NONE,PC,EL,2008,45,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,NONE,PC,ES,2008,46.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,NONE,PC,FR,2008,46.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,NONE,PC,HU,2008,22.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,NONE,PC,LV,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,NONE,PC,MT,2008,45.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,NONE,PC,RO,2008,25.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,NONE,PC,SI,2008,31.0,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,NONE,PC,SK,2008,7.9,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,NONE,PC,TR,2008,33.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,SEV,PC,BE,2008,31.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,SEV,PC,BG,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,SEV,PC,CY,2008,20.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,SEV,PC,EL,2008,21,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,SEV,PC,ES,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,SEV,PC,FR,2008,25,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,SEV,PC,HU,2008,49.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,SEV,PC,LV,2008,38.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,SEV,PC,MT,2008,19.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,SEV,PC,RO,2008,17.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,SEV,PC,SI,2008,53.5,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,SEV,PC,SK,2008,45.6,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED0-2,SEV,PC,TR,2008,33.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,BE,2008,21.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,BG,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,CY,2008,14.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,CZ,2008,29,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,EL,2008,26,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,ES,2008,23.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,FR,2008,26.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,HU,2008,32.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,LV,2008,48.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,MT,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,RO,2008,53.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,SI,2008,35.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,SK,2008,41.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,MOD,PC,TR,2008,31.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,BE,2008,60.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,BG,2008,46.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,CY,2008,77.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,CZ,2008,55.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,EL,2008,65.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,ES,2008,61.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,FR,2008,51.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,HU,2008,38.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,LV,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,MT,2008,57.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,RO,2008,31.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,SI,2008,33.0,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,SK,2008,35.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,NONE,PC,TR,2008,40.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,BE,2008,18.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,BG,2008,18.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,CY,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,CZ,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,EL,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,ES,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,FR,2008,22,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,HU,2008,29,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,LV,2008,29.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,MT,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,RO,2008,14.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,SI,2008,31.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,SK,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED3_4,SEV,PC,TR,2008,27.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,BE,2008,24.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,BG,2008,31.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,CY,2008,12.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,CZ,2008,34.6,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,EL,2008,14.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,ES,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,FR,2008,19.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,HU,2008,27.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,LV,2008,50.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,MT,2008,37.5,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,RO,2008,54.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,SI,2008,22.5,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,SK,2008,41.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,MOD,PC,TR,2008,35.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,BE,2008,57.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,BG,2008,62.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,CY,2008,80.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,CZ,2008,65.4,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,EL,2008,70.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,ES,2008,74,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,FR,2008,75.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,HU,2008,55,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,LV,2008,28.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,MT,2008,50,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,RO,2008,41.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,SI,2008,68.8,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,SK,2008,39.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,NONE,PC,TR,2008,36.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,SEV,PC,BE,2008,18.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,SEV,PC,BG,2008,6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,SEV,PC,CY,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,SEV,PC,EL,2008,15.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,SEV,PC,ES,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,SEV,PC,FR,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,SEV,PC,HU,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,SEV,PC,LV,2008,21.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,SEV,PC,MT,2008,12.5,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,SEV,PC,RO,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,SEV,PC,SI,2008,8.7,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,SEV,PC,SK,2008,19,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,ED5_6,SEV,PC,TR,2008,28.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,BE,2008,26.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,BG,2008,35.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,CY,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,CZ,2008,30.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,EL,2008,27,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,ES,2008,22.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,FR,2008,25.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,HU,2008,30.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,LV,2008,48.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,MT,2008,30.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,RO,2008,54.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,SI,2008,29.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,SK,2008,41.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,MOD,PC,TR,2008,32.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,BE,2008,49.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,BG,2008,46.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,CY,2008,68.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,CZ,2008,56.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,EL,2008,56.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,ES,2008,55.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,FR,2008,54.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,HU,2008,39.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,LV,2008,20.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,MT,2008,51,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,RO,2008,31,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,SI,2008,37.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,SK,2008,34,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,NONE,PC,TR,2008,34.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,BE,2008,24.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,BG,2008,18,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,CY,2008,14.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,CZ,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,EL,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,ES,2008,22.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,FR,2008,19.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,HU,2008,30,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,LV,2008,31.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,MT,2008,18.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,RO,2008,14.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,SI,2008,33.0,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,SK,2008,24.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y55-64,TOTAL,SEV,PC,TR,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,MOD,PC,BE,2008,26.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,MOD,PC,BG,2008,33.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,MOD,PC,CY,2008,30.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,MOD,PC,EL,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,MOD,PC,ES,2008,27.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,MOD,PC,FR,2008,37.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,MOD,PC,HU,2008,28.6,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,MOD,PC,LV,2008,41.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,MOD,PC,MT,2008,26,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,MOD,PC,RO,2008,56.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,MOD,PC,SI,2008,30.2,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,MOD,PC,SK,2008,60.8,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,MOD,PC,TR,2008,32.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,NONE,PC,BE,2008,32.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,NONE,PC,BG,2008,20.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,NONE,PC,CY,2008,29.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,NONE,PC,EL,2008,27.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,NONE,PC,ES,2008,30.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,NONE,PC,FR,2008,26.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,NONE,PC,HU,2008,15,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,NONE,PC,LV,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,NONE,PC,MT,2008,30,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,NONE,PC,RO,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,NONE,PC,SI,2008,5.0,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,NONE,PC,SK,2008,6.8,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,NONE,PC,TR,2008,17.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,SEV,PC,BE,2008,40.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,SEV,PC,BG,2008,46,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,SEV,PC,CY,2008,39.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,SEV,PC,EL,2008,39.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,SEV,PC,ES,2008,42.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,SEV,PC,FR,2008,36,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,SEV,PC,HU,2008,56.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,SEV,PC,LV,2008,47.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,SEV,PC,MT,2008,44,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,SEV,PC,RO,2008,34.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,SEV,PC,SI,2008,64.8,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,SEV,PC,SK,2008,32.4,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED0-2,SEV,PC,TR,2008,50.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,BE,2008,29.8,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,BG,2008,35.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,CY,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,CZ,2008,41.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,EL,2008,36.9,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,ES,2008,27.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,FR,2008,42.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,HU,2008,25.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,LV,2008,37.3,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,MT,2008,26.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,RO,2008,60.9,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,SI,2008,27.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,SK,2008,36.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,MOD,PC,TR,2008,35.3,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,NONE,PC,BE,2008,48.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,NONE,PC,BG,2008,32.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,NONE,PC,CY,2008,58.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,NONE,PC,CZ,2008,28.2,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,NONE,PC,EL,2008,36.6,u
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,NONE,PC,ES,2008,55.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,NONE,PC,FR,2008,31.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,NONE,PC,HU,2008,30.7,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,NONE,PC,LV,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,NONE,PC,MT,2008,41.5,
dataflow,ESTAT:HLTH_EHIS_ST9(1.0),A,M,Y65-74,ED3_4,NONE,PC,RO,2008,16.1,
