STRUCTURE,STRUCTURE_ID,freq,unit,isced97,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,EE,2012,24.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,EEA,2012,5741.6,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,EL,2012,68.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,ES,2012,149.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,EU27_2007,2012,5679.6,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,FI,2012,74.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,FR,2012,478.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,HU,2012,243.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,IS,2012,2.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,IT,2012,140.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,LT,2012,72.1,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,LU,2012,5.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,LV,2012,38.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,MT,2012,1.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,NL,2012,159.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,NO,2012,59.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,PL,2012,632.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,PT,2012,12.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,RO,2012,436.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,SE,2012,88.1,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,SI,2012,44.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,SK,2012,128.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,M,UK,2012,715.1,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,AT,2012,211.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,BE,2012,159.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,BG,2012,290.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,CY,2012,14.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,CZ,2012,256.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,DE,2012,3616.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,DK,2012,125.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,EE,2012,62.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,EEA,2012,12303.0,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,EL,2012,141.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,ES,2012,317.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,EU27_2007,2012,12140.8,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,FI,2012,152.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,FR,2012,1063.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,HU,2012,442.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,IS,2012,5.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,IT,2012,300.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,LT,2012,163.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,LU,2012,11.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,LV,2012,100.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,MT,2012,2.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,NL,2012,391.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,NO,2012,156.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,PL,2012,1346.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,PT,2012,24.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,RO,2012,815.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,SE,2012,212.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,SI,2012,64.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,SK,2012,285.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y45-64,T,UK,2012,1568.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,AT,2012,361.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,BE,2012,305.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,BG,2012,353.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,CY,2012,13.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,CZ,2012,466.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,DE,2012,5179.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,DK,2012,163.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,EE,2012,88.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,EEA,2012,15954.9,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,EL,2012,172.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,ES,2012,468.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,EU27_2007,2012,15705.9,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,FI,2012,164.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,FR,2012,1135.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,HU,2012,470.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,IS,2012,7.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,IT,2012,459.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,LT,2012,182.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,LU,2012,16.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,LV,2012,140.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,MT,2012,2.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,NL,2012,547.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,NO,2012,241.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,PL,2012,1356.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,PT,2012,32.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,RO,2012,671.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,SE,2012,343.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,SI,2012,56.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,SK,2012,308.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,F,UK,2012,2244.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,AT,2012,224.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,BE,2012,192.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,BG,2012,289.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,CY,2012,17.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,CZ,2012,342.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,DE,2012,3969.1,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,DK,2012,152.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,EE,2012,45.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,EEA,2012,12700.8,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,EL,2012,158.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,ES,2012,326.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,EU27_2007,2012,12529.0,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,FI,2012,142.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,FR,2012,981.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,HU,2012,473.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,IS,2012,6.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,IT,2012,512.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,LT,2012,119.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,LU,2012,11.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,LV,2012,78.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,MT,2012,2.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,NL,2012,306.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,NO,2012,165.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,PL,2012,1070.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,PT,2012,29.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,RO,2012,781.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,SE,2012,236.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,SI,2012,82.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,SK,2012,228.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,M,UK,2012,1752.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,AT,2012,585.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,BE,2012,498.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,BG,2012,642.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,CY,2012,31.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,CZ,2012,808.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,DE,2012,9148.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,DK,2012,316.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,EE,2012,133.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,EEA,2012,28655.7,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,EL,2012,330.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,ES,2012,794.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,EU27_2007,2012,28234.9,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,FI,2012,306.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,FR,2012,2117.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,HU,2012,944.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,IS,2012,13.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,IT,2012,972.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,LT,2012,302.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,LU,2012,28.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,LV,2012,219.1,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,MT,2012,5.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,NL,2012,853.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,NO,2012,407.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,PL,2012,2426.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,PT,2012,62.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,RO,2012,1453.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,SE,2012,579.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,SI,2012,139.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,SK,2012,536.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE15,T,UK,2012,3996.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,AT,2012,171.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,BE,2012,58.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,BG,2012,164.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,CY,2012,3.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,CZ,2012,264.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,DE,2012,2022.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,DK,2012,43.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,EE,2012,38.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,EEA,2012,5041.2,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,EL,2012,47.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,ES,2012,77.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,EU27_2007,2012,5007.4,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,FI,2012,42.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,FR,2012,260.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,HU,2012,180.1,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,IS,2012,0.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,IT,2012,149.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,LT,2012,67.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,LU,2012,4.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,LV,2012,63.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,MT,2012,0.5,u
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,NL,2012,47.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,NO,2012,32.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,PL,2012,349.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,PT,2012,6.5,u
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,RO,2012,214.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,SE,2012,87.1,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,SI,2012,21.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,SK,2012,117.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,F,UK,2012,502.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,AT,2012,86.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,BE,2012,46.1,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,BG,2012,107.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,CY,2012,3.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,CZ,2012,177.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,DE,2012,1123.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,DK,2012,38.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,EE,2012,10.1,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,EEA,2012,3264.6,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,EL,2012,40.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,ES,2012,51.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,EU27_2007,2012,3245.4,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,FI,2012,21.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,FR,2012,213.1,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,HU,2012,147.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,IS,2012,1.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,IT,2012,152.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,LT,2012,23.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,LU,2012,2.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,LV,2012,27.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,MT,2012,0.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,NL,2012,45.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,NO,2012,17.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,PL,2012,237.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,PT,2012,,u
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,RO,2012,281.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,SE,2012,52.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,SI,2012,22.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,SK,2012,41.1,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,M,UK,2012,279.1,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,AT,2012,257.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,BE,2012,104.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,BG,2012,272.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,CY,2012,6.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,CZ,2012,441.4,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,DE,2012,3145.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,DK,2012,81.7,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,EE,2012,49.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,EEA,2012,8305.8,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,EL,2012,87.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,ES,2012,129.5,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,EU27_2007,2012,8252.7,e
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,FI,2012,63.2,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,FR,2012,473.9,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,HU,2012,327.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,IS,2012,2.6,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,IT,2012,302.8,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,LT,2012,91.3,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,LU,2012,7.0,
dataflow,ESTAT:HLTH_DPEH020(1.0),A,THS,ED3_4,PB0000,Y_GE65,T,LV,2012,90.3,
