STRUCTURE,STRUCTURE_ID,freq,unit,lev_perc,sex,age,lev_limit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,IS,2014,7.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,IS,2019,16.3,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,IT,2014,15.3,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,IT,2019,23.3,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,LU,2014,33.1,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,LV,2014,29.0,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,NL,2014,25.7,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,NL,2019,34.3,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,NO,2014,26.3,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,NO,2019,18.4,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,PL,2014,13.8,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,PL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,PT,2014,5.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,PT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,RO,2014,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,RS,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,SE,2014,50.2,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,SE,2019,45.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,SI,2014,22.4,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,SK,2014,24.0,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,TR,2014,27.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,TR,2019,38.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SEV,UK,2014,13.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,AT,2014,8.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,AT,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,BE,2014,27.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,BE,2019,27.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,BG,2014,24.1,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,BG,2019,18.1,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,CY,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,CY,2019,2.7,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,CZ,2014,12.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,CZ,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,DE,2014,33.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,DE,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,DK,2014,18.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,DK,2019,26.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,EE,2014,28.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,EE,2019,28.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,EL,2014,14.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,ES,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,ES,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,EU27_2020,2014,22.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,EU27_2020,2019,21.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,EU28,2014,20.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,FI,2014,21.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,FI,2019,25.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,FR,2014,31.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,FR,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,HR,2014,4.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,HR,2019,11.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,HU,2014,16.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,HU,2019,32.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,IE,2014,29.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,IE,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,IS,2014,11.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,IS,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,IT,2014,18.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,IT,2019,18.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,LT,2014,14.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,LT,2019,15.5,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,LU,2014,30.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,LU,2019,39.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,LV,2014,23.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,LV,2019,26.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,MT,2014,22.6,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,MT,2019,15.4,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,NL,2014,25.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,NL,2019,23.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,NO,2014,15.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,NO,2019,13.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,PL,2014,21.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,PL,2019,21.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,PT,2014,16.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,PT,2019,17.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,RO,2014,34.6,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,RO,2019,27.6,u
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,RS,2019,11.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,SE,2014,28.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,SE,2019,33.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,SI,2014,20.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,SI,2019,27.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,SK,2014,24.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,SK,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,TR,2014,20.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,TR,2019,26.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,SM_SEV,UK,2014,13.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,AT,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,BE,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,BG,2019,8.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,CY,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,CZ,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,DE,2019,13.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,DK,2019,16.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,EE,2019,21.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,EL,2019,21.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,ES,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,EU27_2020,2019,11.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,FI,2019,21.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,FR,2019,11.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,HR,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,HU,2019,12.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,IE,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,IS,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,IT,2019,13.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,LT,2019,12.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,LU,2019,19.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,LV,2019,20.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,MT,2019,9.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,NL,2019,12.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,NO,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,PL,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,PT,2019,12.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,RO,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,RS,2019,8.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,SE,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,SI,2019,12.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,SK,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-34,TOTAL,TR,2019,20.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,AT,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,BE,2014,31.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,BG,2014,19.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,CY,2014,7.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,CZ,2014,15.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,DE,2014,22.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,DK,2014,19.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,EE,2014,26.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,EL,2014,23.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,ES,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,EU27_2020,2014,20.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,EU28,2014,19.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,FI,2014,24.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,FR,2014,26.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,HR,2014,9.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,HU,2014,15.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,IE,2014,24.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,IS,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,IT,2014,23.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,LT,2014,16.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,LU,2014,24.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,LV,2014,23.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,MT,2014,9.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,NL,2014,26.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,NO,2014,11.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,PL,2014,16.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,PT,2014,16.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,RO,2014,31.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,SE,2014,17.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,SI,2014,17.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,SK,2014,30.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,TR,2014,18.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,MOD,UK,2014,11.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,AT,2014,6.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,BE,2014,12.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,BG,2014,15.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,CY,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,CZ,2014,11.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,DE,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,DK,2014,12.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,EE,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,EL,2014,27.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,ES,2014,3.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,EU27_2020,2014,14.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,EU28,2014,13.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,FI,2014,15.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,FR,2014,18.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,HR,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,HU,2014,10.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,IE,2014,16.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,IS,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,IT,2014,16.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,LT,2014,16.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,LU,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,LV,2014,19.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,MT,2014,7.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,NL,2014,12.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,NO,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,PL,2014,13.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,PT,2014,11.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,RO,2014,24.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,SE,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,SI,2014,12.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,SK,2014,21.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,TR,2014,17.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,NONE,UK,2014,7.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,AT,2014,17.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,BE,2014,41.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,BG,2014,26.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,CY,2014,15.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,CZ,2014,21.1,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,DE,2014,37.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,DK,2014,30.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,EE,2014,29.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,EL,2014,31.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,ES,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,EU27_2020,2014,29.3,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,EU28,2014,27.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,FI,2014,41.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,FR,2014,35.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,HR,2014,13.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,HU,2014,24.4,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,IE,2014,33.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,IS,2014,8.6,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,IT,2014,26.5,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,LT,2014,22.0,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,LU,2014,26.8,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,LV,2014,40.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,MT,2014,14.9,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,NL,2014,41.2,
dataflow,ESTAT:HLTH_EHIS_SS1D(1.0),A,PC,POOR,T,Y25-64,SEV,NO,2014,16.5,
