STRUCTURE,STRUCTURE_ID,freq,unit,resid,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES6,2019,4.71,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES6,2020,4.64,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES61,2013,4.75,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES61,2014,4.9,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES61,2015,4.82,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES61,2016,4.64,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES61,2017,4.42,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES61,2018,4.52,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES61,2019,4.57,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES61,2020,4.55,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES62,2013,5.32,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES62,2014,4.96,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES62,2015,4.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES62,2016,4.58,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES62,2017,4.8,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES62,2018,4.53,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES62,2019,4.48,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES62,2020,4.51,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES63,2013,8.45,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES63,2014,6.16,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES63,2015,7.71,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES63,2016,8.38,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES63,2017,12.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES63,2018,10.43,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES63,2019,10.16,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES63,2020,6.72,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES64,2013,7.89,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES64,2014,8.23,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES64,2015,8.89,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES64,2016,9.21,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES64,2017,9.33,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES64,2018,9.73,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES64,2019,10.83,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES64,2020,9.6,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES7,2013,4.37,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES7,2014,4.13,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES7,2015,4.2,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES7,2016,4.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES7,2017,4.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES7,2018,4.84,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES7,2019,5.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES7,2020,4.93,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES70,2013,4.37,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES70,2014,4.13,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES70,2015,4.2,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES70,2016,4.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES70,2017,4.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES70,2018,4.84,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES70,2019,5.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,ES70,2020,4.93,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,EU27_2020,2015,6.25,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,EU27_2020,2020,6.12,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,EU28,2015,6.3,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,EU28,2016,6.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,EU28,2017,6.12,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI,2013,3.74,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI,2014,3.72,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI,2015,3.77,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI,2016,4,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI,2017,3.97,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI,2018,3.98,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI,2019,3.93,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI,2020,3.89,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1,2016,4.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1,2017,3.99,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1,2018,4.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1,2019,3.95,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1,2020,3.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI19,2016,4.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI19,2017,3.75,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI19,2018,3.54,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI19,2019,3.37,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI19,2020,3.52,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1B,2016,3.99,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1B,2017,4.29,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1B,2018,4.52,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1B,2019,4.47,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1B,2020,4.22,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1C,2016,3.86,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1C,2017,3.46,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1C,2018,3.57,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1C,2019,3.58,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1C,2020,3.58,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1D,2016,4.19,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1D,2017,4.28,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1D,2018,4.13,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1D,2019,4.13,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FI1D,2020,4.13,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR,2013,4.67,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR,2014,7.82,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR,2015,10.65,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR,2016,10.6,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR,2017,10.46,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR,2018,10.6,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR,2019,10.51,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR,2020,10.53,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR1,2013,1.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR1,2014,1.89,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR1,2015,5.31,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR1,2016,8.66,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR1,2017,11.96,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR1,2018,11.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR1,2019,11.62,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR1,2020,11.63,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR10,2013,1.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR10,2014,1.89,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR10,2015,5.31,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR10,2016,8.66,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR10,2017,11.96,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR10,2018,11.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR10,2019,11.62,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FR10,2020,11.63,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRB,2015,4.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRB,2016,6.22,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRB,2017,9.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRB,2018,9.49,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRB,2019,10.25,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRB,2020,9.96,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRB0,2015,4.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRB0,2016,6.22,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRB0,2017,9.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRB0,2018,9.49,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRB0,2019,10.25,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRB0,2020,9.96,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC,2015,4.49,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC,2016,7.12,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC,2017,9.71,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC,2018,9.46,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC,2019,9.42,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC,2020,9.34,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC1,2015,4.44,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC1,2016,7.15,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC1,2017,10.07,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC1,2018,9.92,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC1,2019,9.97,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC1,2020,9.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC2,2015,4.55,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC2,2016,7.09,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC2,2017,9.27,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC2,2018,8.9,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC2,2019,8.73,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRC2,2020,9.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD,2015,4.28,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD,2016,6.9,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD,2017,9.36,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD,2018,8.9,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD,2019,8.86,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD,2020,9.32,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD1,2015,3.79,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD1,2016,6.42,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD1,2017,9.09,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD1,2018,8.66,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD1,2019,8.77,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD1,2020,9.63,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD2,2015,4.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD2,2016,7.23,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD2,2017,9.55,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD2,2018,9.05,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD2,2019,8.91,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRD2,2020,9.12,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE,2015,4.21,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE,2016,7.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE,2017,9.79,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE,2018,9.79,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE,2019,9.81,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE,2020,9.88,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE1,2015,4.23,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE1,2016,7.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE1,2017,10.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE1,2018,10.16,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE1,2019,10.16,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE1,2020,10.17,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE2,2015,4.14,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE2,2016,6.68,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE2,2017,9.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE2,2018,8.96,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE2,2019,9.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRE2,2020,9.22,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF,2015,4.54,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF,2016,7.63,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF,2017,10.61,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF,2018,10.53,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF,2019,10.35,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF,2020,10.26,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF1,2015,4.63,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF1,2016,7.49,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF1,2017,10.1,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF1,2018,10.42,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF1,2019,10.11,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF1,2020,10.66,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF2,2015,4.67,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF2,2016,8.35,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF2,2017,11.99,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF2,2018,11.6,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF2,2019,11.58,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF2,2020,10.73,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF3,2015,4.39,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF3,2016,7.31,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF3,2017,10.24,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF3,2018,9.98,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF3,2019,9.84,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRF3,2020,9.6,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRG,2015,3.97,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRG,2016,6.7,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRG,2017,9.14,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRG,2018,9.11,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRG,2019,8.9,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRG,2020,9.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRG0,2015,3.97,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRG0,2016,6.7,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRG0,2017,9.14,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRG0,2018,9.11,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRG0,2019,8.9,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRG0,2020,9.18,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRH,2015,4.52,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRH,2016,7.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRH,2017,9.87,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRH,2018,9.76,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRH,2019,9.78,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRH,2020,9.8,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRH0,2015,4.52,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRH0,2016,7.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,RESID_IN,PERIMORRT,FRH0,2017,9.87,
