STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,CY,2008,32.9,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,CZ,2008,21.0,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,EE,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,EL,2008,50.3,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,FR,2008,71.6,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,HU,2008,30.2,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,LV,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,MT,2008,59.5,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,PL,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,RO,2008,15.2,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,SI,2008,23.0,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,SK,2008,18.0,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED0-2,TR,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,BG,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,CY,2008,43.1,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,CZ,2008,23.9,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,EE,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,EL,2008,50.1,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,FR,2008,77.7,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,HU,2008,30.2,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,LV,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,MT,2008,60.4,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,PL,2008,18.1,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,RO,2008,24.0,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,SI,2008,24.1,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED3_4,SK,2008,28.5,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED5_6,BG,2008,13.5,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED5_6,CY,2008,35.8,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED5_6,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED5_6,EE,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED5_6,EL,2008,53.2,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED5_6,FR,2008,80.4,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED5_6,HU,2008,56.1,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED5_6,LV,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED5_6,PL,2008,31.9,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,ED5_6,RO,2008,39.0,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,BG,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,CY,2008,34.6,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,CZ,2008,23.9,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,DE,2008,59.9,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,EE,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,EL,2008,50.4,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,FR,2008,73.3,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,HU,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,LV,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,MT,2008,59.3,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,PL,2008,13.8,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,RO,2008,18.0,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,SI,2008,26.8,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,SK,2008,24.8,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y75-84,TOTAL,TR,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED0-2,BG,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED0-2,CY,2008,40.0,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED0-2,EL,2008,46.5,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED0-2,FR,2008,73.4,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED0-2,HU,2008,20.2,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED0-2,LV,2008,1.6,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED0-2,MT,2008,51.6,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED0-2,PL,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED0-2,RO,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED0-2,SK,2008,39.0,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED0-2,TR,2008,10.8,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED3_4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED3_4,FR,2008,80.3,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED3_4,PL,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED3_4,RO,2008,23.4,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED5_6,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED5_6,FR,2008,73.4,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,ED5_6,PL,2008,56.5,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,BG,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,CY,2008,42.7,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,CZ,2008,15.0,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,EE,2008,4.7,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,EL,2008,47.5,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,FR,2008,74.4,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,HU,2008,31.1,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,LV,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,MT,2008,48.6,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,PL,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,RO,2008,17.2,
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,SK,2008,28.6,u
dataflow,ESTAT:HLTH_EHIS_HC1(1.0),A,T,Y_GE85,TOTAL,TR,2008,12.8,
