STRUCTURE,STRUCTURE_ID,freq,sex,age,frequenc,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED0-2,SI,2008,18.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED0-2,SK,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED0-2,TR,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,BE,2008,11.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,BG,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,CY,2008,10.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,CZ,2008,17.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,EL,2008,9.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,ES,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,FR,2008,32.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,HU,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,LV,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,MT,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,PL,2008,14.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,RO,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,SI,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,SK,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED3_4,TR,2008,11.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED5_6,BE,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED5_6,CY,2008,21.5,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED5_6,ES,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED5_6,FR,2008,30.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED5_6,LV,2008,32.2,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED5_6,MT,2008,14.3,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED5_6,PL,2008,18.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED5_6,SK,2008,9.2,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,ED5_6,TR,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,BE,2008,10.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,BG,2008,12.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,CY,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,CZ,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,EL,2008,8.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,ES,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,FR,2008,33.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,HU,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,LV,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,MT,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,PL,2008,14.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,RO,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,SI,2008,14.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,SK,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,GE2D,TOTAL,TR,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,BE,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,BG,2008,6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,CY,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,CZ,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,EL,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,ES,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,FR,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,HU,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,LV,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,PL,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,RO,2008,5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,SI,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,SK,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED0-2,TR,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,BE,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,BG,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,CY,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,CZ,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,EL,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,ES,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,FR,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,HU,2008,10.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,LV,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,MT,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,PL,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,RO,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,SI,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,SK,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED3_4,TR,2008,10.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED5_6,BE,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED5_6,CY,2008,6,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED5_6,ES,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED5_6,FR,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED5_6,LV,2008,4.9,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED5_6,MT,2008,7.1,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED5_6,PL,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED5_6,SK,2008,2.9,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,ED5_6,TR,2008,8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,BE,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,BG,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,CY,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,CZ,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,EL,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,ES,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,FR,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,HU,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,LV,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,MT,2008,8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,PL,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,RO,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,SI,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,SK,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,LT1W,TOTAL,TR,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED0-2,BE,2008,3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED0-2,CY,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED0-2,CZ,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED0-2,EE,2008,5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED0-2,ES,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED0-2,FR,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED0-2,HU,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED0-2,LV,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED0-2,PL,2008,0,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED0-2,RO,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED0-2,SI,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED0-2,SK,2008,1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED0-2,TR,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,BE,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,CY,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,CZ,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,EE,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,EL,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,ES,2008,3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,FR,2008,2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,HU,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,LV,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,MT,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,PL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,SI,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,SK,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED3_4,TR,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED5_6,BE,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED5_6,EE,2008,4.7,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED5_6,ES,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED5_6,MT,2008,7.1,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED5_6,PL,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,ED5_6,TR,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,BE,2008,2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,CY,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,CZ,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,EE,2008,5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,EL,2008,1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,ES,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,FR,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,HU,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,LV,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,MT,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,PL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,RO,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,SI,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,SK,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y15-24,NVR,TOTAL,TR,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED0-2,BE,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED0-2,BG,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED0-2,CY,2008,16.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED0-2,EE,2008,15.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED0-2,EL,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED0-2,ES,2008,20.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED0-2,FR,2008,16,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED0-2,HU,2008,28.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED0-2,LV,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED0-2,PL,2008,21.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED0-2,RO,2008,23.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED0-2,TR,2008,23.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,BE,2008,11.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,BG,2008,27.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,CY,2008,18.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,CZ,2008,19.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,EE,2008,24.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,EL,2008,20.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,ES,2008,26.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,FR,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,HU,2008,31.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,LV,2008,31.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,MT,2008,23.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,PL,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,RO,2008,31.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,SI,2008,14.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,SK,2008,30.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED3_4,TR,2008,22,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,BE,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,BG,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,CY,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,CZ,2008,13.4,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,EE,2008,31.1,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,EL,2008,14.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,ES,2008,27.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,FR,2008,20.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,HU,2008,25.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,LV,2008,20.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,MT,2008,32.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,PL,2008,18.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,RO,2008,25,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,SI,2008,13.3,u
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,SK,2008,30.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,ED5_6,TR,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,BE,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,BG,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,CY,2008,18.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,CZ,2008,18.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,EE,2008,23.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,EL,2008,17.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,ES,2008,24.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,FR,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,HU,2008,29.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,LV,2008,29.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,MT,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,PL,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,RO,2008,28.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,SI,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,SK,2008,30.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1-3W,TOTAL,TR,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED0-2,BE,2008,70.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED0-2,BG,2008,37.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED0-2,CY,2008,46.8,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED0-2,EE,2008,54.5,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED0-2,EL,2008,45.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED0-2,ES,2008,42.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED0-2,FR,2008,25.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED0-2,HU,2008,26.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED0-2,LV,2008,47.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED0-2,PL,2008,45.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED0-2,RO,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED0-2,TR,2008,45.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,BE,2008,71.1,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,BG,2008,45.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,CY,2008,50.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,CZ,2008,39.6,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,EE,2008,46,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,EL,2008,39.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,ES,2008,45.4,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,FR,2008,30.7,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,HU,2008,32,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,LV,2008,48.2,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,MT,2008,20,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,PL,2008,45.9,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,RO,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE8(1.0),A,M,Y25-34,1D,ED3_4,SI,2008,51.0,
