STRUCTURE,STRUCTURE_ID,freq,isced97,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,F,HU,2008,61.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,F,LV,2008,67.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,F,MT,2008,66.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,F,PL,2008,64.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,F,RO,2008,68,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,F,SI,2008,65.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,F,SK,2008,66.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,F,TR,2008,59.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,AT,2008,70.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,BE,2008,65.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,BG,2008,69.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,CY,2008,77.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,CZ,2008,66.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,EL,2008,75.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,ES,2008,74.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,HU,2008,64.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,LV,2008,71.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,MT,2008,71.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,PL,2008,67.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,RO,2008,70,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,SI,2008,69.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,SK,2008,69.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,M,TR,2008,62.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,AT,2008,69.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,BE,2008,63,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,BG,2008,69.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,CY,2008,75.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,CZ,2008,63.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,EL,2008,73.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,ES,2008,71.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,HU,2008,62.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,LV,2008,68.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,MT,2008,68.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,PL,2008,65.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,RO,2008,68.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,SI,2008,67.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,SK,2008,68.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,TOTAL,T,TR,2008,61.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,F,AT,2008,66.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,F,BE,2008,60.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,F,CY,2008,76.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,F,EL,2008,79.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,F,ES,2008,75.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,F,HU,2008,66.8,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,F,LV,2008,76.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,F,MT,2008,64.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,F,PL,2008,70.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,F,RO,2008,73.5,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,F,SK,2008,70.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,F,TR,2008,58.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,M,AT,2008,70.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,M,BE,2008,62.9,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,M,CY,2008,80.5,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,M,ES,2008,77,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,M,LV,2008,73.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,M,MT,2008,70.7,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,M,PL,2008,72.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,M,RO,2008,78.6,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,M,SK,2008,78.6,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,M,TR,2008,61.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,T,AT,2008,68.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,T,BE,2008,61.6,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,T,BG,2008,91,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,T,CY,2008,77.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,T,EL,2008,80,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,T,ES,2008,76.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,T,HU,2008,64.6,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,T,LV,2008,75.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,T,MT,2008,66.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,T,PL,2008,70.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,T,RO,2008,75.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,T,SK,2008,73.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y15-24,T,TR,2008,60.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,AT,2008,69.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,BE,2008,59,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,BG,2008,76.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,CY,2008,72,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,CZ,2008,56.9,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,EL,2008,71.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,ES,2008,69.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,HU,2008,63.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,LV,2008,72.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,MT,2008,68.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,PL,2008,66.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,RO,2008,71.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,SI,2008,66.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,SK,2008,68.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,F,TR,2008,60.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,AT,2008,73.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,BE,2008,63.8,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,BG,2008,79.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,CY,2008,79,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,CZ,2008,65.6,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,EL,2008,76.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,ES,2008,75.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,HU,2008,67.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,LV,2008,74,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,MT,2008,72.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,PL,2008,69.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,RO,2008,75.6,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,SI,2008,63.9,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,SK,2008,72.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,M,TR,2008,60.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,AT,2008,71.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,BE,2008,61.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,BG,2008,77.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,CY,2008,75,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,CZ,2008,60.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,EL,2008,74,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,ES,2008,72.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,HU,2008,65.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,LV,2008,73,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,MT,2008,70.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,PL,2008,67.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,RO,2008,73.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,SI,2008,65.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,SK,2008,70,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y25-34,T,TR,2008,60.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,AT,2008,68.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,BE,2008,59.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,BG,2008,70.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,CY,2008,71.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,EL,2008,72.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,ES,2008,67.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,HU,2008,60.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,LV,2008,66.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,MT,2008,65.3,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,PL,2008,63.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,RO,2008,68.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,SI,2008,65.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,SK,2008,68.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,F,TR,2008,60.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,AT,2008,71.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,BE,2008,66.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,BG,2008,74.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,CY,2008,75.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,EL,2008,74.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,ES,2008,73.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,HU,2008,64.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,LV,2008,73,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,MT,2008,68.3,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,PL,2008,66.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,RO,2008,71.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,SI,2008,72.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,SK,2008,71.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,M,TR,2008,62.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,AT,2008,70,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,BE,2008,62.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,BG,2008,72,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,CY,2008,73.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,CZ,2008,67.8,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,EL,2008,73.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,ES,2008,70.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,HU,2008,61.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,LV,2008,68.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,MT,2008,66.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,PL,2008,64.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,RO,2008,70,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,SI,2008,67.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,SK,2008,69.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y35-44,T,TR,2008,61.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,AT,2008,68.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,BE,2008,60.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,BG,2008,66,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,CY,2008,74.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,EL,2008,64.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,ES,2008,68.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,HU,2008,59.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,LV,2008,67.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,MT,2008,68.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,PL,2008,62.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,RO,2008,66.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,SI,2008,62.3,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,SK,2008,65.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,F,TR,2008,57.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,AT,2008,71.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,BE,2008,63.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,BG,2008,70.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,CY,2008,78,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,EL,2008,74,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,ES,2008,71.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,HU,2008,67.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,LV,2008,72.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,MT,2008,72,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,PL,2008,65.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,RO,2008,67.4,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,SI,2008,71.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,SK,2008,68.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,M,TR,2008,64.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,AT,2008,70,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,BE,2008,62.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,BG,2008,67.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,CY,2008,76.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,CZ,2008,65.6,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,EL,2008,70.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,ES,2008,70.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,HU,2008,63.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,LV,2008,69,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,MT,2008,70.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,PL,2008,63.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,RO,2008,66.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,SI,2008,66.0,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,SK,2008,67.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y45-54,T,TR,2008,62.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,AT,2008,66.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,BE,2008,67.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,BG,2008,63.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,CY,2008,75.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,EL,2008,70.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,ES,2008,71.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,HU,2008,60.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,LV,2008,62.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,MT,2008,63.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,PL,2008,63.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,RO,2008,64.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,SI,2008,69.3,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,SK,2008,64.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,F,TR,2008,62.3,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,AT,2008,71.7,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,BE,2008,67.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,BG,2008,66.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,CY,2008,78.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,CZ,2008,74,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,EL,2008,74.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,ES,2008,74.3,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,HU,2008,63.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,LV,2008,68.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,MT,2008,73.4,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,PL,2008,69,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,RO,2008,63.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,SI,2008,69.1,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,SK,2008,63.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,M,TR,2008,65.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,AT,2008,69.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,BE,2008,67.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,BG,2008,64.9,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,CY,2008,77.1,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,CZ,2008,67.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,EL,2008,73,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,ES,2008,73,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,HU,2008,61.8,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,LV,2008,64.6,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,MT,2008,69.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,PL,2008,66,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,RO,2008,64.4,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,SI,2008,69.2,u
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,SK,2008,64.2,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y55-64,T,TR,2008,64.5,
dataflow,ESTAT:HLTH_EHIS_ST8(1.0),A,ED5_6,Y65-74,F,AT,2008,65,
