STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,wstatus,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,M,UK,2011,304.094,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,AT,2011,77.934,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,BE,2011,146.789,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,BG,2011,56.497,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,CH,2011,55.871,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,CY,2011,7.786,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,CZ,2011,81.988,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,DE,2011,655.898,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,DK,2011,77.508,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,EE,2011,16.235,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,EL,2011,59.734,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,ES,2011,359.379,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,EU28,2011,4284.666,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,FI,2011,44.965,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,FR,2011,166.572,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,HR,2011,49.327,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,HU,2011,138.718,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,IE,2011,39.654,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,IS,2011,3.18,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,IT,2011,331.963,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,LT,2011,31.375,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,LU,2011,5.663,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,LV,2011,16.874,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,MT,2011,4.095,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,NL,2011,191.879,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,PL,2011,431.962,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,PT,2011,144.588,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,RO,2011,269.443,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,SE,2011,53.464,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,SI,2011,26.089,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,SK,2011,59.719,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,TR,2011,1302.047,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y45-54,T,UK,2011,738.569,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,AT,2011,143.58,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,BE,2011,139.951,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,BG,2011,111.889,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,CH,2011,72.444,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,CY,2011,10.857,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,CZ,2011,126.878,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,DE,2011,721.446,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,DK,2011,79.08,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,EE,2011,23.011,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,EL,2011,101.681,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,ES,2011,503.137,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,EU28,2011,5648.477,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,FI,2011,85.196,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,FR,2011,312.721,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,HR,2011,70.549,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,HU,2011,188.897,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,IE,2011,28.019,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,IS,2011,2.785,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,IT,2011,478.561,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,LT,2011,41.319,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,LU,2011,6.163,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,LV,2011,26.418,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,MT,2011,6.472,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,NL,2011,217.519,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,PL,2011,666.277,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,PT,2011,212.691,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,RO,2011,485.263,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,SE,2011,62.25,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,SI,2011,57.532,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,SK,2011,95.834,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,TR,2011,1129.557,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,F,UK,2011,645.287,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,AT,2011,127.065,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,BE,2011,130.54,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,BG,2011,69.387,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,CH,2011,40.845,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,CY,2011,5.912,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,CZ,2011,95.889,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,DE,2011,633.881,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,DK,2011,56.163,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,EE,2011,14.704,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,EL,2011,63.795,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,ES,2011,250.322,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,EU28,2011,4212.951,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,FI,2011,77.272,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,FR,2011,253.692,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,HR,2011,49.246,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,HU,2011,159.483,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,IE,2011,35.221,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,IT,2011,307.791,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,LT,2011,26.538,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,LU,2011,4.665,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,LV,2011,12.931,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,MT,2011,4.317,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,NL,2011,148.153,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,PL,2011,552.647,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,PT,2011,121.071,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,RO,2011,313.542,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,SE,2011,34.787,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,SI,2011,48.621,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,SK,2011,65.51,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,TR,2011,515.672,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,M,UK,2011,549.807,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,AT,2011,270.644,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,BE,2011,270.491,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,BG,2011,181.276,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,CH,2011,113.289,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,CY,2011,16.77,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,CZ,2011,222.767,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,DE,2011,1355.326,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,DK,2011,135.243,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,EE,2011,37.715,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,EL,2011,165.476,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,ES,2011,753.459,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,EU28,2011,9861.429,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,FI,2011,162.467,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,FR,2011,566.412,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,HR,2011,119.796,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,HU,2011,348.38,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,IE,2011,63.24,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,IS,2011,3.752,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,IT,2011,786.352,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,LT,2011,67.857,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,LU,2011,10.828,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,LV,2011,39.348,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,MT,2011,10.789,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,NL,2011,365.672,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,PL,2011,1218.924,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,PT,2011,333.762,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,RO,2011,798.805,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,SE,2011,97.037,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,SI,2011,106.153,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,SK,2011,161.344,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,TR,2011,1645.229,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,INAC,Y55-64,T,UK,2011,1195.094,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,AT,2011,445.526,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,BE,2011,496.099,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,BG,2011,214.709,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,CH,2011,463.844,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,CY,2011,31.557,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,CZ,2011,369.81,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,DE,2011,2402.835,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,DK,2011,354.878,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,EE,2011,70.521,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,EL,2011,226.863,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,ES,2011,1582.722,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,EU28,2011,18928.633,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,FI,2011,337.204,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,FR,2011,2320.082,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,HR,2011,157.54,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,HU,2011,407.624,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,IE,2011,103.595,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,IS,2011,29.069,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,IT,2011,1414.526,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,LT,2011,133.321,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,LU,2011,28.449,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,LV,2011,97.723,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,MT,2011,16.143,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,NL,2011,848.531,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,PL,2011,1462.37,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,PT,2011,772.63,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,RO,2011,987.97,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,SE,2011,513.717,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,SI,2011,159.876,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,SK,2011,240.859,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,TR,2011,4735.359,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,F,UK,2011,2730.953,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,AT,2011,432.178,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,BE,2011,422.471,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,BG,2011,174.745,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,CH,2011,374.427,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,CY,2011,28.215,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,CZ,2011,328.633,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,DE,2011,2315.168,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,DK,2011,254.658,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,EE,2011,58.383,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,EL,2011,208.997,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,ES,2011,1110.678,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,EU28,2011,15849.229,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,FI,2011,282.503,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,FR,2011,1870.006,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,HR,2011,153.298,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,HU,2011,349.342,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,IE,2011,113.327,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,IS,2011,20.403,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,IT,2011,1130.863,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,LT,2011,109.823,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,LU,2011,19.92,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,LV,2011,62.597,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,MT,2011,13.532,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,NL,2011,594.771,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,PL,2011,1487.626,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,PT,2011,537.81,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,RO,2011,704.641,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,SE,2011,350.906,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,SI,2011,156.17,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,SK,2011,207.25,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,TR,2011,3420.12,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,M,UK,2011,2370.72,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,AT,2011,877.704,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,BE,2011,918.57,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,BG,2011,389.454,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,CH,2011,838.272,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,CY,2011,59.772,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,CZ,2011,698.443,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,DE,2011,4718.003,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,DK,2011,609.536,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,EE,2011,128.904,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,EL,2011,435.86,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,ES,2011,2693.4,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,EU28,2011,34777.862,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,FI,2011,619.707,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,FR,2011,4190.089,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,HR,2011,310.837,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,HU,2011,756.966,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,IE,2011,216.922,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,IS,2011,49.471,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,IT,2011,2545.388,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,LT,2011,243.144,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,LU,2011,48.369,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,LV,2011,160.319,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,MT,2011,29.675,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,NL,2011,1443.302,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,PL,2011,2949.996,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,PT,2011,1310.439,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,RO,2011,1692.61,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,SE,2011,864.623,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,SI,2011,316.046,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,SK,2011,448.109,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,TR,2011,8155.479,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,TOTAL,T,UK,2011,5101.673,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,AT,2011,21.563,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,BE,2011,17.556,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,CH,2011,53.32,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,CY,2011,0.801,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,CZ,2011,13.984,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,DE,2011,92.714,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,DK,2011,27.112,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,EE,2011,2.984,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,EL,2011,3.485,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,ES,2011,47.762,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,EU28,2011,991.325,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,FI,2011,24.943,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,FR,2011,196.595,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1070,POP,Y15-24,F,HU,2011,9.442,
