STRUCTURE,STRUCTURE_ID,freq,unit,indic_he,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,BG,2019,67.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,BG,2020,66.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,BG,2021,65.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2007,77.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2008,77.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2009,77.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2010,78.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2011,78.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2012,78.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2013,78.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2014,78.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2015,78.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2016,79.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2017,78.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2018,79.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2019,79.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2020,78.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CH,2021,79.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2005,69.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2006,71.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2007,70.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2008,72.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2009,71.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2010,72.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2011,73.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2012,73.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2013,74.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2014,75.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2015,75.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2016,76.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2017,76.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2018,76.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2019,75.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2020,76.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CY,2021,75.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2005,65.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2006,66.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2007,66.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2008,66.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2009,67.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2010,67.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2011,68.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2012,68.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2013,68.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2014,69.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2015,70.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2016,69.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2017,70.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2018,70.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2019,71.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2020,70.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,CZ,2021,69.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2005,70.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2006,71.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2007,71.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2008,72.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2009,72.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2010,72.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2011,72.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2012,72.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2013,73.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2014,73.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2015,73.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2016,73.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2017,73.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2018,73.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2019,73.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2020,71.9,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DE,2021,71.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2004,71.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2005,72.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2006,71.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2007,72.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2008,72.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2009,72.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2010,72.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2011,72.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2012,73.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2013,74.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2014,74.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2015,74.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2016,74.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2017,74.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2018,75.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2019,74.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2020,75.3,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,DK,2021,74.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2004,60.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2005,59.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2006,60.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2007,60.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2008,61.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2009,63.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2010,63.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2011,63.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2012,63.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2013,64.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2014,64.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2015,65.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2016,65.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2017,67.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2018,66.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2019,67.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2020,68.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EE,2021,66.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2004,71.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2005,70.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2006,71.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2007,71.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2008,71.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2009,71.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2010,71.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2011,72.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2012,72.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2013,72.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2014,72.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2015,72.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2016,72.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2017,72.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2018,73.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2019,75.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2020,74.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EL,2021,73.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2004,68.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2005,69.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2006,70.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2007,70.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2008,73.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2009,73.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2010,74.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2011,74.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2012,74.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2013,74.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2014,75.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2015,75.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2016,76.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2017,76.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2018,76.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2019,77.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2020,75.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,ES,2021,76.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2007,2005,69,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2007,2006,69.6,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2007,2007,69.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2007,2008,70.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2007,2009,71.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2007,2010,71.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2004,68.8,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2005,68.6,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2006,69.0,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2007,69.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2008,70.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2009,70.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2010,71.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2011,71.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2012,71.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2013,71.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2014,72.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2015,72.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2016,73.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2017,73.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2018,73.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2019,73.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2020,72.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU27_2020,2021,72.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2004,68.9,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2005,69.0,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2006,69.6,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2007,69.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2008,70.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2009,70.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2010,71.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2011,71.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2012,71.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2013,71.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2014,72.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2015,72.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2016,73.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2017,73.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,EU28,2018,73.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2004,69.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2005,69.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2006,69.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2007,70.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2008,71.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2009,71.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2010,72.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2011,72.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2012,73.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2013,74.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2014,74.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2015,74.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2016,74.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2017,75.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2018,75.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2019,75.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2020,76.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FI,2021,74.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2004,69.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2005,70.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2006,71.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2007,71.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2008,72.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2009,72.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2010,72.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2011,73.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2012,73.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2013,73.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2014,74.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2015,74.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2016,74.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2017,74.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2018,74.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2019,74.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2020,73.6,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,FR,2021,73.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HR,2010,61.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HR,2011,62.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HR,2012,63.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HR,2013,63.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HR,2014,63.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HR,2015,64.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HR,2016,65.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HR,2017,64.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HR,2018,65.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HR,2019,66.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HR,2020,67.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HR,2021,66.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2005,58.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2006,59.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2007,59.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2008,60.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2009,61.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2010,62.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2011,63.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2012,63.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2013,64.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2014,64.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2015,64.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2016,66.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2017,66.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2018,67.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2019,67.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2020,67.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,HU,2021,67.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2004,73.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2005,74.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2006,74.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2007,75.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2008,76.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2009,75.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2010,76.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2011,76.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2012,76.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2013,76.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2014,76.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2015,76.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2016,77.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2017,78.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_BIRTH,M,IE,2018,77.9,
