STRUCTURE,STRUCTURE_ID,freq,unit,severity,wstatus,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,F,EU15_NO,2006,4.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,F,EU15_NO,2007,1.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,G,EU15_NO,1996,0.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,G,EU15_NO,1997,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,G,EU15_NO,1998,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,G,EU15_NO,2002,0.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,G,EU15_NO,2003,0.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,G,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,G,EU15_NO,2005,0.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,G,EU15_NO,2006,0.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,H,EU15_NO,1996,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,H,EU15_NO,1997,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,H,EU15_NO,1998,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,H,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,H,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,I,EU15_NO,1996,24.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,I,EU15_NO,1997,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,I,EU15_NO,1998,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,I,EU15_NO,1999,12.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,I,EU15_NO,2001,4.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,I,EU15_NO,2002,4.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,I,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,I,EU15_NO,2004,3.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,I,EU15_NO,2005,4.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,I,EU15_NO,2006,4.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,I,EU15_NO,2007,8.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,J_K,EU15_NO,1996,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,J_K,EU15_NO,1997,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,J_K,EU15_NO,1998,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,J_K,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,J_K,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A,EU15_NO,1996,12.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A,EU15_NO,1997,12.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A,EU15_NO,1998,12.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A,EU15_NO,1999,13.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A,EU15_NO,2000,12.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A,EU15_NO,2001,11.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A,EU15_NO,2002,11.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A,EU15_NO,2003,10.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A,EU15_NO,2004,12.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A,EU15_NO,2005,10.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A,EU15_NO,2006,9.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A,EU15_NO,2007,8.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A_D-K,EU15_NO,1996,5.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A_D-K,EU15_NO,1997,5.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A_D-K,EU15_NO,1998,5.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A_D-K,EU15_NO,1999,4.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A_D-K,EU15_NO,2000,4.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A_D-K,EU15_NO,2001,4.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A_D-K,EU15_NO,2002,4.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A_D-K,EU15_NO,2003,3.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A_D-K,EU15_NO,2004,3.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A_D-K,EU15_NO,2005,3.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A_D-K,EU15_NO,2006,3.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,A_D-K,EU15_NO,2007,2.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,D,EU15_NO,1996,3.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,D,EU15_NO,1997,4.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,D,EU15_NO,1998,3.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,D,EU15_NO,1999,3.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,D,EU15_NO,2000,3.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,D,EU15_NO,2001,3.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,D,EU15_NO,2002,2.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,D,EU15_NO,2003,2.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,D,EU15_NO,2004,2.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,D,EU15_NO,2005,2.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,D,EU15_NO,2006,2.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,D,EU15_NO,2007,2.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,E,EU15_NO,1996,5.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,E,EU15_NO,1997,3.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,E,EU15_NO,1998,3.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,E,EU15_NO,1999,3.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,E,EU15_NO,2000,3.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,E,EU15_NO,2001,4.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,E,EU15_NO,2002,4.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,E,EU15_NO,2003,4.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,E,EU15_NO,2004,4.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,E,EU15_NO,2005,3.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,E,EU15_NO,2006,3.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,E,EU15_NO,2007,2.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,F,EU15_NO,1996,13.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,F,EU15_NO,1997,13.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,F,EU15_NO,1998,12.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,F,EU15_NO,1999,11.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,F,EU15_NO,2000,11.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,F,EU15_NO,2001,10.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,F,EU15_NO,2002,10.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,F,EU15_NO,2003,10.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,F,EU15_NO,2004,9.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,F,EU15_NO,2005,8.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,F,EU15_NO,2006,9.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,F,EU15_NO,2007,7.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,G,EU15_NO,1996,2.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,G,EU15_NO,1997,2.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,G,EU15_NO,1998,2.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,G,EU15_NO,1999,2.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,G,EU15_NO,2000,2.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,G,EU15_NO,2001,1.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,G,EU15_NO,2002,1.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,G,EU15_NO,2003,1.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,G,EU15_NO,2004,1.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,G,EU15_NO,2005,1.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,G,EU15_NO,2006,1.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,G,EU15_NO,2007,1.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,H,EU15_NO,1996,1.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,H,EU15_NO,1997,1.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,H,EU15_NO,1998,1.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,H,EU15_NO,1999,1.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,H,EU15_NO,2000,1.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,H,EU15_NO,2001,0.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,H,EU15_NO,2002,0.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,H,EU15_NO,2003,1.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,H,EU15_NO,2004,1.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,H,EU15_NO,2005,0.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,H,EU15_NO,2006,0.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,H,EU15_NO,2007,0.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,I,EU15_NO,1996,12.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,I,EU15_NO,1997,12.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,I,EU15_NO,1998,11.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,I,EU15_NO,1999,11.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,I,EU15_NO,2000,10.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,I,EU15_NO,2001,10.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,I,EU15_NO,2002,9.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,I,EU15_NO,2003,8.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,I,EU15_NO,2004,8.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,I,EU15_NO,2005,7.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,I,EU15_NO,2006,7.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,I,EU15_NO,2007,6.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,J_K,EU15_NO,1996,1.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,J_K,EU15_NO,1997,1.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,J_K,EU15_NO,1998,1.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,J_K,EU15_NO,1999,1.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,J_K,EU15_NO,2000,1.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,J_K,EU15_NO,2001,1.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,J_K,EU15_NO,2002,1.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,J_K,EU15_NO,2003,1.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,J_K,EU15_NO,2004,1.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,J_K,EU15_NO,2005,1.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,J_K,EU15_NO,2006,1.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,EMP,J_K,EU15_NO,2007,1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A,EU15_NO,1996,12.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A,EU15_NO,1997,11.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A,EU15_NO,1998,11.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A,EU15_NO,1999,13.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A,EU15_NO,2000,11,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A,EU15_NO,2001,10.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A,EU15_NO,2003,9.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A,EU15_NO,2005,9.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A,EU15_NO,2006,7.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A,EU15_NO,2007,8.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A_D-K,EU15_NO,1996,5.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A_D-K,EU15_NO,1997,5.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A_D-K,EU15_NO,1998,5.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A_D-K,EU15_NO,1999,4.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A_D-K,EU15_NO,2000,4.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A_D-K,EU15_NO,2001,4.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A_D-K,EU15_NO,2002,4.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A_D-K,EU15_NO,2003,3.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A_D-K,EU15_NO,2004,3.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A_D-K,EU15_NO,2005,3.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A_D-K,EU15_NO,2006,3.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,A_D-K,EU15_NO,2007,2.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,D,EU15_NO,1996,3.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,D,EU15_NO,1997,3.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,D,EU15_NO,1998,3.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,D,EU15_NO,1999,3.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,D,EU15_NO,2000,3.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,D,EU15_NO,2001,3.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,D,EU15_NO,2002,3.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,D,EU15_NO,2003,2.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,D,EU15_NO,2004,2.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,D,EU15_NO,2005,2.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,D,EU15_NO,2006,2.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,D,EU15_NO,2007,2.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,E,EU15_NO,1996,5.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,E,EU15_NO,1997,3.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,E,EU15_NO,1998,3.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,E,EU15_NO,1999,3.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,E,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,E,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,F,EU15_NO,1996,14.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,F,EU15_NO,1997,14.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,F,EU15_NO,1998,13.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,F,EU15_NO,1999,12.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,F,EU15_NO,2000,11.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,F,EU15_NO,2001,11.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,F,EU15_NO,2002,11.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,F,EU15_NO,2003,11.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,F,EU15_NO,2004,10.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,F,EU15_NO,2005,9.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,F,EU15_NO,2006,9.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,F,EU15_NO,2007,8.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,G,EU15_NO,1996,2.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,G,EU15_NO,1997,2.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,G,EU15_NO,1998,2.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,G,EU15_NO,1999,2.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,G,EU15_NO,2000,2.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,G,EU15_NO,2001,1.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,G,EU15_NO,2002,2.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,G,EU15_NO,2003,1.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,G,EU15_NO,2004,1.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,G,EU15_NO,2005,1.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,G,EU15_NO,2006,1.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,G,EU15_NO,2007,1.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,H,EU15_NO,1996,1.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,H,EU15_NO,1997,1.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,H,EU15_NO,1998,1.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,H,EU15_NO,1999,1.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,H,EU15_NO,2000,1.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,H,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,H,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,H,EU15_NO,2005,0.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,H,EU15_NO,2007,0.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,I,EU15_NO,1996,11.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,I,EU15_NO,1997,11.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,I,EU15_NO,1998,11.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,I,EU15_NO,1999,10.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,I,EU15_NO,2000,10.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,I,EU15_NO,2001,10.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,I,EU15_NO,2002,9.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,I,EU15_NO,2003,8.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,I,EU15_NO,2004,8.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,I,EU15_NO,2005,7.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,I,EU15_NO,2006,6.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,I,EU15_NO,2007,6.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,J_K,EU15_NO,1996,1.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,J_K,EU15_NO,1997,1.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,J_K,EU15_NO,1998,1.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,J_K,EU15_NO,1999,1.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,J_K,EU15_NO,2000,1.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,J_K,EU15_NO,2001,1.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,J_K,EU15_NO,2002,1.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,J_K,EU15_NO,2003,1.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,J_K,EU15_NO,2004,1.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,J_K,EU15_NO,2005,1.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,J_K,EU15_NO,2006,1.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SAL,J_K,EU15_NO,2007,1.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A,EU15_NO,1996,15.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A,EU15_NO,1997,15.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A,EU15_NO,1998,13.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,SELF,A,EU15_NO,1999,14.5,
