STRUCTURE,STRUCTURE_ID,freq,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,MT,2019,238,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,MT,2020,327,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NL,2011,9153,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NL,2012,10415,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NL,2013,13405,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NL,2014,12492,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NL,2015,13863,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NL,2016,14866,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NL,2017,15465,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NL,2018,16261,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NL,2019,15752,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NL,2020,14279,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NO,2011,2503,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NO,2012,2759,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NO,2013,2722,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NO,2014,3019,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NO,2015,3199,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NO,2016,3403,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NO,2017,3847,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NO,2018,3945,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NO,2019,4010,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,NO,2020,4063,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PL,2011,2193,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PL,2012,2254,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PL,2013,2434,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PL,2014,2175,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PL,2015,2243,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PL,2016,2576,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PL,2017,3035,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PL,2018,2992,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PL,2019,2823,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PL,2020,3529,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PT,2011,1650,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PT,2012,1745,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PT,2013,3724,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PT,2014,4125,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PT,2015,4828,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PT,2016,5175,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PT,2017,5409,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PT,2018,6319,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PT,2019,7041,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,PT,2020,7845,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RO,2011,1378,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RO,2012,1551,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RO,2013,1639,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RO,2014,1918,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RO,2015,1994,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RO,2016,2131,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RO,2017,2391,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RO,2018,2591,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RO,2019,2358,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RO,2020,2412,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RS,2011,896,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RS,2012,1066,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RS,2013,1246,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RS,2014,1316,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RS,2015,1710,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RS,2016,1870,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RS,2017,2095,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RS,2018,2031,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RS,2019,1995,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,RS,2020,2176,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SE,2011,6909,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SE,2012,7691,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SE,2013,7762,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SE,2014,7859,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SE,2015,8332,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SE,2016,8864,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SE,2017,9246,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SE,2018,9675,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SE,2019,9424,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SE,2020,9716,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SI,2011,100,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SI,2012,109,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SI,2013,112,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SI,2014,149,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SI,2015,170,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SI,2016,173,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SI,2017,249,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SI,2018,303,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SI,2019,371,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SI,2020,476,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SK,2011,757,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SK,2012,1532,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SK,2013,1055,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SK,2014,1350,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SK,2015,1120,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SK,2016,1354,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SK,2017,1063,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SK,2018,1311,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SK,2019,1275,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,SK,2020,1085,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,TR,2011,6445,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,TR,2012,7921,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,TR,2013,9250,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,TR,2014,10691,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,TR,2015,12498,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,TR,2016,13424,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,TR,2017,14033,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,TR,2018,14255,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,TR,2019,13912,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,UK,2011,42957,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,UK,2012,50159,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,UK,2013,53193,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,UK,2014,58627,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,UK,2015,68917,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,UK,2016,71159,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,UK,2017,76184,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,NR,T,UK,2018,77322,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,AT,2011,17.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,AT,2012,21.61,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,AT,2013,28.5,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,AT,2014,24.61,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,AT,2015,27.87,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,AT,2016,31.16,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,AT,2017,43.66,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,AT,2018,47.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,AT,2019,45.29,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,AT,2020,41.69,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BE,2011,55.56,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BE,2012,64.52,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BE,2013,64.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BE,2014,59.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BE,2015,65.05,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BE,2016,62.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BE,2017,65.34,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BE,2018,61.16,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BE,2019,61.86,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BE,2020,58.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BG,2011,2.9,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BG,2012,3.93,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BG,2013,3.52,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BG,2014,2.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BG,2015,2.89,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BG,2016,2.87,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BG,2017,2.13,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BG,2018,1.96,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BG,2019,2.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,BG,2020,2.2,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CH,2011,76.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CH,2012,83.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CH,2013,84.15,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CH,2014,77.83,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CH,2015,85.98,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CH,2016,75.85,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CH,2017,82.87,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CH,2018,80.15,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CH,2019,80.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CH,2020,76.45,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CY,2011,35.13,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CY,2012,40.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CY,2013,29.4,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CY,2014,42.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CY,2015,57.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CY,2016,61.59,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CY,2017,63.37,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CY,2018,74.59,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CY,2019,70.45,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CY,2020,58.25,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CZ,2011,24.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CZ,2012,25.95,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CZ,2013,30.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CZ,2014,29.47,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CZ,2015,35.87,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CZ,2016,35.52,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CZ,2017,40.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CZ,2018,42.31,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CZ,2019,42.7,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,CZ,2020,49.57,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DE,2011,34,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DE,2012,36.23,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DE,2013,44.04,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DE,2014,43.19,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DE,2015,51.59,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DE,2016,51.96,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DE,2017,58.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DE,2018,64.61,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DE,2019,63.16,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DE,2020,63.25,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DK,2011,70.16,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DK,2012,72.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DK,2013,74.79,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DK,2014,77.26,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DK,2015,77.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DK,2016,83.45,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DK,2017,87.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DK,2018,92.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DK,2019,87.77,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,DK,2020,82.6,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EE,2011,7.94,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EE,2012,7.66,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EE,2013,6.63,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EE,2014,7.76,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EE,2015,9.21,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EE,2016,7.95,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EE,2017,11.82,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EE,2018,11.67,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EE,2019,13.69,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EE,2020,17.71,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EL,2011,3.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EL,2012,4.77,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EL,2013,4.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EL,2014,9.04,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EL,2015,13.89,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EL,2016,16.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EL,2017,19.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EL,2018,18.09,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EL,2019,20.12,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EL,2020,21.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,ES,2011,63.34,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,ES,2012,67.8,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,ES,2013,64.29,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,ES,2014,68.53,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,ES,2015,74.99,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,ES,2016,70.16,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,ES,2017,70.89,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,ES,2018,69.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,ES,2019,67.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,ES,2020,67.76,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU27_2020,2011,41.18,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU27_2020,2012,45.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU27_2020,2013,46.45,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU27_2020,2014,45.94,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU27_2020,2015,51.08,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU27_2020,2016,50.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU27_2020,2017,53.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU27_2020,2018,54.09,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU27_2020,2019,52.9,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU27_2020,2020,52.46,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU28,2011,44.26,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU28,2012,49.15,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU28,2013,51.93,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU28,2014,52.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU28,2015,59.19,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU28,2016,58.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,EU28,2017,61.44,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FI,2011,135.62,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FI,2012,149.95,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FI,2013,152.73,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FI,2014,162.61,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FI,2015,165.07,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FI,2016,170.35,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FI,2017,169.86,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FI,2018,178.87,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FI,2019,172.71,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FI,2020,178.37,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FR,2011,51.24,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FR,2012,56.33,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FR,2013,54.41,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FR,2014,51.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FR,2015,55.41,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FR,2016,54.08,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FR,2017,52.02,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FR,2018,51.85,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FR,2019,48.82,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,FR,2020,44.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HR,2011,18.69,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HR,2012,20.92,d
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HR,2013,19.79,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HR,2014,23.81,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HR,2015,27.76,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HR,2016,24.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HR,2017,30.74,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HR,2018,31.88,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HR,2019,29.33,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HR,2020,31.43,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HU,2011,32.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HU,2012,35.63,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HU,2013,37.65,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HU,2014,37.5,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HU,2015,43.17,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HU,2016,39.88,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HU,2017,45.63,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HU,2018,46.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HU,2019,51.9,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,HU,2020,50.4,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IE,2011,52.71,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IE,2012,60.58,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IE,2013,74.4,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IE,2014,76.85,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IE,2015,83.78,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IE,2016,84.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IE,2017,83.3,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IE,2018,81.75,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IE,2019,78.03,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IE,2020,68.1,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IS,2011,89,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IS,2012,88.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IS,2013,98.05,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IS,2014,91.69,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IS,2015,101.59,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IS,2016,103.55,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IS,2017,104.1,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IS,2018,122.87,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IS,2019,116.97,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IS,2020,115.12,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IT,2011,38.39,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IT,2012,40.27,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IT,2013,38.23,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IT,2014,37.75,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IT,2015,44.12,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IT,2016,42.11,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IT,2017,46.56,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IT,2018,44.4,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IT,2019,45.48,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,IT,2020,47.54,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LI,2011,50.6,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LI,2012,31.29,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LI,2013,37.32,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LI,2014,61.39,
dataflow,ESTAT:HLTH_CD_DAR(1.0),A,RT,F,LI,2015,85.32,
