STRUCTURE,STRUCTURE_ID,freq,unit,severity,bodypart,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP2,EU15_NO,2002,23759,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP2,EU15_NO,2003,12782,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP2,EU15_NO,2004,13833,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP2,EU15_NO,2005,14042,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP2,EU15_NO,2006,14054,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP2,EU15_NO,2007,12850,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP3,EU15_NO,1996,51708,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP3,EU15_NO,1997,35124,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP3,EU15_NO,1998,39498,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP3,EU15_NO,1999,49239,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP3,EU15_NO,2000,46714,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP3,EU15_NO,2001,55438,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP3,EU15_NO,2002,57455,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP3,EU15_NO,2003,32879,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP3,EU15_NO,2004,36424,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP3,EU15_NO,2005,37949,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP3,EU15_NO,2006,36878,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP3,EU15_NO,2007,36606,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP4,EU15_NO,1996,34600,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP4,EU15_NO,1997,28989,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP4,EU15_NO,1998,31991,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP4,EU15_NO,1999,39803,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP4,EU15_NO,2000,36131,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP4,EU15_NO,2001,44660,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP4,EU15_NO,2002,45135,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP4,EU15_NO,2003,22871,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP4,EU15_NO,2004,23552,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP4,EU15_NO,2005,22686,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP4,EU15_NO,2006,21084,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP4,EU15_NO,2007,21132,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP5,EU15_NO,1996,230429,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP5,EU15_NO,1997,189570,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP5,EU15_NO,1998,202943,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP5,EU15_NO,1999,227040,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP5,EU15_NO,2000,215815,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP5,EU15_NO,2001,236368,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP5,EU15_NO,2002,231138,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP5,EU15_NO,2003,151713,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP5,EU15_NO,2004,164292,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP5,EU15_NO,2005,165782,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP5,EU15_NO,2006,158088,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP5,EU15_NO,2007,160745,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP6,EU15_NO,1996,173775,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP6,EU15_NO,1997,144294,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP6,EU15_NO,1998,154528,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP6,EU15_NO,1999,170584,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP6,EU15_NO,2000,161060,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP6,EU15_NO,2001,172138,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP6,EU15_NO,2002,171301,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP6,EU15_NO,2003,108151,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP6,EU15_NO,2004,117860,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP6,EU15_NO,2005,123762,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP6,EU15_NO,2006,118694,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP6,EU15_NO,2007,118499,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP7,EU15_NO,1996,24528,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP7,EU15_NO,1997,15757,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP7,EU15_NO,1998,16688,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP7,EU15_NO,1999,18865,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP7,EU15_NO,2000,18840,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP7,EU15_NO,2001,20035,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP7,EU15_NO,2002,23313,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP7,EU15_NO,2003,16487,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP7,EU15_NO,2004,16660,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP7,EU15_NO,2005,17523,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP7,EU15_NO,2006,16733,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,BP7,EU15_NO,2007,17882,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,OTH,EU15_NO,1996,567,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,OTH,EU15_NO,1997,1703,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,OTH,EU15_NO,1998,1563,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,OTH,EU15_NO,1999,1186,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,OTH,EU15_NO,2000,1126,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,OTH,EU15_NO,2001,589,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,OTH,EU15_NO,2002,1715,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,OTH,EU15_NO,2003,1518,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,OTH,EU15_NO,2004,2411,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,OTH,EU15_NO,2005,2210,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,OTH,EU15_NO,2006,1474,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,OTH,EU15_NO,2007,1491,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,TOTAL,EU15_NO,1996,575335,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,TOTAL,EU15_NO,1997,452084,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,TOTAL,EU15_NO,1998,490008,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,TOTAL,EU15_NO,1999,558484,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,TOTAL,EU15_NO,2000,527498,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,TOTAL,EU15_NO,2001,594135,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,TOTAL,EU15_NO,2002,614221,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,TOTAL,EU15_NO,2003,391476,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,TOTAL,EU15_NO,2004,409527,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,TOTAL,EU15_NO,2005,448279,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,TOTAL,EU15_NO,2006,438341,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,TOTAL,EU15_NO,2007,446616,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,UNK,EU15_NO,1996,13447,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,UNK,EU15_NO,1997,1915,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,UNK,EU15_NO,1998,1915,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,UNK,EU15_NO,1999,2270,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,UNK,EU15_NO,2000,2249,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,UNK,EU15_NO,2001,8106,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,UNK,EU15_NO,2002,32572,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,UNK,EU15_NO,2003,33476,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,UNK,EU15_NO,2004,22561,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,UNK,EU15_NO,2005,52337,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,UNK,EU15_NO,2006,60003,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M1-3,UNK,EU15_NO,2007,66208,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP1,EU15_NO,1996,4229,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP1,EU15_NO,1997,2462,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP1,EU15_NO,1998,2622,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP1,EU15_NO,1999,2657,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP1,EU15_NO,2000,3174,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP1,EU15_NO,2001,3128,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP1,EU15_NO,2002,2225,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP1,EU15_NO,2003,2102,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP1,EU15_NO,2004,2224,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP1,EU15_NO,2005,2293,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP1,EU15_NO,2006,2096,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP1,EU15_NO,2007,2173,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP2,EU15_NO,1996,1534,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP2,EU15_NO,1997,1204,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP2,EU15_NO,1998,1473,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP2,EU15_NO,1999,1750,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP2,EU15_NO,2000,1990,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP2,EU15_NO,2001,2285,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP2,EU15_NO,2002,1892,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP2,EU15_NO,2003,1708,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP2,EU15_NO,2004,1789,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP2,EU15_NO,2005,1983,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP2,EU15_NO,2006,1766,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP2,EU15_NO,2007,1724,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP3,EU15_NO,1996,9307,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP3,EU15_NO,1997,5662,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP3,EU15_NO,1998,6046,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP3,EU15_NO,1999,6853,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP3,EU15_NO,2000,8130,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP3,EU15_NO,2001,8651,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP3,EU15_NO,2002,7851,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP3,EU15_NO,2003,8193,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP3,EU15_NO,2004,8732,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP3,EU15_NO,2005,9409,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP3,EU15_NO,2006,8385,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP3,EU15_NO,2007,8729,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP4,EU15_NO,1996,4178,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP4,EU15_NO,1997,3470,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP4,EU15_NO,1998,3610,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP4,EU15_NO,1999,3796,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP4,EU15_NO,2000,4706,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP4,EU15_NO,2001,4784,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP4,EU15_NO,2002,4721,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP4,EU15_NO,2003,4149,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP4,EU15_NO,2004,4060,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP4,EU15_NO,2005,3689,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP4,EU15_NO,2006,3286,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP4,EU15_NO,2007,3483,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP5,EU15_NO,1996,28962,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP5,EU15_NO,1997,21173,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP5,EU15_NO,1998,21774,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP5,EU15_NO,1999,24017,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP5,EU15_NO,2000,29116,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP5,EU15_NO,2001,30695,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP5,EU15_NO,2002,27808,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP5,EU15_NO,2003,26649,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP5,EU15_NO,2004,29026,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP5,EU15_NO,2005,31363,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP5,EU15_NO,2006,29250,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP5,EU15_NO,2007,30086,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP6,EU15_NO,1996,27988,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP6,EU15_NO,1997,21597,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP6,EU15_NO,1998,22398,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP6,EU15_NO,1999,23112,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP6,EU15_NO,2000,27587,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP6,EU15_NO,2001,29277,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP6,EU15_NO,2002,25537,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP6,EU15_NO,2003,23801,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP6,EU15_NO,2004,26330,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP6,EU15_NO,2005,29547,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP6,EU15_NO,2006,27611,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP6,EU15_NO,2007,28275,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP7,EU15_NO,1996,6040,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP7,EU15_NO,1997,4845,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP7,EU15_NO,1998,4959,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP7,EU15_NO,1999,5362,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP7,EU15_NO,2000,5694,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP7,EU15_NO,2001,5945,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP7,EU15_NO,2002,6265,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP7,EU15_NO,2003,6018,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP7,EU15_NO,2004,5891,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP7,EU15_NO,2005,6750,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP7,EU15_NO,2006,5825,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,BP7,EU15_NO,2007,6091,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,OTH,EU15_NO,1996,125,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,OTH,EU15_NO,1997,423,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,OTH,EU15_NO,1998,386,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,OTH,EU15_NO,1999,269,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,OTH,EU15_NO,2000,270,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,OTH,EU15_NO,2001,215,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,OTH,EU15_NO,2002,402,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,OTH,EU15_NO,2003,363,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,OTH,EU15_NO,2004,554,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,OTH,EU15_NO,2005,653,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,OTH,EU15_NO,2006,469,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,OTH,EU15_NO,2007,506,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,TOTAL,EU15_NO,1996,85460,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,TOTAL,EU15_NO,1997,61431,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,TOTAL,EU15_NO,1998,63825,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,TOTAL,EU15_NO,1999,68547,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,TOTAL,EU15_NO,2000,81430,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,TOTAL,EU15_NO,2001,86544,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,TOTAL,EU15_NO,2002,77965,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,TOTAL,EU15_NO,2003,76582,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,TOTAL,EU15_NO,2004,79780,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,TOTAL,EU15_NO,2005,86799,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,TOTAL,EU15_NO,2006,80954,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,TOTAL,EU15_NO,2007,83462,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,UNK,EU15_NO,1996,3097,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,UNK,EU15_NO,1997,595,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,UNK,EU15_NO,1998,557,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,UNK,EU15_NO,1999,731,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,UNK,EU15_NO,2000,763,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,UNK,EU15_NO,2001,1564,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,UNK,EU15_NO,2002,1264,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,UNK,EU15_NO,2003,3599,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,UNK,EU15_NO,2004,1174,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,UNK,EU15_NO,2005,1112,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,UNK,EU15_NO,2006,2266,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M3-6,UNK,EU15_NO,2007,2395,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP1,EU15_NO,1996,2765,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP1,EU15_NO,1997,5335,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP1,EU15_NO,1998,5385,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP1,EU15_NO,1999,5419,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP1,EU15_NO,2000,4539,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP1,EU15_NO,2001,4349,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP1,EU15_NO,2002,4375,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP1,EU15_NO,2003,4589,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP1,EU15_NO,2004,4640,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP1,EU15_NO,2005,4779,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP1,EU15_NO,2006,4563,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP1,EU15_NO,2007,4435,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP2,EU15_NO,1996,797,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP2,EU15_NO,1997,1197,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP2,EU15_NO,1998,1342,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP2,EU15_NO,1999,1583,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP2,EU15_NO,2000,1344,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP2,EU15_NO,2001,1433,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP2,EU15_NO,2002,1172,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP2,EU15_NO,2003,1283,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP2,EU15_NO,2004,1233,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP2,EU15_NO,2005,1383,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP2,EU15_NO,2006,1321,
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP2,EU15_NO,2007,1293,p
dataflow,ESTAT:HSW_AW_NBOSV(1.0),A,NR,M_GE6,BP3,EU15_NO,1996,5227,
