STRUCTURE,STRUCTURE_ID,freq,unit,sex,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SK,2017,3097,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SK,2018,3175,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SK,2019,3087,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SK,2020,3157,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,TR,2011,2985,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,TR,2012,2907,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,TR,2013,3150,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,TR,2014,3166,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,TR,2015,3045,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,TR,2016,3072,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,TR,2017,2911,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,TR,2018,3017,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,TR,2019,2942,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,UK,2011,2705,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,UK,2012,2672,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,UK,2013,2618,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,UK,2014,2609,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,UK,2015,2620,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,UK,2016,2726,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,UK,2017,2609,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,UK,2018,2658,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,AT,2011,4608,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,AT,2012,4390,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,AT,2013,4277,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,AT,2014,4089,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,AT,2015,4061,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,AT,2016,3839,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,AT,2017,3748,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,AT,2018,3731,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,AT,2019,3671,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,AT,2020,3696,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BE,2011,4791,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BE,2012,4798,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BE,2013,4550,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BE,2014,4376,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BE,2015,4268,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BE,2016,4238,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BE,2017,4113,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BE,2018,3961,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BE,2019,3838,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BE,2020,3967,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BG,2011,9519,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BG,2012,9363,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BG,2013,9024,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BG,2014,9189,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BG,2015,8870,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BG,2016,8885,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BG,2017,8696,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BG,2018,8590,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BG,2019,8491,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,BG,2020,9480,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CH,2011,3425,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CH,2012,3325,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CH,2013,3340,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CH,2014,3173,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CH,2015,3235,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CH,2016,2897,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CH,2017,3027,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CH,2018,2911,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CH,2019,2762,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CH,2020,2963,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CY,2011,3365,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CY,2012,3704,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CY,2013,3377,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CY,2014,3163,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CY,2015,3386,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CY,2016,3218,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CY,2017,3205,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CY,2018,3140,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CY,2019,3426,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CY,2020,3413,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CZ,2011,6209,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CZ,2012,5977,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CZ,2013,5783,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CZ,2014,5458,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CZ,2015,5417,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CZ,2016,5211,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CZ,2017,5256,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CZ,2018,5239,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CZ,2019,5094,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,CZ,2020,5289,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DE,2011,4731,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DE,2012,4552,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DE,2013,4512,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DE,2014,4364,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DE,2015,4445,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DE,2016,4386,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DE,2017,4209,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DE,2018,4240,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DE,2019,4116,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DE,2020,4129,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DK,2011,4477,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DK,2012,4234,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DK,2013,4150,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DK,2014,4148,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DK,2015,3913,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DK,2016,3909,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DK,2017,3780,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DK,2018,3753,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DK,2019,3482,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,DK,2020,3453,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EE,2011,9898,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EE,2012,9941,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EE,2013,8717,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EE,2014,9006,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EE,2015,8487,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EE,2016,8009,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EE,2017,7549,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EE,2018,7333,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EE,2019,6742,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EE,2020,7075,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EL,2011,4928,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EL,2012,4871,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EL,2013,4657,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EL,2014,4627,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EL,2015,4663,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EL,2016,4644,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EL,2017,4476,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EL,2018,4342,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EL,2019,4358,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EL,2020,4401,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,ES,2011,4009,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,ES,2012,3902,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,ES,2013,3678,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,ES,2014,3617,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,ES,2015,3583,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,ES,2016,3501,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,ES,2017,3439,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,ES,2018,3421,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,ES,2019,3299,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,ES,2020,3526,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU27_2020,2011,5517,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU27_2020,2012,5365,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU27_2020,2013,5168,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU27_2020,2014,4996,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU27_2020,2015,4996,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU27_2020,2016,4874,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU27_2020,2017,4776,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU27_2020,2018,4764,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU27_2020,2019,4636,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU27_2020,2020,4838,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU28,2011,5366,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU28,2012,5220,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU28,2013,5043,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU28,2014,4879,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU28,2015,4894,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU28,2016,4791,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,EU28,2017,4707,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FI,2011,5347,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FI,2012,5058,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FI,2013,4864,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FI,2014,4678,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FI,2015,4343,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FI,2016,4475,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FI,2017,4365,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FI,2018,4228,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FI,2019,4185,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FI,2020,4394,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FR,2011,5235,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FR,2012,5093,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FR,2013,4929,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FR,2014,4744,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FR,2015,4824,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FR,2016,4689,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FR,2017,4595,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FR,2018,4586,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FR,2019,4518,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,FR,2020,4531,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HR,2011,6867,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HR,2012,6740,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HR,2013,6367,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HR,2014,6224,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HR,2015,6342,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HR,2016,6009,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HR,2017,6000,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HR,2018,6159,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HR,2019,5881,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HR,2020,5915,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HU,2011,9298,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HU,2012,8901,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HU,2013,8349,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HU,2014,8230,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HU,2015,8132,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HU,2016,7838,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HU,2017,7761,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HU,2018,7628,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HU,2019,7394,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,HU,2020,7668,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IE,2011,4388,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IE,2012,4226,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IE,2013,4070,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IE,2014,3987,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IE,2015,3711,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IE,2016,3617,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IE,2017,3412,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IE,2018,3446,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IE,2019,3385,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IE,2020,3567,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IS,2011,3079,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IS,2012,3111,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IS,2013,3181,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IS,2014,2935,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IS,2015,3264,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IS,2016,3187,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IS,2017,3336,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IS,2018,3170,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IS,2019,2836,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IS,2020,3138,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IT,2011,3612,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IT,2012,3520,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IT,2013,3366,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IT,2014,3213,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IT,2015,3287,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IT,2016,3129,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IT,2017,3111,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IT,2018,3121,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IT,2019,3007,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,IT,2020,3234,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LI,2011,3048,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LI,2012,3751,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LI,2013,2755,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LI,2014,3049,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LI,2015,2925,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LI,2016,1729,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LI,2017,3580,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LI,2018,3471,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LI,2019,2029,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LI,2020,3029,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LT,2011,13271,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LT,2012,12919,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LT,2013,12925,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LT,2014,12094,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LT,2015,11800,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LT,2016,11613,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,M,A-R_V-Y,LT,2017,10022,
