STRUCTURE,STRUCTURE_ID,freq,unit,severity,wstatus,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,J_K,EU15_NO,1999,226954,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,J_K,EU15_NO,2000,231886,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,J_K,EU15_NO,2001,260230,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,J_K,EU15_NO,2002,263907,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,J_K,EU15_NO,2003,256980,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,J_K,EU15_NO,2004,216334,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,J_K,EU15_NO,2005,294188,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,J_K,EU15_NO,2006,307673,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,J_K,EU15_NO,2007,326313,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,TOTAL,EU15_NO,1996,2264807,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,TOTAL,EU15_NO,1997,2266139,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,TOTAL,EU15_NO,1998,2421026,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,TOTAL,EU15_NO,1999,2502680,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,TOTAL,EU15_NO,2000,2504503,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,TOTAL,EU15_NO,2001,2693931,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,TOTAL,EU15_NO,2002,2771794,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,TOTAL,EU15_NO,2003,2727693,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,TOTAL,EU15_NO,2004,2576133,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,TOTAL,EU15_NO,2005,3468874,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,TOTAL,EU15_NO,2006,3396724,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SAL,TOTAL,EU15_NO,2007,3424216,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A,EU15_NO,1996,123853,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A,EU15_NO,1997,112324,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A,EU15_NO,1998,94748,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A,EU15_NO,1999,88934,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A,EU15_NO,2000,81148,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A,EU15_NO,2001,79890,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A,EU15_NO,2002,60888,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A,EU15_NO,2003,60017,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A,EU15_NO,2004,58166,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A,EU15_NO,2005,91256,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A,EU15_NO,2006,88803,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A,EU15_NO,2007,74556,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A_D-K,EU15_NO,1996,259130,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A_D-K,EU15_NO,1997,295271,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A_D-K,EU15_NO,1998,231155,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A_D-K,EU15_NO,1999,220086,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A_D-K,EU15_NO,2000,209439,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A_D-K,EU15_NO,2001,214508,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A_D-K,EU15_NO,2002,166755,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A_D-K,EU15_NO,2003,169524,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A_D-K,EU15_NO,2004,166151,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A_D-K,EU15_NO,2005,222742,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A_D-K,EU15_NO,2006,213454,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,A_D-K,EU15_NO,2007,192799,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,D,EU15_NO,1996,33226,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,D,EU15_NO,1997,57299,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,D,EU15_NO,1998,38967,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,D,EU15_NO,1999,35650,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,D,EU15_NO,2000,30488,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,D,EU15_NO,2001,29785,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,D,EU15_NO,2002,22048,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,D,EU15_NO,2003,21407,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,D,EU15_NO,2004,20758,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,D,EU15_NO,2005,23657,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,D,EU15_NO,2006,20793,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,D,EU15_NO,2007,19687,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,E,EU15_NO,1996,88,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,E,EU15_NO,1997,781,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,E,EU15_NO,1998,150,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,E,EU15_NO,1999,101,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,E,EU15_NO,2000,52,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,E,EU15_NO,2001,81,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,E,EU15_NO,2002,30,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,E,EU15_NO,2003,47,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,E,EU15_NO,2004,192,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,E,EU15_NO,2005,128,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,E,EU15_NO,2006,127,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,E,EU15_NO,2007,243,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,F,EU15_NO,1996,57572,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,F,EU15_NO,1997,75237,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,F,EU15_NO,1998,57186,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,F,EU15_NO,1999,55636,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,F,EU15_NO,2000,57483,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,F,EU15_NO,2001,66046,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,F,EU15_NO,2002,54106,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,F,EU15_NO,2003,56677,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,F,EU15_NO,2004,56824,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,F,EU15_NO,2005,64749,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,F,EU15_NO,2006,60643,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,F,EU15_NO,2007,58568,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,G,EU15_NO,1996,12591,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,G,EU15_NO,1997,20335,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,G,EU15_NO,1998,13716,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,G,EU15_NO,1999,12885,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,G,EU15_NO,2000,12528,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,G,EU15_NO,2001,12084,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,G,EU15_NO,2002,9122,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,G,EU15_NO,2003,9072,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,G,EU15_NO,2004,8179,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,G,EU15_NO,2005,10908,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,G,EU15_NO,2006,10596,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,G,EU15_NO,2007,10347,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,H,EU15_NO,1996,827,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,H,EU15_NO,1997,1880,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,H,EU15_NO,1998,861,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,H,EU15_NO,1999,1082,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,H,EU15_NO,2000,1091,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,H,EU15_NO,2001,1519,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,H,EU15_NO,2002,915,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,H,EU15_NO,2003,1147,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,H,EU15_NO,2004,1398,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,H,EU15_NO,2005,7598,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,H,EU15_NO,2006,7546,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,H,EU15_NO,2007,7325,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,I,EU15_NO,1996,11282,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,I,EU15_NO,1997,21583,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,I,EU15_NO,1998,20706,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,I,EU15_NO,1999,21074,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,I,EU15_NO,2000,19815,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,I,EU15_NO,2001,17648,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,I,EU15_NO,2002,14860,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,I,EU15_NO,2003,14562,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,I,EU15_NO,2004,14326,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,I,EU15_NO,2005,17721,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,I,EU15_NO,2006,17816,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,I,EU15_NO,2007,16111,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,J_K,EU15_NO,1996,3457,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,J_K,EU15_NO,1997,5832,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,J_K,EU15_NO,1998,4821,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,J_K,EU15_NO,1999,4724,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,J_K,EU15_NO,2000,6835,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,J_K,EU15_NO,2001,7457,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,J_K,EU15_NO,2002,4784,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,J_K,EU15_NO,2003,6594,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,J_K,EU15_NO,2004,6308,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,J_K,EU15_NO,2005,6726,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,J_K,EU15_NO,2006,7130,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,J_K,EU15_NO,2007,5963,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,TOTAL,EU15_NO,1996,276346,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,TOTAL,EU15_NO,1997,315384,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,TOTAL,EU15_NO,1998,242349,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,TOTAL,EU15_NO,1999,230127,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,TOTAL,EU15_NO,2000,219547,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,TOTAL,EU15_NO,2001,228262,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,TOTAL,EU15_NO,2002,175609,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,TOTAL,EU15_NO,2003,178831,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,TOTAL,EU15_NO,2004,176484,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,TOTAL,EU15_NO,2005,234808,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,TOTAL,EU15_NO,2006,224981,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,SELF,TOTAL,EU15_NO,2007,204776,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A,EU15_NO,1996,125479,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A,EU15_NO,1997,127943,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A,EU15_NO,1998,133240,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A,EU15_NO,1999,157933,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2000,154730,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2001,138069,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2002,124970,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2003,112261,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2004,105748,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2005,6315,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2006,6274,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A,EU15_NO,2007,864,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,1996,1723118,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,1997,1654999,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,1998,1648405,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,1999,1699216,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2000,1738883,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2001,1474363,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2002,1180886,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2003,1026875,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2004,995552,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2005,188641,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2006,186471,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,A_D-K,EU15_NO,2007,36874,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,D,EU15_NO,1996,610507,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,D,EU15_NO,1997,580473,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,D,EU15_NO,1998,578840,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,D,EU15_NO,1999,583154,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2000,593924,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2001,509825,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2002,392826,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2003,350126,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2004,328139,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2005,67985,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2006,64785,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,D,EU15_NO,2007,13168,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,E,EU15_NO,1996,5227,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,E,EU15_NO,1997,4128,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,E,EU15_NO,1998,3853,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,E,EU15_NO,1999,3752,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2000,4107,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2001,2924,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2002,7644,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2003,7174,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2004,6385,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2005,1771,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2006,1444,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,E,EU15_NO,2007,633,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,F,EU15_NO,1996,397889,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,F,EU15_NO,1997,382422,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,F,EU15_NO,1998,369289,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,F,EU15_NO,1999,365288,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2000,357760,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2001,289656,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2002,251056,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2003,217249,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2004,202683,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2005,48466,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2006,46913,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,F,EU15_NO,2007,7826,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,G,EU15_NO,1996,172910,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,G,EU15_NO,1997,166317,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,G,EU15_NO,1998,172192,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,G,EU15_NO,1999,184362,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2000,201179,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2001,162960,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2002,147356,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2003,126422,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2004,129158,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2005,30091,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2006,31406,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,G,EU15_NO,2007,4637,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,H,EU15_NO,1996,66047,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,H,EU15_NO,1997,68939,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,H,EU15_NO,1998,68986,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,H,EU15_NO,1999,71743,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2000,81104,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2001,68650,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2002,54391,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2003,51087,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2004,51730,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2005,8472,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2006,9844,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,H,EU15_NO,2007,1121,p
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,I,EU15_NO,1996,262509,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,I,EU15_NO,1997,254992,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,I,EU15_NO,1998,250149,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,I,EU15_NO,1999,244359,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,I,EU15_NO,2000,243400,
dataflow,ESTAT:HSW_AW_NNAWS(1.0),A,NR,D_GE4,UNK,I,EU15_NO,2001,222195,
