STRUCTURE,STRUCTURE_ID,freq,unit,hhcomp,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,EE,2011,12.199,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,EL,2011,83.171,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,ES,2011,659.624,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,FI,2011,92.358,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,FR,2011,894.113,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,HR,2011,8.086,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,HU,2011,108.905,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,IE,2011,67.828,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,IT,2011,455.684,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,LT,2011,12.025,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,LU,2011,7.937,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,LV,2011,11.721,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,MT,2011,3.509,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,NL,2011,315.667,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,PL,2011,268.077,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,PT,2011,105.881,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,RO,2011,161.134,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,SI,2011,13.919,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,SK,2011,23.961,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,TR,2011,342.964,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,F,UK,2011,859.869,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,AT,2011,102.357,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,BE,2011,76.354,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,BG,2011,20.165,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,CY,2011,8.641,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,CZ,2011,110.796,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,DE,2011,838.843,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,DK,2011,5.55,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,EE,2011,13.317,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,EL,2011,65.848,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,ES,2011,553.616,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,FI,2011,100.06,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,FR,2011,1015.317,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,HR,2011,7.527,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,HU,2011,100.325,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,IE,2011,65.138,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,IT,2011,343.719,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,LT,2011,10.91,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,LU,2011,7.994,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,LV,2011,9.842,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,MT,2011,2.341,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,NL,2011,321.497,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,PL,2011,275.405,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,PT,2011,97.531,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,RO,2011,157.687,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,SI,2011,11.914,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,SK,2011,24.799,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,TR,2011,398.498,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,M,UK,2011,974.317,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,AT,2011,204.601,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,BE,2011,138.773,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,BG,2011,44.396,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,CY,2011,17.39,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,CZ,2011,219.361,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,DE,2011,1637.974,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,DK,2011,12.469,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,EE,2011,25.516,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,EL,2011,149.019,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,ES,2011,1213.24,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,FI,2011,192.419,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,FR,2011,1909.43,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,HR,2011,15.613,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,HU,2011,209.23,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,IE,2011,132.966,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,IT,2011,799.403,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,LT,2011,22.935,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,LU,2011,15.93,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,LV,2011,21.563,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,MT,2011,5.85,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,NL,2011,637.165,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,PL,2011,543.483,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,PT,2011,203.412,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,RO,2011,318.822,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,SI,2011,25.833,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,SK,2011,48.76,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,TR,2011,741.462,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y25-34,T,UK,2011,1834.185,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,AT,2011,56.22,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,BE,2011,41.366,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,BG,2011,34.364,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,CY,2011,4.359,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,CZ,2011,50.034,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,DE,2011,559.458,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,DK,2011,4.417,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,EE,2011,5.376,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,EL,2011,70.366,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,ES,2011,317.09,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,FI,2011,35.158,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,FR,2011,292.893,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,HR,2011,7.102,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,HU,2011,49.188,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,IE,2011,27.426,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,IT,2011,471.173,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,LT,2011,7.097,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,LU,2011,4.734,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,LV,2011,8.915,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,MT,2011,1.616,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,NL,2011,144.938,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,PL,2011,102.395,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,PT,2011,38.031,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,RO,2011,102.319,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,SI,2011,5.724,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,SK,2011,9.978,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,TR,2011,188.453,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,F,UK,2011,460.495,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,AT,2011,63.982,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,BE,2011,41.557,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,BG,2011,22.236,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,CY,2011,4.006,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,CZ,2011,60.638,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,DE,2011,600.247,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,DK,2011,5.33,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,EE,2011,5.315,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,EL,2011,69.773,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,ES,2011,433.709,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,FI,2011,45.958,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,FR,2011,363.794,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,HR,2011,5.415,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,HU,2011,64.555,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,IE,2011,34.196,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,IT,2011,494.356,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,LT,2011,7.242,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,LU,2011,5.236,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,LV,2011,7.247,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,MT,2011,2.107,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,NL,2011,180.044,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,PL,2011,114.794,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,PT,2011,51.462,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,RO,2011,103.882,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,SI,2011,6.655,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,SK,2011,12.302,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,TR,2011,173.231,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,M,UK,2011,526.026,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,AT,2011,120.202,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,BE,2011,82.923,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,BG,2011,56.6,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,CY,2011,8.365,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,CZ,2011,110.671,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,DE,2011,1159.705,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,DK,2011,9.747,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,EE,2011,10.69,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,EL,2011,140.139,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,ES,2011,750.799,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,FI,2011,81.116,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,FR,2011,656.687,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,HR,2011,12.517,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,HU,2011,113.743,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,IE,2011,61.622,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,IT,2011,965.529,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,LT,2011,14.339,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,LU,2011,9.97,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,LV,2011,16.162,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,MT,2011,3.723,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,NL,2011,324.982,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,PL,2011,217.189,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,PT,2011,89.493,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,RO,2011,206.201,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,SI,2011,12.379,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,SK,2011,22.28,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,TR,2011,361.684,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y35-44,T,UK,2011,986.52,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,AT,2011,138.968,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,BE,2011,132.589,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,BG,2011,136.011,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,CY,2011,9.049,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,CZ,2011,175.843,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,DE,2011,1584.032,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,DK,2011,20.01,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,EE,2011,22.716,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,EL,2011,148.808,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,ES,2011,358.77,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,FI,2011,109.297,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,FR,2011,1001.31,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,HR,2011,46.264,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,HU,2011,106.555,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,IE,2011,38.984,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,IT,2011,473.237,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,LT,2011,44.999,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,LU,2011,6.987,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,LV,2011,27.544,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,MT,2011,2.527,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,NL,2011,289.131,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,PL,2011,457.907,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,PT,2011,95.188,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,RO,2011,208.877,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,SI,2011,26.493,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,SK,2011,55.489,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,TR,2011,704.464,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,F,UK,2011,1044.494,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,AT,2011,113.787,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,BE,2011,103.188,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,BG,2011,102.232,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,CY,2011,7.327,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,CZ,2011,128.904,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,DE,2011,1262.705,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,DK,2011,17.567,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,EE,2011,17.906,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,EL,2011,90.645,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,ES,2011,282.552,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,FI,2011,90.932,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,FR,2011,785.514,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,HR,2011,28.881,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,HU,2011,73.948,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,IE,2011,36.159,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,IT,2011,392.696,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,LT,2011,35.274,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,LU,2011,6.731,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,LV,2011,24.471,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,MT,2011,2.237,u
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,NL,2011,230.164,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,PL,2011,337.056,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,PT,2011,67.938,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,RO,2011,147.372,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,SI,2011,15.469,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,SK,2011,39.961,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,TR,2011,487.716,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,M,UK,2011,889.464,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,AT,2011,252.755,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,BE,2011,235.778,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,BG,2011,238.243,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,CY,2011,16.376,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,CZ,2011,304.746,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,DE,2011,2846.737,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,DK,2011,37.577,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,EE,2011,40.622,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,EL,2011,239.453,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,ES,2011,641.322,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,FI,2011,200.229,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,FR,2011,1786.824,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,HR,2011,75.145,
dataflow,ESTAT:HLTH_DP070(1.0),A,THS,HIC_32,TOTAL,Y45-54,T,HU,2011,180.503,
