STRUCTURE,STRUCTURE_ID,freq,unit,barrier,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,AT,2012,598.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,BE,2012,679.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,BG,2012,600.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,CY,2012,37.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,CZ,2012,374.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,DE,2012,5740.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,DK,2012,321.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,EE,2012,89.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,EEA,2012,26221.1,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,EL,2012,607.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,ES,2012,2012.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,EU27_2007,2012,25936.8,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,FI,2012,331.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,FR,2012,2478.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,HU,2012,651.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,IS,2012,19.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,IT,2012,2303.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,LT,2012,212.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,LU,2012,30.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,LV,2012,149.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,MT,2012,20.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,NL,2012,976.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,NO,2012,264.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,PL,2012,1972.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,PT,2012,509.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,RO,2012,942.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,SE,2012,574.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,SI,2012,120.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,SK,2012,340.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE15,T,UK,2012,3260.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,AT,2012,150.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,BE,2012,101.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,BG,2012,149.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,CY,2012,7.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,CZ,2012,99.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,DE,2012,1022.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,DK,2012,61.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,EE,2012,25.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,EEA,2012,5482.7,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,EL,2012,140.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,ES,2012,459.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,EU27_2007,2012,5443.5,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,FI,2012,53.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,FR,2012,471.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,HU,2012,110.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,IS,2012,2.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,IT,2012,694.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,LT,2012,55.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,LU,2012,3.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,LV,2012,39.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,MT,2012,4.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,NL,2012,134.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,NO,2012,37.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,PL,2012,560.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,PT,2012,121.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,RO,2012,206.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,SE,2012,108.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,SI,2012,25.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,SK,2012,82.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,F,UK,2012,554.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,AT,2012,88.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,BE,2012,80.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,BG,2012,107.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,CY,2012,4.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,CZ,2012,58.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,DE,2012,911.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,DK,2012,33.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,EE,2012,10.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,EEA,2012,3940.1,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,EL,2012,131.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,ES,2012,324.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,EU27_2007,2012,3914.2,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,FI,2012,43.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,FR,2012,385.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,HU,2012,93.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,IS,2012,2.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,IT,2012,478.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,LT,2012,21.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,LU,2012,3.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,LV,2012,17.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,MT,2012,3.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,NL,2012,127.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,NO,2012,23.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,PL,2012,220.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,PT,2012,82.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,RO,2012,163.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,SE,2012,89.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,SI,2012,18.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,SK,2012,22.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,M,UK,2012,393.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,AT,2012,238.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,BE,2012,181.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,BG,2012,256.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,CY,2012,12.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,CZ,2012,157.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,DE,2012,1933.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,DK,2012,95.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,EE,2012,35.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,EEA,2012,9422.8,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,EL,2012,272.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,ES,2012,783.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,EU27_2007,2012,9357.7,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,FI,2012,96.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,FR,2012,856.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,HU,2012,203.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,IS,2012,4.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,IT,2012,1172.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,LT,2012,76.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,LU,2012,6.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,LV,2012,57.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,MT,2012,8.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,NL,2012,262.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,NO,2012,60.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,PL,2012,780.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,PT,2012,203.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,RO,2012,370.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,SE,2012,197.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,SI,2012,43.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,SK,2012,104.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD1,Y_GE65,T,UK,2012,948.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,AT,2012,25.1,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,BE,2012,70.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,BG,2012,19.4,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,CZ,2012,16.0,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,DE,2012,462.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,DK,2012,50.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,EE,2012,4.4,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,EEA,2012,2349.8,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,EL,2012,22.4,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,ES,2012,232.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,EU27_2007,2012,2273.1,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,FI,2012,29.0,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,FR,2012,248.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,HU,2012,36.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,IS,2012,2.9,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,IT,2012,108.6,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,LT,2012,11.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,LU,2012,4.2,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,LV,2012,8.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,NL,2012,178.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,NO,2012,73.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,PL,2012,141.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,PT,2012,16.5,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,RO,2012,,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,SE,2012,50.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,SI,2012,6.0,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,SK,2012,14.2,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,F,UK,2012,493.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,AT,2012,15.6,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,BE,2012,43.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,BG,2012,12.9,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,CY,2012,,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,CZ,2012,30.3,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,DE,2012,512.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,DK,2012,39.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,EE,2012,4.3,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,EEA,2012,1821.5,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,EL,2012,19.6,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,ES,2012,187.4,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,EU27_2007,2012,1781.9,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,FI,2012,29.8,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,FR,2012,193.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,HU,2012,45.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,IS,2012,1.3,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,IT,2012,76.3,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,LT,2012,10.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,LU,2012,2.6,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,LV,2012,9.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,NL,2012,99.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,NO,2012,38.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,PL,2012,112.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,PT,2012,9.9,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,RO,2012,,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,SE,2012,39.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,SI,2012,7.6,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,SK,2012,20.6,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,M,UK,2012,237.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,AT,2012,40.8,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,BE,2012,114.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,BG,2012,32.4,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,CZ,2012,46.4,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,DE,2012,974.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,DK,2012,89.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,EE,2012,8.8,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,EEA,2012,4171.3,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,EL,2012,42.0,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,ES,2012,419.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,EU27_2007,2012,4055.0,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,FI,2012,58.8,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,FR,2012,442.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,HU,2012,81.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,IS,2012,4.3,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,IT,2012,184.9,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,LT,2012,21.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,LU,2012,6.8,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,LV,2012,17.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,NL,2012,278.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,NO,2012,112.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,PL,2012,254.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,PT,2012,26.4,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,RO,2012,,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,SE,2012,89.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,SI,2012,13.6,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,SK,2012,34.8,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y15-44,T,UK,2012,730.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,AT,2012,42.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,BE,2012,106.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,BG,2012,64.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,CY,2012,7.8,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,CZ,2012,52.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,DE,2012,944.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,DK,2012,60.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,EE,2012,16.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,EEA,2012,4116.7,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,EL,2012,83.1,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,ES,2012,374.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,EU27_2007,2012,4052.6,e
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,FI,2012,43.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,FR,2012,491.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,HU,2012,84.5,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,IS,2012,3.9,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,IT,2012,223.8,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,LT,2012,32.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,LU,2012,5.0,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,LV,2012,25.6,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,MT,2012,1.9,u
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,NL,2012,188.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,NO,2012,60.2,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,PL,2012,344.7,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,PT,2012,60.3,
dataflow,ESTAT:HLTH_DSI010(1.0),A,THS,PTP_LD2-3,Y45-64,F,RO,2012,186.1,
