STRUCTURE,STRUCTURE_ID,freq,sex,age,isced11,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED0-2,PC_EMP,SK,2007,47.6,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED0-2,PC_EMP,SK,2013,38.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED0-2,PC_EMP,SK,2020,63.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED0-2,PC_EMP,TR,2013,42.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED0-2,PC_EMP,UK,2007,57.9,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED0-2,PC_EMP,UK,2013,,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,AT,2007,50.5,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,AT,2013,73.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,AT,2020,86.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,BE,2007,26.9,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,BE,2013,60.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,BE,2020,69.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,BG,2007,62.4,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,BG,2013,64.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,BG,2020,76.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,CH,2013,71.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,CH,2020,85.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,CY,2007,64.7,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,CY,2013,69.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,CY,2020,76.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,CZ,2007,45.5,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,CZ,2013,52.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,CZ,2020,61.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,DE,2007,21.1,u
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,DE,2013,31.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,DE,2020,44.0,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,DK,2007,28.3,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,DK,2013,30.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,DK,2020,49.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EA19,2007,44.8,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EA19,2013,60.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EA19,2020,69.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EE,2007,63.7,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EE,2013,85.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EE,2020,71.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EL,2007,48.7,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EL,2013,62.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EL,2020,77.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,ES,2007,55.6,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,ES,2013,69.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,ES,2020,81.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EU27_2020,2007,48.0,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EU27_2020,2013,60.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EU27_2020,2020,70.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EU28,2007,49.5,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,EU28,2013,60.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,FI,2007,70.3,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,FI,2013,83.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,FI,2020,86.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,FR,2007,82.8,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,FR,2013,90.1,bd
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,FR,2020,85.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,HR,2007,50.9,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,HR,2013,61.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,HR,2020,69.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,HU,2007,43.3,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,HU,2013,65.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,HU,2020,70.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,IE,2007,31.5,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,IE,2013,56.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,IE,2020,70.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,IS,2007,46.8,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,IS,2020,83.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,IT,2007,39.8,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,IT,2013,76.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,IT,2020,66.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,LT,2007,47.9,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,LT,2013,73.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,LT,2020,67.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,LU,2007,11.0,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,LU,2013,78.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,LU,2020,84.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,LV,2007,33.1,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,LV,2013,72.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,LV,2020,78.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,MT,2007,53.8,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,MT,2013,31.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,MT,2020,51.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,NL,2007,48.7,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,NL,2020,88.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,NO,2007,21.8,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,NO,2013,33.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,NO,2020,90.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,PL,2007,64.0,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,PL,2013,67.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,PL,2020,76.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,PT,2007,,u
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,PT,2013,83.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,PT,2020,88.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,RO,2007,53.2,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,RO,2013,54.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,RO,2020,75.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,SE,2007,52.8,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,SE,2013,68.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,SE,2020,82.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,SI,2007,69.7,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,SI,2013,68.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,SI,2020,78.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,SK,2007,40.3,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,SK,2013,53.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,SK,2020,69.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,TR,2013,37.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,UK,2007,60.4,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED3_4,PC_EMP,UK,2013,,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,AT,2007,37.0,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,AT,2013,68.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,AT,2020,77.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,BE,2007,9.7,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,BE,2013,48.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,BE,2020,54.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,BG,2007,31.1,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,BG,2013,41.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,BG,2020,52.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,CH,2013,53.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,CH,2020,68.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,CY,2007,36.2,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,CY,2013,52.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,CY,2020,50.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,CZ,2007,13.1,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,CZ,2013,27.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,CZ,2020,28.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,DE,2007,10.9,u
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,DE,2013,20.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,DE,2020,24.4,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,DK,2007,14.7,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,DK,2013,12.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,DK,2020,31.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EA19,2007,27.0,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EA19,2013,49.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EA19,2020,57.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EE,2007,33.5,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EE,2013,79.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EE,2020,63.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EL,2007,19.8,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EL,2013,44.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EL,2020,60.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,ES,2007,39.3,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,ES,2013,59.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,ES,2020,74.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EU27_2020,2007,26.1,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EU27_2020,2013,46.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EU27_2020,2020,56.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EU28,2007,27.5,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,EU28,2013,46.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,FI,2007,29.3,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,FI,2013,57.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,FI,2020,64.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,FR,2007,51.6,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,FR,2013,73.2,bd
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,FR,2020,67.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,HR,2007,18.1,u
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,HR,2013,28.9,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,HR,2020,42.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,HU,2007,11.8,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,HU,2013,37.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,HU,2020,40.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,IE,2007,18.9,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,IE,2013,40.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,IE,2020,55.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,IS,2007,20.7,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,IS,2020,58.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,IT,2007,27.0,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,IT,2013,72.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,IT,2020,56.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,LT,2007,19.2,u
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,LT,2013,45.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,LT,2020,31.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,LU,2007,2.6,du
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,LU,2013,63.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,LU,2020,69.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,LV,2007,,u
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,LV,2013,58.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,LV,2020,65.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,MT,2007,20.8,du
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,MT,2013,18.6,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,MT,2020,41.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,NL,2007,21.3,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,NL,2020,81.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,NO,2007,6.6,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,NO,2013,17.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,NO,2020,77.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,PL,2007,27.6,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,PL,2013,37.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,PL,2020,54.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,PT,2007,,u
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,PT,2013,74.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,PT,2020,83.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,RO,2007,18.2,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,RO,2013,29.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,RO,2020,48.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,SE,2007,30.0,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,SE,2013,49.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,SE,2020,70.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,SI,2007,27.4,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,SI,2013,51.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,SI,2020,58.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,SK,2007,7.3,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,SK,2013,22.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,SK,2020,35.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,TR,2013,31.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,UK,2007,34.3,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,ED5-8,PC_EMP,UK,2013,,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,AT,2007,48.1,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,AT,2013,72.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,AT,2020,83.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,BE,2007,22.5,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,BE,2013,56.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,BE,2020,63.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,BG,2007,55.9,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,BG,2013,60.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,BG,2020,71.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,CH,2013,63.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,CH,2020,76.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,CY,2007,60.6,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,CY,2013,64.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,CY,2020,68.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,CZ,2007,40.4,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,CZ,2013,47.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,CZ,2020,54.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,DE,2007,17.7,u
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,DE,2013,27.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,DE,2020,37.3,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,DK,2007,24.9,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,DK,2013,24.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,DK,2020,43.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,EA19,2007,45.4,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,EA19,2013,60.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,EA19,2020,67.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,EE,2007,55.2,
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,EE,2013,83.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,EE,2020,70.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,EL,2007,50.3,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,EL,2013,61.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,EL,2020,74.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,ES,2007,56.4,d
dataflow,ESTAT:HSW_EXP2(1.0),A,M,Y35-64,TOTAL,PC_EMP,ES,2013,66.4,b
