STRUCTURE,STRUCTURE_ID,freq,unit,barrier,hhcomp,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,DK,2012,6.5,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,EE,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,EEA,2012,181.5,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,EL,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,ES,2012,16.6,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,EU27_2007,2012,175.8,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,FI,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,FR,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,HU,2012,15.8,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,IS,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,IT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,LT,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,LU,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,LV,2012,0.5,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,NL,2012,5.2,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,NO,2012,5.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,PL,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,PT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,RO,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,SE,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,SI,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,SK,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,M,UK,2012,54.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,AT,2012,26.3,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,BE,2012,44.5,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,BG,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,DE,2012,239.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,DK,2012,19.0,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,EE,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,EEA,2012,1061.8,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,EL,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,ES,2012,98.8,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,EU27_2007,2012,1042.5,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,FI,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,FR,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,HU,2012,39.2,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,IS,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,IT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,LT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,LU,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,LV,2012,3.9,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,NL,2012,55.4,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,NO,2012,18.5,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,PL,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,PT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,RO,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,SE,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,SI,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,SK,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR1_YCH,T,UK,2012,348.4,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,AT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,BE,2012,47.5,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,BG,2012,23.0,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,CZ,2012,44.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,DE,2012,126.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,DK,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,EE,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,EEA,2012,1511.6,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,EL,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,ES,2012,380.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,EU27_2007,2012,1507.6,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,FI,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,FR,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,HU,2012,31.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,IT,2012,68.4,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,LT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,LU,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,LV,2012,5.5,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,NL,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,NO,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,PL,2012,424.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,PT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,RO,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,SE,2012,22.2,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,SI,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,SK,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,F,UK,2012,121.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,AT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,BE,2012,24.6,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,BG,2012,7.3,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,CY,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,CZ,2012,14.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,DE,2012,88.8,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,DK,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,EE,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,EEA,2012,773.7,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,EL,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,ES,2012,78.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,EU27_2007,2012,769.2,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,FI,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,FR,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,HU,2012,38.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,IS,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,IT,2012,94.2,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,LT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,LU,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,LV,2012,1.5,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,NL,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,NO,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,PL,2012,199.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,PT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,RO,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,SE,2012,21.4,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,SI,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,SK,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,M,UK,2012,100.3,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,AT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,BE,2012,72.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,BG,2012,30.4,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,CZ,2012,58.2,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,DE,2012,215.5,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,DK,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,EE,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,EEA,2012,2285.3,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,EL,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,ES,2012,458.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,EU27_2007,2012,2276.8,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,FI,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,FR,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,HU,2012,70.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,IS,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,IT,2012,162.6,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,LT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,LU,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,LV,2012,7.0,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,NL,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,NO,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,PL,2012,623.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,PT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,RO,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,SE,2012,43.6,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,SI,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,SK,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,PAR_YCH_P,T,UK,2012,221.5,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,AT,2012,280.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,BE,2012,475.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,BG,2012,371.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,CY,2012,28.4,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,CZ,2012,470.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,DE,2012,4428.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,DK,2012,276.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,EE,2012,86.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,EEA,2012,24325.8,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,EL,2012,679.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,ES,2012,2547.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,EU27_2007,2012,24084.5,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,FI,2012,190.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,FR,2012,1879.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,HU,2012,820.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,IS,2012,10.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,IT,2012,3192.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,LT,2012,193.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,LU,2012,17.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,LV,2012,129.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,MT,2012,12.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,NL,2012,553.4,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,NO,2012,231.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,PL,2012,1949.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,PT,2012,362.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,RO,2012,1229.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,SE,2012,203.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,SI,2012,106.4,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,SK,2012,216.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,F,UK,2012,3382.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,AT,2012,184.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,BE,2012,244.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,BG,2012,239.4,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,CY,2012,23.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,CZ,2012,269.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,DE,2012,3024.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,DK,2012,192.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,EE,2012,40.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,EEA,2012,14677.8,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,EL,2012,352.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,ES,2012,1286.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,EU27_2007,2012,14540.0,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,FI,2012,118.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,FR,2012,1152.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,HU,2012,440.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,IS,2012,3.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,IT,2012,1703.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,LT,2012,81.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,LU,2012,10.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,LV,2012,59.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,MT,2012,8.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,NL,2012,314.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,NO,2012,134.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,PL,2012,1010.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,PT,2012,221.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,RO,2012,926.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,SE,2012,106.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,SI,2012,58.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,SK,2012,128.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,M,UK,2012,2340.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,AT,2012,464.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,BE,2012,720.4,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,BG,2012,610.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,CY,2012,51.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,CZ,2012,739.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,DE,2012,7452.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,DK,2012,468.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,EE,2012,127.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,EEA,2012,39003.5,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,EL,2012,1031.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,ES,2012,3833.4,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,EU27_2007,2012,38624.5,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,FI,2012,309.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,FR,2012,3032.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,HU,2012,1260.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,IS,2012,13.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,IT,2012,4896.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,LT,2012,275.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,LU,2012,27.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,LV,2012,189.4,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,MT,2012,20.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,NL,2012,867.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,NO,2012,365.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,PL,2012,2960.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,PT,2012,583.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,RO,2012,2156.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,SE,2012,310.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,SI,2012,165.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,SK,2012,345.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,MOB,TOTAL,T,UK,2012,5722.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,AT,2012,13.6,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,BE,2012,55.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,BG,2012,15.3,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,CY,2012,3.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,CZ,2012,43.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,DE,2012,506.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,DK,2012,33.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,EE,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,EEA,2012,1989.3,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,EL,2012,23.2,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,ES,2012,135.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,EU27_2007,2012,1960.0,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,FI,2012,16.6,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,FR,2012,310.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,HU,2012,38.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,PERC_DCRIM,CPL_NYCH,F,IS,2012,1.1,u
