STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,reason,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,IT,2011,18.5,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,LT,2011,7.372,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,NL,2011,24.456,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,PL,2011,40.333,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,PT,2011,11.496,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,RO,2011,7.43,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,SE,2011,23.681,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,SI,2011,1.748,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,TR,2011,393.989,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y15-24,T,UK,2011,293.606,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,AT,2011,20.661,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,BE,2011,19.763,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,BG,2011,9.023,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,CH,2011,8.157,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,CY,2011,1.086,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,CZ,2011,5.488,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,DE,2011,69.525,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,DK,2011,6.244,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,EL,2011,15.181,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,ES,2011,102.143,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,EU28,2011,595.94,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,FI,2011,4.237,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,FR,2011,50.222,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,HR,2011,6.481,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,HU,2011,9.38,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,IE,2011,5.661,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,IT,2011,33.354,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,LT,2011,8.056,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,LU,2011,0.978,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,NL,2011,15.927,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,PL,2011,44.268,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,PT,2011,19.389,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,RO,2011,7.034,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,SE,2011,6.707,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,SI,2011,1.48,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,TR,2011,257.696,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,F,UK,2011,129.416,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,AT,2011,14.876,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,BE,2011,13.21,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,BG,2011,9.539,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,CH,2011,6.78,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,CY,2011,1.032,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,CZ,2011,3.731,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,DE,2011,57.661,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,EL,2011,8.271,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,ES,2011,59.564,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,EU28,2011,430.814,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,FI,2011,2.667,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,HR,2011,5.155,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,HU,2011,3.334,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,IE,2011,5.814,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,IT,2011,15.424,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,LT,2011,11.693,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,NL,2011,9.478,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,PL,2011,41.399,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,PT,2011,11.416,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,SE,2011,7.49,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,SI,2011,3.26,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,SK,2011,3.663,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,TR,2011,127.802,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,M,UK,2011,113.418,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,AT,2011,35.536,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,BE,2011,32.972,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,BG,2011,18.562,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,CH,2011,14.937,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,CY,2011,2.118,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,CZ,2011,9.22,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,DE,2011,127.186,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,DK,2011,8.322,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,EL,2011,23.452,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,ES,2011,161.708,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,EU28,2011,1026.753,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,FI,2011,6.904,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,FR,2011,64.883,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,HR,2011,11.636,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,HU,2011,12.714,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,IE,2011,11.476,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,IT,2011,48.778,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,LT,2011,19.748,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,LU,2011,1.163,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,LV,2011,4.529,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,NL,2011,25.405,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,PL,2011,85.668,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,PT,2011,30.805,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,RO,2011,13.41,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,SE,2011,14.198,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,SI,2011,4.74,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,SK,2011,5.333,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,TR,2011,385.497,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y25-34,T,UK,2011,242.833,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,AT,2011,15.62,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,BE,2011,11.638,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,BG,2011,8.753,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,CH,2011,12.261,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,CZ,2011,2.272,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,DE,2011,81.11,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,EL,2011,13.857,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,ES,2011,96.119,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,EU28,2011,489.997,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,FI,2011,4.027,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,HR,2011,5.586,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,HU,2011,5.03,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,IE,2011,3.976,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,IT,2011,33.835,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,LT,2011,5.279,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,LU,2011,0.818,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,NL,2011,16.106,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,PL,2011,21.674,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,PT,2011,15.318,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,SE,2011,8.156,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,SI,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,TR,2011,100.957,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,F,UK,2011,89.851,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,AT,2011,13.682,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,BE,2011,14.147,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,BG,2011,9.914,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,CH,2011,6.095,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,CZ,2011,2.433,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,DE,2011,54.734,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,EL,2011,9.407,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,ES,2011,64.438,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,EU28,2011,350.593,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,FI,2011,4.054,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,HU,2011,3.937,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,IE,2011,6.169,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,IT,2011,13.305,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,LT,2011,6.908,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,NL,2011,13.085,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,PL,2011,26.077,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,PT,2011,14.565,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,SK,2011,3.47,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,TR,2011,64.454,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,M,UK,2011,54.887,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,AT,2011,29.302,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,BE,2011,25.785,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,BG,2011,18.667,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,CH,2011,18.356,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,CY,2011,0.634,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,CZ,2011,4.704,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,DE,2011,135.845,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,DK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,EL,2011,23.264,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,ES,2011,160.557,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,EU28,2011,840.59,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,FI,2011,8.081,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,FR,2011,57.507,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,HR,2011,9.208,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,HU,2011,8.967,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,IE,2011,10.145,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,IT,2011,47.139,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,LT,2011,12.187,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,LU,2011,1.176,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,NL,2011,29.191,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,PL,2011,47.751,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,PT,2011,29.884,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,RO,2011,9.789,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,SE,2011,11.808,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,SI,2011,1.445,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,SK,2011,4.772,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,TR,2011,165.411,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y35-44,T,UK,2011,144.738,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,AT,2011,9.012,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,BE,2011,7.813,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,BG,2011,6.794,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,CH,2011,6.329,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,CY,2011,0.865,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,DE,2011,82.487,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,EL,2011,12.537,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,ES,2011,63.522,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,EU28,2011,356.738,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,FI,2011,3.51,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,HR,2011,6.48,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,IE,2011,3.019,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,IT,2011,23.296,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,NL,2011,15.663,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,PL,2011,21.661,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,PT,2011,16.193,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,SE,2011,4.43,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,SI,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,TR,2011,47.45,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,F,UK,2011,54.9,
dataflow,ESTAT:HLTH_DLM070(1.0),A,THS,PB1041,OTH,Y45-54,M,AT,2011,9.018,u
