STRUCTURE,STRUCTURE_ID,freq,unit,barrier,isced97,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,BE,2012,147.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,BG,2012,77.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,CY,2012,5.5,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,CZ,2012,32.8,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,DE,2012,1348.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,DK,2012,70.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,EE,2012,17.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,EEA,2012,4710.2,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,EL,2012,37.7,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,ES,2012,274.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,EU27_2007,2012,4610.6,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,FI,2012,54.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,FR,2012,400.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,HU,2012,78.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,IS,2012,4.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,IT,2012,145.5,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,LT,2012,41.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,LU,2012,5.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,LV,2012,23.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,NL,2012,196.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,NO,2012,95.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,PL,2012,72.0,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,PT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,RO,2012,49.8,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,SE,2012,120.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,SI,2012,10.1,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,SK,2012,28.2,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,ED5_6,T,UK,2012,1291.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,AT,2012,329.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,BE,2012,394.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,BG,2012,338.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,CY,2012,21.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,CZ,2012,222.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,DE,2012,2888.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,DK,2012,174.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,EE,2012,58.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,EEA,2012,14433.7,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,EL,2012,342.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,ES,2012,1143.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,EU27_2007,2012,14269.7,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,FI,2012,154.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,FR,2012,1346.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,HU,2012,361.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,IS,2012,10.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,IT,2012,1311.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,LT,2012,127.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,LU,2012,14.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,LV,2012,98.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,MT,2012,11.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,NL,2012,526.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,NO,2012,153.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,PL,2012,1251.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,PT,2012,288.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,RO,2012,493.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,SE,2012,325.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,SI,2012,60.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,SK,2012,220.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,F,UK,2012,1762.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,AT,2012,268.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,BE,2012,285.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,BG,2012,261.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,CY,2012,16.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,CZ,2012,151.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,DE,2012,2851.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,DK,2012,147.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,EE,2012,30.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,EEA,2012,11787.4,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,EL,2012,264.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,ES,2012,869.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,EU27_2007,2012,11667.2,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,FI,2012,177.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,FR,2012,1132.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,HU,2012,289.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,IS,2012,8.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,IT,2012,991.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,LT,2012,84.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,LU,2012,16.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,LV,2012,50.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,MT,2012,8.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,NL,2012,450.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,NO,2012,111.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,PL,2012,721.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,PT,2012,220.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,RO,2012,448.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,SE,2012,249.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,SI,2012,59.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,SK,2012,120.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,M,UK,2012,1497.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,AT,2012,598.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,BE,2012,679.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,BG,2012,600.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,CY,2012,37.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,CZ,2012,374.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,DE,2012,5740.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,DK,2012,321.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,EE,2012,89.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,EEA,2012,26221.1,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,EL,2012,607.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,ES,2012,2012.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,EU27_2007,2012,25936.8,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,FI,2012,331.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,FR,2012,2478.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,HU,2012,651.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,IS,2012,19.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,IT,2012,2303.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,LT,2012,212.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,LU,2012,30.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,LV,2012,149.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,MT,2012,20.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,NL,2012,976.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,NO,2012,264.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,PL,2012,1972.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,PT,2012,509.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,RO,2012,942.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,SE,2012,574.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,SI,2012,120.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,SK,2012,340.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD1,TOTAL,T,UK,2012,3260.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,AT,2012,41.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,BE,2012,121.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,BG,2012,87.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,CY,2012,11.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,CZ,2012,51.1,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,DE,2012,455.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,DK,2012,74.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,EE,2012,10.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,EEA,2012,6146.7,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,EL,2012,259.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,ES,2012,1093.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,EU27_2007,2012,6106.0,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,FI,2012,59.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,FR,2012,679.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,HU,2012,145.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,IS,2012,4.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,IT,2012,1268.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,LT,2012,44.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,LU,2012,5.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,LV,2012,25.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,MT,2012,5.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,NL,2012,214.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,NO,2012,35.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,PL,2012,516.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,PT,2012,194.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,RO,2012,265.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,SE,2012,68.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,SI,2012,32.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,SK,2012,50.2,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,F,UK,2012,324.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,AT,2012,59.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,BE,2012,63.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,BG,2012,53.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,CY,2012,7.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,CZ,2012,28.6,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,DE,2012,301.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,DK,2012,41.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,EE,2012,5.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,EEA,2012,3723.7,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,EL,2012,127.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,ES,2012,645.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,EU27_2007,2012,3697.2,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,FI,2012,53.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,FR,2012,509.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,HU,2012,63.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,IS,2012,1.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,IT,2012,625.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,LT,2012,18.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,LU,2012,4.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,LV,2012,17.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,MT,2012,3.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,NL,2012,167.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,NO,2012,25.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,PL,2012,312.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,PT,2012,134.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,RO,2012,154.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,SE,2012,45.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,SI,2012,17.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,SK,2012,20.4,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,M,UK,2012,213.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,AT,2012,101.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,BE,2012,184.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,BG,2012,141.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,CY,2012,19.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,CZ,2012,79.7,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,DE,2012,757.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,DK,2012,116.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,EE,2012,15.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,EEA,2012,9870.4,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,EL,2012,386.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,ES,2012,1738.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,EU27_2007,2012,9803.2,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,FI,2012,112.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,FR,2012,1189.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,HU,2012,209.7,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,IS,2012,6.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,IT,2012,1893.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,LT,2012,63.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,LU,2012,9.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,LV,2012,42.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,MT,2012,9.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,NL,2012,381.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,NO,2012,60.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,PL,2012,828.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,PT,2012,328.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,RO,2012,420.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,SE,2012,114.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,SI,2012,49.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,SK,2012,70.6,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED0-2,T,UK,2012,538.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,AT,2012,90.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,BE,2012,58.9,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,BG,2012,74.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,CY,2012,5.1,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,CZ,2012,137.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,DE,2012,1690.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,DK,2012,47.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,EE,2012,25.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,EEA,2012,4633.7,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,EL,2012,40.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,ES,2012,115.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,EU27_2007,2012,4544.9,e
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,FI,2012,52.1,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,FR,2012,362.2,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,HU,2012,119.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,IS,2012,3.0,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,IT,2012,105.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,LT,2012,55.5,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,LU,2012,6.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,LV,2012,42.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,NL,2012,178.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,NO,2012,85.8,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,PL,2012,420.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,PT,2012,,u
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,RO,2012,161.3,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,SE,2012,100.6,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,SI,2012,17.4,
dataflow,ESTAT:HLTH_DSI020(1.0),A,THS,PTP_LD2-3,ED3_4,F,SK,2012,110.2,
