STRUCTURE,STRUCTURE_ID,freq,unit,sex,nace_r2,severity,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,PT,2013,6.73,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,PT,2014,6.6,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,PT,2015,6.81,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,PT,2016,5.67,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,PT,2017,5.53,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,PT,2018,4.06,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,PT,2019,3.91,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,PT,2020,5.21,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,PT,2021,3.66,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,RO,2010,8.76,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,RO,2011,12.23,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,RO,2012,11.55,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,RO,2013,11.17,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,RO,2014,11.17,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,RO,2015,10.13,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,RO,2016,8.16,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,RO,2017,8.19,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,RO,2018,7.79,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,RO,2019,5.64,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,RO,2020,5.96,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,RO,2021,5.86,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SE,2010,2.32,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SE,2011,2.09,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SE,2012,1.7,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SE,2013,1.42,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SE,2014,1.62,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SE,2015,1.31,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SE,2016,1.32,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SE,2017,1.6,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SE,2018,1.82,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SE,2019,1.19,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SE,2020,0.89,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SE,2021,1.36,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SI,2010,5.06,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SI,2011,4.05,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SI,2012,4.79,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SI,2013,4.13,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SI,2014,4.9,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SI,2015,4.62,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SI,2016,2.98,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SI,2017,3.16,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SI,2018,3.03,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SI,2019,2.92,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SI,2020,2.97,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SI,2021,2.72,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SK,2010,3.36,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SK,2011,2.94,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SK,2012,4.31,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SK,2013,4.17,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SK,2014,3.04,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SK,2015,4.85,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SK,2016,3.68,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SK,2017,3.48,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SK,2018,3.31,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SK,2019,2.8,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SK,2020,2.86,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,SK,2021,2.87,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,UK,2010,1.12,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,UK,2011,1.22,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,UK,2012,0.97,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,UK,2013,1.58,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,UK,2014,1.37,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,UK,2015,1.42,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,UK,2016,1.4,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,UK,2017,1.5,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,M,TOTAL,FAT,UK,2018,1.37,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,AT,2010,1914.22,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,AT,2011,1810.06,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,AT,2012,1602.05,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,AT,2013,1548.37,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,AT,2014,1590.64,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,AT,2015,1475.96,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,AT,2016,1678.71,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,AT,2017,1630.08,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,AT,2018,1463.97,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,AT,2019,1433.65,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,AT,2020,1416.53,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,AT,2021,1512.72,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BE,2010,2049.53,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BE,2011,2401.86,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BE,2012,2127.42,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BE,2013,2099.18,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BE,2014,1925.61,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BE,2015,1403.08,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BE,2016,1990.4,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BE,2017,2015.6,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BE,2018,1789.5,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BE,2019,1679.77,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BE,2020,1390.3,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BE,2021,1497.14,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BG,2010,91.17,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BG,2011,87.26,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BG,2012,88.79,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BG,2013,83.32,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BG,2014,85.34,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BG,2015,86.12,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BG,2016,81.11,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BG,2017,81.51,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BG,2018,81.28,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BG,2019,85.59,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BG,2020,76.08,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,BG,2021,79.51,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CH,2010,1850.02,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CH,2011,2254.6,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CH,2012,2254.07,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CH,2013,2258.19,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CH,2014,2224.31,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CH,2015,2160.39,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CH,2016,2178.75,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CH,2017,2200.53,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CH,2018,2267.3,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CH,2019,2294.75,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CH,2020,2108.12,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CH,2021,2006.21,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CY,2010,562.2,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CY,2011,599.88,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CY,2012,527.89,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CY,2013,418.81,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CY,2014,560.07,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CY,2015,514.53,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CY,2016,531.24,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CY,2017,553.94,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CY,2018,547.47,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CY,2019,528.41,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CY,2020,419.91,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CY,2021,371.62,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CZ,2010,1332.81,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CZ,2011,906.84,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CZ,2012,875.68,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CZ,2013,826.18,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CZ,2014,850.49,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CZ,2015,890.14,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CZ,2016,885.75,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CZ,2017,862.15,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CZ,2018,932.01,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CZ,2019,893.69,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CZ,2020,744.63,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,CZ,2021,778.96,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DE,2010,1976.13,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DE,2011,2058.34,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DE,2012,1956.33,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DE,2013,2025.43,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DE,2014,1977.31,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DE,2015,1930.57,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DE,2016,1950.91,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DE,2017,1819.55,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DE,2018,1721.56,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DE,2019,1650.78,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DE,2020,1504.74,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DE,2021,1573.41,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DK,2010,2328.77,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DK,2011,2154.07,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DK,2012,2148.34,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DK,2013,2081.07,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DK,2014,1995.4,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DK,2015,1827.08,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DK,2016,1782.44,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DK,2017,1608.2,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DK,2018,1732.93,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DK,2019,1836.86,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DK,2020,2565.19,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,DK,2021,2814.35,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EE,2010,1060.2,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EE,2011,972.81,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EE,2012,936.33,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EE,2013,993.76,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EE,2014,1006.42,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EE,2015,1083.74,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EE,2016,1088.26,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EE,2017,953.39,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EE,2018,937.12,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EE,2019,1032.85,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EE,2020,903.83,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EE,2021,940.85,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EL,2010,352.29,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EL,2011,329.78,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EL,2012,294.53,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EL,2013,275.41,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EL,2014,96.43,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EL,2015,159.63,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EL,2016,155.44,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EL,2017,161.09,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EL,2018,117.37,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EL,2019,135.36,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EL,2020,105.46,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EL,2021,117.38,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,ES,2010,3203.47,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,ES,2011,3054.89,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,ES,2012,2568.35,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,ES,2013,2580.57,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,ES,2014,2665.36,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,ES,2015,2767.5,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,ES,2016,2807.18,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,ES,2017,2842.41,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,ES,2018,2823.92,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,ES,2019,2513.23,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,ES,2020,2042.5,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,ES,2021,2348.08,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU15,2010,1928.14,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU15,2011,1996.87,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU15,2012,1785.61,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU15,2013,1783.91,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU15,2014,1832.56,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU15,2015,1770.09,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU15,2016,1814.01,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU15,2017,1775.74,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU15,2018,1727.53,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2007,2010,1687.95,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2007,2011,1723.68,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2007,2012,1550.06,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2007,2013,1542.29,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2007,2014,1585.5,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2007,2015,1538.94,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2007,2016,1574.9,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2007,2017,1560.49,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2007,2018,1523.32,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2020,2010,1799.14,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2020,2011,1846.65,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2020,2012,1673.31,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2020,2013,1654.16,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2020,2014,1706.46,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2020,2015,1668.02,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2020,2016,1718.32,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2020,2017,1703.77,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2020,2018,1659.09,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2020,2019,1603.13,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2020,2020,1443.55,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU27_2020,2021,1516.43,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU28,2010,1682.19,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU28,2011,1707.31,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU28,2012,1544.93,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU28,2013,1537.6,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU28,2014,1580.87,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU28,2015,1535.09,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU28,2016,1570.84,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU28,2017,1556.86,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,EU28,2018,1518.78,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FI,2010,1971.94,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FI,2011,2138.61,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FI,2012,1889.55,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FI,2013,1930.71,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FI,2014,1824.43,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FI,2015,1726.39,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FI,2016,1676.29,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FI,2017,1699,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,T,TOTAL,D_GE4,FI,2018,1624.08,
