STRUCTURE,STRUCTURE_ID,freq,unit,wsta_acc,age,injury,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y35-44,UNK,EU_V,1999,27.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y45-54,CONT_BRU,EU_V,1999,21.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y45-54,CUT_LACE,EU_V,1999,18.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y45-54,INJ020,EU_V,1999,23.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y45-54,INJ030,EU_V,1999,20.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y45-54,INJ040,EU_V,1999,33.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y45-54,INJ060,EU_V,1999,16.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y45-54,INJ072,EU_V,1999,20.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y45-54,OTH,EU_V,1999,18.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y45-54,POIS_ASP,EU_V,1999,24.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y45-54,TOTAL,EU_V,1999,20.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y45-54,UNK,EU_V,1999,21.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y55-64,CONT_BRU,EU_V,1999,10.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y55-64,CUT_LACE,EU_V,1999,8.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y55-64,INJ020,EU_V,1999,11.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y55-64,INJ030,EU_V,1999,9.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y55-64,INJ040,EU_V,1999,16.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y55-64,INJ060,EU_V,1999,5.9,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y55-64,INJ072,EU_V,1999,10.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y55-64,OTH,EU_V,1999,8.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y55-64,POIS_ASP,EU_V,1999,14.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y55-64,TOTAL,EU_V,1999,9.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y55-64,UNK,EU_V,1999,9.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y_GE65,CONT_BRU,EU_V,1999,1.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y_GE65,CUT_LACE,EU_V,1999,0.9,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y_GE65,INJ020,EU_V,1999,1.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y_GE65,INJ030,EU_V,1999,0.9,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y_GE65,INJ040,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y_GE65,INJ060,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y_GE65,INJ072,EU_V,1999,3.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y_GE65,OTH,EU_V,1999,0.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y_GE65,POIS_ASP,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y_GE65,TOTAL,EU_V,1999,1.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,TOTAL,Y_GE65,UNK,EU_V,1999,1.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,TOTAL,CONT_BRU,EU_V,1999,1.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,TOTAL,CUT_LACE,EU_V,1999,2.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,TOTAL,INJ020,EU_V,1999,1.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,TOTAL,INJ030,EU_V,1999,1.9,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,TOTAL,INJ040,EU_V,1999,7.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,TOTAL,INJ060,EU_V,1999,1.9,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,TOTAL,INJ072,EU_V,1999,87.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,TOTAL,OTH,EU_V,1999,5.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,TOTAL,POIS_ASP,EU_V,1999,2.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,TOTAL,TOTAL,EU_V,1999,11.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,TOTAL,UNK,EU_V,1999,81.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y15-24,CONT_BRU,EU_V,1999,0.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y15-24,CUT_LACE,EU_V,1999,0.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y15-24,INJ020,EU_V,1999,0.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y15-24,INJ030,EU_V,1999,0.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y15-24,INJ040,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y15-24,INJ060,EU_V,1999,0.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y15-24,INJ072,EU_V,1999,5.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y15-24,OTH,EU_V,1999,0.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y15-24,POIS_ASP,EU_V,1999,2.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y15-24,TOTAL,EU_V,1999,1.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y15-24,UNK,EU_V,1999,7.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y25-34,CONT_BRU,EU_V,1999,0.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y25-34,CUT_LACE,EU_V,1999,0.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y25-34,INJ020,EU_V,1999,0.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y25-34,INJ030,EU_V,1999,0.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y25-34,INJ040,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y25-34,INJ060,EU_V,1999,0.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y25-34,INJ072,EU_V,1999,26.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y25-34,OTH,EU_V,1999,2.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y25-34,POIS_ASP,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y25-34,TOTAL,EU_V,1999,3.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y25-34,UNK,EU_V,1999,25.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y35-44,CONT_BRU,EU_V,1999,0.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y35-44,CUT_LACE,EU_V,1999,0.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y35-44,INJ020,EU_V,1999,0.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y35-44,INJ030,EU_V,1999,0.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y35-44,INJ040,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y35-44,INJ060,EU_V,1999,0.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y35-44,INJ072,EU_V,1999,25.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y35-44,OTH,EU_V,1999,1.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y35-44,POIS_ASP,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y35-44,TOTAL,EU_V,1999,3.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y35-44,UNK,EU_V,1999,23.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y45-54,CONT_BRU,EU_V,1999,0.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y45-54,CUT_LACE,EU_V,1999,0.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y45-54,INJ020,EU_V,1999,0.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y45-54,INJ030,EU_V,1999,0.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y45-54,INJ040,EU_V,1999,5.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y45-54,INJ060,EU_V,1999,0.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y45-54,INJ072,EU_V,1999,17.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y45-54,OTH,EU_V,1999,0.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y45-54,POIS_ASP,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y45-54,TOTAL,EU_V,1999,2.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y45-54,UNK,EU_V,1999,17.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y55-64,CONT_BRU,EU_V,1999,0.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y55-64,CUT_LACE,EU_V,1999,0.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y55-64,INJ020,EU_V,1999,0.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y55-64,INJ030,EU_V,1999,0.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y55-64,INJ040,EU_V,1999,2.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y55-64,INJ060,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y55-64,INJ072,EU_V,1999,10.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y55-64,OTH,EU_V,1999,0.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y55-64,POIS_ASP,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y55-64,TOTAL,EU_V,1999,1.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y55-64,UNK,EU_V,1999,7.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y_GE65,CONT_BRU,EU_V,1999,0.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y_GE65,CUT_LACE,EU_V,1999,0.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y_GE65,INJ020,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y_GE65,INJ030,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y_GE65,INJ040,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y_GE65,INJ060,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y_GE65,INJ072,EU_V,1999,3.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y_GE65,OTH,EU_V,1999,0.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y_GE65,POIS_ASP,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y_GE65,TOTAL,EU_V,1999,0.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,UNK,Y_GE65,UNK,EU_V,1999,1.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,TOTAL,CONT_BRU,EU_V,1999,90.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,TOTAL,CUT_LACE,EU_V,1999,91.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,TOTAL,INJ020,EU_V,1999,71.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,TOTAL,INJ030,EU_V,1999,85.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,TOTAL,INJ040,EU_V,1999,71.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,TOTAL,INJ060,EU_V,1999,93.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,TOTAL,INJ072,EU_V,1999,9.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,TOTAL,OTH,EU_V,1999,81.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,TOTAL,POIS_ASP,EU_V,1999,85.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,TOTAL,TOTAL,EU_V,1999,77.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,TOTAL,UNK,EU_V,1999,16.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y15-24,CONT_BRU,EU_V,1999,12.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y15-24,CUT_LACE,EU_V,1999,15.9,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y15-24,INJ020,EU_V,1999,9.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y15-24,INJ030,EU_V,1999,9.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y15-24,INJ040,EU_V,1999,12.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y15-24,INJ060,EU_V,1999,21.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y15-24,INJ072,EU_V,1999,0.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y15-24,OTH,EU_V,1999,15.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y15-24,POIS_ASP,EU_V,1999,9.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y15-24,TOTAL,EU_V,1999,11.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y15-24,UNK,EU_V,1999,2.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y25-34,CONT_BRU,EU_V,1999,25.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y25-34,CUT_LACE,EU_V,1999,28.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y25-34,INJ020,EU_V,1999,18.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y25-34,INJ030,EU_V,1999,25.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y25-34,INJ040,EU_V,1999,19.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y25-34,INJ060,EU_V,1999,29.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y25-34,INJ072,EU_V,1999,3.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y25-34,OTH,EU_V,1999,25.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y25-34,POIS_ASP,EU_V,1999,16.9,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y25-34,TOTAL,EU_V,1999,22.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y25-34,UNK,EU_V,1999,5.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y35-44,CONT_BRU,EU_V,1999,23.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y35-44,CUT_LACE,EU_V,1999,22.9,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y35-44,INJ020,EU_V,1999,18.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y35-44,INJ030,EU_V,1999,23.3,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y35-44,INJ040,EU_V,1999,12.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y35-44,INJ060,EU_V,1999,22.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y35-44,INJ072,EU_V,1999,3.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y35-44,OTH,EU_V,1999,20.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y35-44,POIS_ASP,EU_V,1999,26.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y35-44,TOTAL,EU_V,1999,20.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y35-44,UNK,EU_V,1999,3.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y45-54,CONT_BRU,EU_V,1999,19.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y45-54,CUT_LACE,EU_V,1999,16.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y45-54,INJ020,EU_V,1999,16.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y45-54,INJ030,EU_V,1999,18.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y45-54,INJ040,EU_V,1999,18.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y45-54,INJ060,EU_V,1999,15.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y45-54,INJ072,EU_V,1999,1.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y45-54,OTH,EU_V,1999,14.1,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y45-54,POIS_ASP,EU_V,1999,17.6,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y45-54,TOTAL,EU_V,1999,15.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y45-54,UNK,EU_V,1999,3.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y55-64,CONT_BRU,EU_V,1999,8.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y55-64,CUT_LACE,EU_V,1999,7.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y55-64,INJ020,EU_V,1999,7.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y55-64,INJ030,EU_V,1999,8.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y55-64,INJ040,EU_V,1999,8.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y55-64,INJ060,EU_V,1999,5.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y55-64,INJ072,EU_V,1999,0.5,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y55-64,OTH,EU_V,1999,5.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y55-64,POIS_ASP,EU_V,1999,14.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y55-64,TOTAL,EU_V,1999,6.9,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y55-64,UNK,EU_V,1999,1.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y_GE65,CONT_BRU,EU_V,1999,1.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y_GE65,CUT_LACE,EU_V,1999,0.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y_GE65,INJ020,EU_V,1999,1.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y_GE65,INJ030,EU_V,1999,0.7,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y_GE65,INJ040,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y_GE65,INJ060,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y_GE65,INJ072,EU_V,1999,0.2,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y_GE65,OTH,EU_V,1999,0.4,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y_GE65,POIS_ASP,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y_GE65,TOTAL,EU_V,1999,0.8,
dataflow,ESTAT:HSW_IJ_INWSA(1.0),A,PC,USUAL,Y_GE65,UNK,EU_V,1999,0.4,
