STRUCTURE,STRUCTURE_ID,freq,isced97,duration,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,ED5_6,Y_LT1,ES,2008,51.5,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,ED5_6,Y_LT1,FR,2008,53.1,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,ED5_6,Y_LT1,HU,2008,43.8,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,ED5_6,Y_LT1,LV,2008,34.2,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,ED5_6,Y_LT1,MT,2008,26.8,u
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,ED5_6,Y_LT1,PL,2008,41.2,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,ED5_6,Y_LT1,RO,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,ED5_6,Y_LT1,SI,2008,32.4,u
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,ED5_6,Y_LT1,SK,2008,32.4,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,ED5_6,Y_LT1,TR,2008,34.9,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,AT,2008,10.0,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,BE,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,BG,2008,61.0,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,CY,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,CZ,2008,19.7,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,DE,2008,10,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,EE,2008,37.4,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,EL,2008,29.0,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,ES,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,FR,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,HU,2008,13.1,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,LV,2008,40.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,MT,2008,48.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,PL,2008,23.1,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,RO,2008,86.6,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,SI,2008,23.9,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,SK,2008,18.0,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,NEV,TR,2008,72.0,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,AT,2008,37.1,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,BE,2008,27.2,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,BG,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,CY,2008,25.6,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,CZ,2008,27.4,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,DE,2008,23.7,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,EE,2008,13.0,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,EL,2008,20.1,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,ES,2008,28.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,FR,2008,30.1,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,HU,2008,27.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,LV,2008,18.6,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,MT,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,PL,2008,30.0,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,RO,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,SI,2008,21.8,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,SK,2008,27.2,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y1-2,TR,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,BE,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,BG,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,CY,2008,10.5,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,CZ,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,EE,2008,7.0,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,EL,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,ES,2008,10.7,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,FR,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,HU,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,LV,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,MT,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,PL,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,RO,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,SI,2008,14.1,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,SK,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y2-3,TR,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,AT,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,BE,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,BG,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,CY,2008,12.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,CZ,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,DE,2008,10.8,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,EE,2008,19.4,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,EL,2008,11.9,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,ES,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,FR,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,HU,2008,9.0,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,LV,2008,10.7,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,MT,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,PL,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,RO,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,SI,2008,14.6,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,SK,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_GT3,TR,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,AT,2008,43.1,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,BE,2008,45.5,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,BG,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,CY,2008,33.8,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,CZ,2008,39.8,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,DE,2008,44.7,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,EE,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,EL,2008,30.0,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,ES,2008,45.0,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,FR,2008,50.3,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,HU,2008,37.4,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,LV,2008,23.1,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,MT,2008,19.5,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,PL,2008,29.4,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,RO,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,SI,2008,25.6,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,SK,2008,31.9,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,TOTAL,Y_LT1,TR,2008,12.6,
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,UNK,NEV,BE,2008,8.7,u
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,UNK,Y1-2,BE,2008,10.2,u
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,UNK,Y2-3,BE,2008,11.2,u
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,UNK,Y_GT3,BE,2008,1.2,u
dataflow,ESTAT:HLTH_EHIS_HC2(1.0),A,UNK,Y_LT1,BE,2008,68.7,u
