STRUCTURE,STRUCTURE_ID,freq,unit,barrier,hlth_pb,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,EL,2012,222.8,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,ES,2012,796.3,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,EU27_2007,2012,10193.7,e
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,FI,2012,68.0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,FR,2012,827.6,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,HU,2012,300.6,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,IS,2012,1.4,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,IT,2012,1024.0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,LT,2012,58.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,LU,2012,7.4,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,LV,2012,28.1,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,MT,2012,5.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,NL,2012,215.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,NO,2012,85.7,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,PL,2012,725.0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,PT,2012,175.6,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,RO,2012,714.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,SE,2012,84.1,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,SI,2012,46.8,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,SK,2012,91.8,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,M,UK,2012,2015.2,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,AT,2012,310.0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,BE,2012,477.0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,BG,2012,454.6,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,CY,2012,33.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,CZ,2012,513.8,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,DE,2012,4871.7,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,DK,2012,307.8,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,EE,2012,65.0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,EEA,2012,26869.9,e
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,EL,2012,682.6,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,ES,2012,2266.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,EU27_2007,2012,26644.9,e
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,FI,2012,191.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,FR,2012,2107.5,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,HU,2012,918.6,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,IS,2012,5.8,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,IT,2012,3108.0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,LT,2012,199.6,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,LU,2012,17.5,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,LV,2012,99.8,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,MT,2012,13.8,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,NL,2012,587.7,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,NO,2012,219.2,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,PL,2012,2210.5,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,PT,2012,435.8,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,RO,2012,1665.5,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,SE,2012,214.3,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,SI,2012,130.4,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,SK,2012,225.3,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1000,T,UK,2012,4535.4,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,AT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,BE,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,BG,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,CY,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,DE,2012,22.5,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,DK,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,EE,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,EEA,2012,174.4,e
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,EL,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,ES,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,EU27_2007,2012,172.6,e
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,FI,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,FR,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,HU,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,IT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,LT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,LU,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,LV,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,NL,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,NO,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,PL,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,PT,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,RO,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,SE,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,SI,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,SK,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,F,UK,2012,28.5,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,AT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,BE,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,BG,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,CY,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,CZ,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,DE,2012,37.7,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,DK,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,EE,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,EEA,2012,186.5,e
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,EL,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,ES,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,EU27_2007,2012,185.2,e
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,FI,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,FR,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,HU,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,IS,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,IT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,LT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,LU,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,LV,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,NL,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,NO,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,PL,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,PT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,RO,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,SE,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,SI,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,SK,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,M,UK,2012,62.7,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,AT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,BE,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,BG,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,CY,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,DE,2012,60.2,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,DK,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,EE,2012,0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,EEA,2012,360.9,e
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,EL,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,ES,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,EU27_2007,2012,357.8,e
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,FI,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,FR,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,HU,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,IS,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,IT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,LT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,LU,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,LV,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,NL,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,NO,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,PL,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,PT,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,RO,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,SE,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,SI,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,SK,2012,,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,PB1001,T,UK,2012,91.2,u
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,AT,2012,179.3,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,BE,2012,324.4,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,BG,2012,285.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,CY,2012,19.7,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,CZ,2012,335.2,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,DE,2012,2914.3,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,DK,2012,182.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,EE,2012,45.4,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,EEA,2012,16763.6,e
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,EL,2012,461.4,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,ES,2012,1472.1,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,EU27_2007,2012,16623.9,e
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,FI,2012,125.2,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,FR,2012,1303.1,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,HU,2012,623.1,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,IS,2012,4.5,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,IT,2012,2131.5,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,LT,2012,141.3,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,LU,2012,10.3,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,LV,2012,71.8,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,MT,2012,8.2,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,NL,2012,382.5,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,NO,2012,135.2,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,PL,2012,1495.0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,PT,2012,260.2,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,RO,2012,954.3,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,SE,2012,130.2,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,SI,2012,84.2,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,SK,2012,133.5,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,F,UK,2012,2548.7,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,AT,2012,142.3,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,BE,2012,160.7,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,BG,2012,168.7,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,CY,2012,14.2,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,CZ,2012,180.0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,DE,2012,2017.6,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,DK,2012,126.8,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,EE,2012,19.6,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,EEA,2012,10467.3,e
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,EL,2012,227.7,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,ES,2012,811.1,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,EU27_2007,2012,10378.8,e
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,FI,2012,68.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,FR,2012,843.1,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,HU,2012,302.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,IS,2012,1.4,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,IT,2012,1027.8,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,LT,2012,59.5,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,LU,2012,7.7,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,LV,2012,28.1,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,MT,2012,6.3,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,NL,2012,224.1,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,NO,2012,87.0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,PL,2012,740.5,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,PT,2012,176.3,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,RO,2012,722.0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,SE,2012,85.0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,SI,2012,47.1,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,SK,2012,92.8,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,M,UK,2012,2077.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,T,AT,2012,321.7,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,T,BE,2012,485.0,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,T,BG,2012,454.6,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,T,CY,2012,33.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,T,CZ,2012,515.2,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,T,DE,2012,4931.9,
dataflow,ESTAT:HLTH_DSI130(1.0),A,THS,ACS_BLD,TOTAL,T,DK,2012,309.6,
