STRUCTURE,STRUCTURE_ID,freq,unit,age,nace_r1,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,PULMONAR,SE,1999,624,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,PULMONAR,UK,1999,343,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,STRESS,ES,1999,348,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,STRESS,EU_V,1999,847,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,STRESS,FI,1999,4136,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,STRESS,HU,1999,546,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,STRESS,IT,1999,722,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,STRESS,PT,1999,1809,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,STRESS,SE,1999,1556,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,STRESS,UK,1999,502,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,TOTAL,DK,1999,8422,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,TOTAL,ES,1999,2241,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,TOTAL,EU_V,1999,5952,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,TOTAL,FI,1999,26034,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,TOTAL,HU,1999,1486,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,TOTAL,IE,1999,6235,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,TOTAL,IT,1999,4403,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,TOTAL,LU,1999,15917,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,TOTAL,PT,1999,5298,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,TOTAL,SE,1999,12522,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,I,TOTAL,UK,1999,3540,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,MUSC_SKE,DK,1999,3509,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,MUSC_SKE,ES,1999,781,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,MUSC_SKE,EU_V,1999,2213,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,MUSC_SKE,FI,1999,12425,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,MUSC_SKE,IT,1999,802,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,MUSC_SKE,PT,1999,3112,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,MUSC_SKE,SE,1999,2569,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,MUSC_SKE,UK,1999,2337,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,OTHER,DK,1999,3741,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,OTHER,ES,1999,613,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,OTHER,EU_V,1999,1568,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,OTHER,FI,1999,2523,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,OTHER,HU,1999,1717,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,OTHER,IT,1999,2152,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,OTHER,UK,1999,1370,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,PULMONAR,EU_V,1999,106,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,PULMONAR,IT,1999,313,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,STRESS,DK,1999,1986,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,STRESS,EU_V,1999,1747,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,STRESS,FI,1999,5170,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,STRESS,IT,1999,1807,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,STRESS,SE,1999,2849,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,STRESS,UK,1999,1921,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,TOTAL,DK,1999,9236,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,TOTAL,ES,1999,1394,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,TOTAL,EU_V,1999,5903,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,TOTAL,FI,1999,20118,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,TOTAL,HU,1999,1717,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,TOTAL,IE,1999,6333,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,TOTAL,IT,1999,5863,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,TOTAL,LU,1999,14125,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,TOTAL,PT,1999,3112,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,TOTAL,SE,1999,5423,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,J,TOTAL,UK,1999,5629,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,MUSC_SKE,DK,1999,5988,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,MUSC_SKE,ES,1999,3166,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,MUSC_SKE,EU_V,1999,3444,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,MUSC_SKE,SE,1999,4090,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,MUSC_SKE,UK,1999,2007,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,OTHER,DK,1999,2541,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,OTHER,EU_V,1999,1192,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,OTHER,HU,1999,414,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,OTHER,IT,1999,844,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,OTHER,SE,1999,775,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,OTHER,UK,1999,865,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,PULMONAR,EU_V,1999,146,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,STRESS,DK,1999,1122,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,STRESS,EU_V,1999,1644,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,STRESS,FI,1999,4169,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,STRESS,SE,1999,1527,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,STRESS,UK,1999,2088,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,TOTAL,DK,1999,9651,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,TOTAL,ES,1999,3166,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,TOTAL,EU_V,1999,6579,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,TOTAL,IE,1999,3121,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,TOTAL,IT,1999,1878,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,TOTAL,SE,1999,6835,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,K,TOTAL,UK,1999,4960,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,MUSC_SKE,DK,1999,4646,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,MUSC_SKE,ES,1999,1610,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,MUSC_SKE,EU_V,1999,2507,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,MUSC_SKE,IT,1999,1314,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,MUSC_SKE,LU,1999,1143,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,MUSC_SKE,SE,1999,3578,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,MUSC_SKE,UK,1999,2200,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,OTHER,DK,1999,810,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,OTHER,EL,1999,236,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,OTHER,EU_V,1999,1125,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,OTHER,FI,1999,4724,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,OTHER,IT,1999,1302,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,OTHER,LU,1999,3000,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,OTHER,PT,1999,2752,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,OTHER,SE,1999,1141,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,OTHER,UK,1999,792,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,PULMONAR,EU_V,1999,255,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,PULMONAR,IT,1999,308,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,PULMONAR,UK,1999,281,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,STRESS,DK,1999,3054,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,STRESS,EU_V,1999,1713,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,STRESS,FI,1999,3556,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,STRESS,IT,1999,1165,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,STRESS,LU,1999,2714,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,STRESS,PT,1999,1234,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,STRESS,SE,1999,2709,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,STRESS,UK,1999,2570,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,TOTAL,DK,1999,8510,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,TOTAL,ES,1999,1779,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,TOTAL,EU_V,1999,5909,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,TOTAL,IE,1999,6190,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,TOTAL,IT,1999,4379,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,TOTAL,LU,1999,9238,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,TOTAL,PT,1999,3984,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,TOTAL,SE,1999,9564,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,L,TOTAL,UK,1999,5843,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,MUSC_SKE,DK,1999,3507,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,MUSC_SKE,ES,1999,786,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,MUSC_SKE,EU_V,1999,2312,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,MUSC_SKE,FI,1999,12642,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,MUSC_SKE,IT,1999,2118,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,MUSC_SKE,PT,1999,1014,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,MUSC_SKE,SE,1999,4714,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,MUSC_SKE,UK,1999,1642,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,OTHER,DK,1999,2637,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,OTHER,ES,1999,1559,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,OTHER,EU_V,1999,1855,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,OTHER,HU,1999,1566,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,OTHER,IT,1999,1875,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,OTHER,LU,1999,3481,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,OTHER,PT,1999,2555,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,OTHER,SE,1999,1210,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,OTHER,UK,1999,1596,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,PULMONAR,DK,1999,1225,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,PULMONAR,EU_V,1999,604,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,PULMONAR,HU,1999,126,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,PULMONAR,IT,1999,810,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,PULMONAR,SE,1999,389,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,PULMONAR,UK,1999,331,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,STRESS,DK,1999,723,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,STRESS,ES,1999,817,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,STRESS,EU_V,1999,2700,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,STRESS,IT,1999,1996,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,STRESS,LU,1999,3667,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,STRESS,PT,1999,819,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,STRESS,UK,1999,3064,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,TOTAL,DK,1999,8092,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,TOTAL,ES,1999,3162,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,TOTAL,EU_V,1999,7745,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,TOTAL,HU,1999,2069,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,TOTAL,IE,1999,8039,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,TOTAL,IT,1999,6995,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,TOTAL,LU,1999,9593,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,TOTAL,PT,1999,4388,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,TOTAL,SE,1999,14218,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,M,TOTAL,UK,1999,6633,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,MUSC_SKE,DK,1999,6711,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,MUSC_SKE,ES,1999,2300,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,MUSC_SKE,EU_V,1999,5713,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,MUSC_SKE,HU,1999,996,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,MUSC_SKE,IT,1999,2575,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,MUSC_SKE,LU,1999,12778,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,MUSC_SKE,PT,1999,1446,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,MUSC_SKE,SE,1999,10288,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,MUSC_SKE,UK,1999,3142,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,OTHER,DK,1999,3170,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,OTHER,ES,1999,281,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,OTHER,EU_V,1999,1615,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,OTHER,FI,1999,4505,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,OTHER,HU,1999,1458,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,OTHER,IT,1999,1959,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,OTHER,LU,1999,2278,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,OTHER,PT,1999,878,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,OTHER,SE,1999,851,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,OTHER,UK,1999,1231,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,PULMONAR,ES,1999,441,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,PULMONAR,EU_V,1999,423,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,PULMONAR,IT,1999,328,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,PULMONAR,SE,1999,497,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,PULMONAR,UK,1999,318,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,STRESS,DK,1999,2686,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,STRESS,EU_V,1999,2785,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,STRESS,FI,1999,4649,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,STRESS,HU,1999,365,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,STRESS,IT,1999,520,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,STRESS,LU,1999,1333,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,STRESS,SE,1999,4443,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,STRESS,UK,1999,3625,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,TOTAL,DK,1999,12567,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,TOTAL,ES,1999,3215,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,TOTAL,EU_V,1999,10814,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,TOTAL,HU,1999,2819,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,TOTAL,IE,1999,7021,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,TOTAL,IT,1999,5383,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,TOTAL,LU,1999,16444,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,TOTAL,PT,1999,2321,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,TOTAL,SE,1999,17336,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,N,TOTAL,UK,1999,8315,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,MUSC_SKE,DK,1999,4296,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,MUSC_SKE,ES,1999,1654,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,MUSC_SKE,EU_V,1999,3485,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,MUSC_SKE,IT,1999,4152,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,MUSC_SKE,SE,1999,5368,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,MUSC_SKE,UK,1999,2064,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,OTHER,DK,1999,2312,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,OTHER,ES,1999,1207,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,OTHER,EU_V,1999,1288,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,OTHER,HU,1999,967,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,OTHER,IT,1999,443,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,OTHER,LU,1999,4125,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,OTHER,SE,1999,1883,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,OTHER,UK,1999,316,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,PULMONAR,EU_V,1999,200,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,STRESS,DK,1999,5497,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,STRESS,EU_V,1999,1845,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,STRESS,IT,1999,2686,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,STRESS,LU,1999,3875,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,STRESS,SE,1999,3410,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,STRESS,UK,1999,605,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,TOTAL,DK,1999,12106,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,TOTAL,ES,1999,2860,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,TOTAL,EU_V,1999,7140,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,TOTAL,IE,1999,10523,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,TOTAL,IT,1999,7280,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,TOTAL,LU,1999,8125,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,TOTAL,SE,1999,12211,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,O,TOTAL,UK,1999,2985,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,MUSC_SKE,ES,1999,2178,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,MUSC_SKE,EU_V,1999,2209,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,MUSC_SKE,IT,1999,5606,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,OTHER,ES,1999,2138,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,OTHER,EU_V,1999,646,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,PULMONAR,EU_V,1999,126,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,PULMONAR,PT,1999,710,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,STRESS,EU_V,1999,442,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,STRESS,PT,1999,2490,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,TOTAL,ES,1999,4316,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,TOTAL,EU_V,1999,3461,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,TOTAL,IE,1999,3100,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,TOTAL,IT,1999,5606,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,P,TOTAL,PT,1999,3200,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,Q,TOTAL,EU_V,1999,2405,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,MUSC_SKE,DK,1999,5301,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,MUSC_SKE,ES,1999,1456,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,MUSC_SKE,EU_V,1999,3399,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,MUSC_SKE,HU,1999,647,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y45-54,TOTAL,MUSC_SKE,IT,1999,2153,
