STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,modinj,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,CMI20,EU_V,2005,3.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,CMI30,EU_V,2005,611.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,CMI40,EU_V,2005,596.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,CMI50,EU_V,2005,779.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,CMI60,EU_V,2005,232.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,CMI70,EU_V,2005,531.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,CMI80,EU_V,2005,64.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,CMI90,EU_V,2005,72.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,TOTAL,EU_V,2005,3009.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,CMI10,EU_V,2005,73.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,CMI20,EU_V,2005,2.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,CMI30,EU_V,2005,481.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,CMI40,EU_V,2005,402.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,CMI50,EU_V,2005,435.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,CMI60,EU_V,2005,140.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,CMI70,EU_V,2005,464.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,CMI80,EU_V,2005,49.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,CMI90,EU_V,2005,55.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,TOTAL,EU_V,2005,2103.8,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,CMI10,EU_V,2005,61.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,CMI20,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,CMI30,EU_V,2005,489.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,CMI40,EU_V,2005,342.9,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,CMI50,EU_V,2005,359.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,CMI60,EU_V,2005,127.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,CMI70,EU_V,2005,414.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,CMI80,EU_V,2005,46.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,CMI90,EU_V,2005,56.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,TOTAL,EU_V,2005,1899.8,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,CMI10,EU_V,2005,53.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,CMI20,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,CMI30,EU_V,2005,530.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,CMI40,EU_V,2005,299.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,CMI50,EU_V,2005,309.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,CMI60,EU_V,2005,121.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,CMI70,EU_V,2005,356.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,CMI80,EU_V,2005,45.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,CMI90,EU_V,2005,58.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,TOTAL,EU_V,2005,1776.8,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,CMI10,EU_V,2005,44.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,CMI20,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,CMI30,EU_V,2005,626.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,CMI40,EU_V,2005,274.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,CMI50,EU_V,2005,272.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,CMI60,EU_V,2005,105.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,CMI70,EU_V,2005,317.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,CMI80,EU_V,2005,43.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,CMI90,EU_V,2005,62.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,TOTAL,EU_V,2005,1746.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,CMI10,EU_V,2005,20.8,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,CMI20,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,CMI30,EU_V,2005,474.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,CMI40,EU_V,2005,148.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,CMI50,EU_V,2005,169.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,CMI60,EU_V,2005,60.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,CMI70,EU_V,2005,100.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,CMI80,EU_V,2005,35.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,CMI90,EU_V,2005,55.8,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,1065.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,F,TOTAL,CMI10,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,F,TOTAL,CMI30,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,F,TOTAL,CMI40,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,F,TOTAL,CMI50,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,F,TOTAL,CMI60,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,F,TOTAL,CMI70,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,F,TOTAL,CMI80,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,F,TOTAL,CMI90,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,F,TOTAL,TOTAL,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,M,TOTAL,CMI10,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,M,TOTAL,CMI20,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,M,TOTAL,CMI30,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,M,TOTAL,CMI40,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,M,TOTAL,CMI50,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,M,TOTAL,CMI60,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,M,TOTAL,CMI70,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,M,TOTAL,CMI80,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,M,TOTAL,CMI90,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,M,TOTAL,TOTAL,EU_V,2005,4.9,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,A,CMI10,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,A,CMI20,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,A,CMI30,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,A,CMI40,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,A,CMI50,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,A,CMI60,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,A,CMI70,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,A,CMI80,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,A,CMI90,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,A,TOTAL,EU_V,2005,6.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,B,CMI20,EU_V,2005,14.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,B,CMI40,EU_V,2005,3.9,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,B,TOTAL,EU_V,2005,22.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,C,CMI10,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,C,CMI20,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,C,CMI30,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,C,CMI40,EU_V,2005,4.8,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,C,CMI60,EU_V,2005,2.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,C,CMI70,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,C,TOTAL,EU_V,2005,14.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,D,CMI10,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,D,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,D,CMI30,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,D,CMI40,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,D,CMI50,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,D,CMI60,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,D,CMI70,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,D,CMI80,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,D,CMI90,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,D,TOTAL,EU_V,2005,3.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,E,CMI10,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,E,CMI20,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,E,CMI30,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,E,CMI40,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,E,CMI60,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,E,TOTAL,EU_V,2005,4.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,F,CMI10,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,F,CMI20,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,F,CMI30,EU_V,2005,4.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,F,CMI40,EU_V,2005,2.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,F,CMI50,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,F,CMI60,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,F,CMI70,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,F,CMI80,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,F,CMI90,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,F,TOTAL,EU_V,2005,9.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,G,CMI10,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,G,CMI20,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,G,CMI30,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,G,CMI40,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,G,CMI50,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,G,CMI60,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,G,CMI70,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,G,CMI80,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,G,CMI90,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,G,TOTAL,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,H,CMI30,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,H,CMI40,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,H,CMI80,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,H,TOTAL,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,I,CMI10,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,I,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,I,CMI30,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,I,CMI40,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,I,CMI50,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,I,CMI60,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,I,CMI70,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,I,CMI80,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,I,CMI90,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,I,TOTAL,EU_V,2005,7.8,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,J,CMI40,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,J,TOTAL,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,K,CMI10,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,K,CMI20,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,K,CMI30,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,K,CMI40,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,K,CMI50,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,K,CMI60,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,K,CMI70,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,K,CMI80,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,K,CMI90,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,K,TOTAL,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,L,CMI30,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,L,CMI40,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,L,CMI60,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,L,CMI70,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,L,CMI90,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,L,TOTAL,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,M,CMI30,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,M,CMI40,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,M,TOTAL,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,N,CMI30,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,N,CMI40,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,N,CMI50,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,N,CMI70,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,N,TOTAL,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,O,CMI10,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,O,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,O,CMI30,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,O,CMI40,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,O,CMI50,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,O,CMI60,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,O,TOTAL,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,P,TOTAL,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,TOTAL,CMI10,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,TOTAL,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,TOTAL,CMI30,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,TOTAL,CMI40,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,TOTAL,CMI50,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,TOTAL,CMI60,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,TOTAL,CMI70,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,TOTAL,CMI80,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,TOTAL,CMI90,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,TOTAL,T,TOTAL,TOTAL,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y15-17,T,TOTAL,CMI10,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y15-17,T,TOTAL,CMI30,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y15-17,T,TOTAL,CMI40,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y15-17,T,TOTAL,TOTAL,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y18-24,T,TOTAL,CMI10,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y18-24,T,TOTAL,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y18-24,T,TOTAL,CMI30,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y18-24,T,TOTAL,CMI40,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y18-24,T,TOTAL,CMI50,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y18-24,T,TOTAL,CMI60,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y18-24,T,TOTAL,CMI80,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y18-24,T,TOTAL,TOTAL,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y25-34,T,TOTAL,CMI10,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y25-34,T,TOTAL,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y25-34,T,TOTAL,CMI30,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y25-34,T,TOTAL,CMI40,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y25-34,T,TOTAL,CMI50,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y25-34,T,TOTAL,CMI60,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO2(1.0),A,RT,FAT,Y25-34,T,TOTAL,CMI70,EU_V,2005,0.0,
