STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,worktime,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,FR,2011,980.635,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,HR,2011,62.597,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,HU,2011,107.766,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,IE,2011,47.309,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,IS,2011,8.031,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,IT,2011,536.888,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,LT,2011,39.086,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,LU,2011,5.76,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,LV,2011,35.065,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,MT,2011,11.67,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,NL,2011,201.37,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,PL,2011,637.847,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,PT,2011,141.509,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,RO,2011,334.103,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,SE,2011,162.775,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,SI,2011,27.066,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,SK,2011,92.371,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,TR,2011,2121.214,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,M,UK,2011,1251.219,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,AT,2011,425.976,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,BE,2011,235.672,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,BG,2011,176.842,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,CH,2011,406.808,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,CY,2011,27.314,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,CZ,2011,273.05,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,DE,2011,2359.77,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,DK,2011,137.483,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,EE,2011,43.322,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,EL,2011,133.486,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,ES,2011,621.644,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,EU28,2011,12252.963,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,FI,2011,142.13,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,FR,2011,1600.996,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,HR,2011,92.604,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,HU,2011,188.427,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,IE,2011,91.337,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,IS,2011,14.985,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,IT,2011,793.898,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,LT,2011,68.915,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,LU,2011,9.739,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,LV,2011,62.499,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,MT,2011,19.944,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,NL,2011,301.941,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,PL,2011,1024.144,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,PT,2011,245.349,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,RO,2011,574.728,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,SE,2011,246.196,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,SI,2011,39.82,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,SK,2011,141.367,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,TR,2011,3080.21,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y15-24,T,UK,2011,2174.37,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,AT,2011,262.344,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,BE,2011,325.43,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,BG,2011,298.405,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,CH,2011,207.999,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,CY,2011,51.757,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,CZ,2011,418.83,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,DE,2011,1545.175,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,DK,2011,153.149,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,EE,2011,56.384,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,EL,2011,333.031,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,ES,2011,1535.848,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,EU28,2011,15444.229,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,FI,2011,174.526,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,FR,2011,1901.395,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,HR,2011,124.127,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,HU,2011,384.726,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,IE,2011,205.672,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,IS,2011,8.396,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,IT,2011,1356.548,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,LT,2011,135.249,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,LU,2011,19.907,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,LV,2011,86.869,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,MT,2011,16.814,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,NL,2011,297.162,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,PL,2011,1717.417,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,PT,2011,486.37,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,RO,2011,1019.136,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,SE,2011,267.032,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,SI,2011,99.544,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,SK,2011,240.348,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,TR,2011,1547.94,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,F,UK,2011,1931.033,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,AT,2011,420.48,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,BE,2011,532.412,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,BG,2011,362.049,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,CH,2011,373.432,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,CY,2011,51.565,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,CZ,2011,710.111,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,DE,2011,2582.814,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,DK,2011,213.958,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,EE,2011,75.113,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,EL,2011,504.205,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,ES,2011,2094.545,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,EU28,2011,23327.669,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,FI,2011,249.584,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,FR,2011,2847.295,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,HR,2011,159.09,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,HU,2011,574.875,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,IE,2011,227.239,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,IS,2011,13.635,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,IT,2011,2421.386,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,LT,2011,133.255,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,LU,2011,28.762,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,LV,2011,96.275,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,MT,2011,28.011,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,NL,2011,709.649,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,PL,2011,2413.09,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,PT,2011,567.083,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,RO,2011,1228.35,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,SE,2011,434.519,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,SI,2011,116.289,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,SK,2011,355.923,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,TR,2011,4829.014,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,M,UK,2011,3189.739,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,AT,2011,682.824,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,BE,2011,857.842,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,BG,2011,660.454,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,CH,2011,581.431,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,CY,2011,103.321,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,CZ,2011,1128.942,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,DE,2011,4127.989,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,DK,2011,367.107,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,EE,2011,131.497,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,EL,2011,837.236,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,ES,2011,3630.393,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,EU28,2011,38771.897,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,FI,2011,424.11,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,FR,2011,4748.69,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,HR,2011,283.217,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,HU,2011,959.601,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,IE,2011,432.911,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,IS,2011,22.031,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,IT,2011,3777.934,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,LT,2011,268.504,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,LU,2011,48.669,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,LV,2011,183.143,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,MT,2011,44.825,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,NL,2011,1006.81,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,PL,2011,4130.506,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,PT,2011,1053.453,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,RO,2011,2247.486,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,SE,2011,701.551,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,SI,2011,215.833,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,SK,2011,596.272,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,TR,2011,6376.954,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y25-34,T,UK,2011,5120.773,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,AT,2011,225.36,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,BE,2011,297.462,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,BG,2011,372.106,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,CH,2011,138.34,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,CY,2011,44.085,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,CZ,2011,555.576,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,DE,2011,1313.462,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,DK,2011,202.476,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,EE,2011,60.964,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,EL,2011,436.096,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,ES,2011,1644.81,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,EU28,2011,15843.103,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,FI,2011,195.586,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,FR,2011,1926.968,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,HR,2011,139.759,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,HU,2011,454.802,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,IE,2011,134.974,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,IS,2011,10.086,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,IT,2011,1796.021,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,LT,2011,151.99,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,LU,2011,14.712,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,LV,2011,92.802,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,MT,2011,8.094,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,NL,2011,188.715,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,PL,2011,1656.804,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,PT,2011,522.089,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,RO,2011,1095.004,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,SE,2011,297.002,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,SI,2011,97.166,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,SK,2011,260.912,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,TR,2011,1225.426,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,F,UK,2011,1657.308,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,AT,2011,513.041,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,BE,2011,576.274,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,BG,2011,401.082,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,CH,2011,452.889,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,CY,2011,44.721,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,CZ,2011,745.531,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,DE,2011,3281.693,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,DK,2011,316.784,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,EE,2011,69.325,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,EL,2011,651.107,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,ES,2011,2621.173,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,EU28,2011,26835.678,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,FI,2011,253.527,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,FR,2011,3235.123,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,HR,2011,155.474,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,HU,2011,569.223,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,IE,2011,245.117,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,IS,2011,15.667,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,IT,2011,3633.78,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,LT,2011,143.757,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,LU,2011,34.157,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,LV,2011,93.9,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,MT,2011,23.038,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,NL,2011,900.646,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,PL,2011,2056.006,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,PT,2011,609.377,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,RO,2011,1369.908,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,SE,2011,515.32,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,SI,2011,113.014,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,SK,2011,321.865,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,TR,2011,3935.441,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,M,UK,2011,3341.717,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,AT,2011,738.401,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,BE,2011,873.736,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,BG,2011,773.188,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,CH,2011,591.228,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,CY,2011,88.805,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,CZ,2011,1301.107,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,DE,2011,4595.154,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,DK,2011,519.259,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,EE,2011,130.288,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,EL,2011,1087.202,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,ES,2011,4265.983,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,EU28,2011,42678.78,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,FI,2011,449.113,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,FR,2011,5162.091,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,HR,2011,295.234,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,HU,2011,1024.024,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,IE,2011,380.091,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,IS,2011,25.753,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,IT,2011,5429.801,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,LT,2011,295.747,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,LU,2011,48.869,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,LV,2011,186.703,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,MT,2011,31.132,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,NL,2011,1089.361,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,PL,2011,3712.809,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,PT,2011,1131.466,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,RO,2011,2464.912,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,SE,2011,812.322,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,SI,2011,210.18,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,SK,2011,582.776,
dataflow,ESTAT:HLTH_DLM080(1.0),A,THS,PB1071,FT,Y35-44,T,TR,2011,5160.867,
