STRUCTURE,STRUCTURE_ID,freq,hlthcare,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2007,78.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2008,77.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2009,77.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2010,75.38,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2011,74.48,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2012,75.85,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2013,75.49,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2014,75.33,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2015,75.76,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2016,76.51,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2017,75.55,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2018,75.98,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2019,75.91,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2020,67.56,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,ES,2021,70.90,p
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FI,1985,76.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FI,1986,74.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FI,1987,73.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FI,1988,77.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FI,1989,76.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FI,1990,74.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FI,1991,72.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FI,1992,68.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FI,1993,70.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FI,1994,67.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FI,1995,74.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1974,80.10,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1975,79.80,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1976,79.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1977,78.90,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1978,79.70,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1979,78.90,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1980,79.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1981,79.60,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1982,79.40,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1983,77.60,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1984,78.30,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1985,79.10,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1986,78.80,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1987,77.50,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1988,77.80,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1989,77.70,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1990,77.30,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1991,77.20,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1992,76.60,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1993,76.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1994,75.70,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1995,76.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1996,75.90,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1997,76.40,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1998,76.10,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,1999,74.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2000,75.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2001,75.40,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2002,74.90,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2003,74.90,bd
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2004,74.80,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2005,73.50,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2006,73.70,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2007,73.90,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2008,74.20,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2009,74.40,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2010,75.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2011,75.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2012,75.00,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2013,74.73,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2014,75.03,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2015,75.26,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2016,75.60,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2017,75.71,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2018,75.74,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2019,75.93,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2020,69.88,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,FR,2021,71.89,d
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1980,89.99,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1981,90.93,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1982,90.25,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1983,90.79,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1984,90.26,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1985,89.59,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1986,89.88,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1987,89.13,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1988,87.47,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1989,86.53,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1990,88.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1991,79.42,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1992,79.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1993,76.88,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1994,82.33,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1995,87.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1996,89.59,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1997,89.32,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1998,88.22,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,1999,87.12,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2000,86.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2001,85.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2002,89.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2003,90.68,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2004,89.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2005,88.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2006,86.55,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2007,85.63,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2008,84.88,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2009,76.64,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2010,75.15,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2011,76.64,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2012,77.32,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2013,73.73,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2014,71.69,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2015,76.32,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2016,77.89,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2017,76.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2018,74.75,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2019,73.24,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2020,58.35,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HR,2021,64.41,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1960,89.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1961,90.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1962,90.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1963,90.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1964,90.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1965,90.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1967,90.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1968,89.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1969,89.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1970,89.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1971,88.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1972,89.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1973,88.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1974,88.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1975,87.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1976,87.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1977,86.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1978,85.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1979,83.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1980,83.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1981,82.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1982,81.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1983,80.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1984,81.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1985,80.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1986,79.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1987,77.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1988,77.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1989,76.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1990,74.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1991,74.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1992,73.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1993,67.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1994,72.98,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1995,72.63,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1996,75.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1997,78.79,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1998,76.78,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,1999,74.36,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2000,73.19,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2001,76.91,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2002,77.81,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2003,77.15,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2004,76.56,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2005,75.68,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2006,70.32,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2007,69.15,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2008,75.29,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2009,74.26,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2010,71.63,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2011,71.11,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2012,69.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2013,70.35,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2014,70.81,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2015,69.25,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2016,68.51,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2017,65.52,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2018,64.96,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2019,63.81,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2020,51.64,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,HU,2021,51.45,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1980,82.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1981,82.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1982,82.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1983,78.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1984,77.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1985,75.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1986,75.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1987,77.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1988,81.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1989,83.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1990,84.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1991,82.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1992,83.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1993,83.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1994,83.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1995,82.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1996,82.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1997,84.50,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1998,85.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,1999,84.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2000,84.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2001,86.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2002,84.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2003,85.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2004,85.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2005,85.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2006,86.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2007,87.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2008,88.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2009,89.20,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2010,91.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2011,91.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2012,92.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2013,93.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2014,93.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2015,89.90,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2016,89.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2017,89.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2018,90.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2019,89.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2020,76.90,b
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IE,2021,82.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,1999,76.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2000,75.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2001,76.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2002,76.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2003,76.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2004,76.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2005,77.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2006,78.00,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2007,78.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2008,78.80,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2009,79.40,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2010,78.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2011,78.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2012,77.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2013,77.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2014,77.60,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2015,78.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2016,77.50,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2017,78.90,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2018,78.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2019,78.10,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2020,67.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,IT,2021,71.30,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2000,84.83,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2001,91.23,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2002,93.16,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2003,88.94,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2004,86.37,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2005,92.45,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2006,89.86,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2007,90.43,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2008,82.96,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2009,84.01,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2010,74.65,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2011,68.77,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2012,69.64,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2013,77.48,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2014,65.47,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2015,65.42,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2016,61.46,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2017,50.32,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2018,58.27,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2019,79.22,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2020,64.76,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LI,2021,61.81,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,1993,76.49,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,1994,78.72,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,1995,76.55,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,1996,75.70,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,1997,78.73,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,1998,79.18,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,1999,80.12,
dataflow,ESTAT:HLTH_CO_BEDOC(1.0),A,TOTAL,PC,LT,2000,76.79,
