STRUCTURE,STRUCTURE_ID,freq,unit,smoking,sex,age,c_birth,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,FI,2014,66.6,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,FR,2014,59.7,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,HR,2014,55.9,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,IE,2014,78.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,IS,2014,82.0,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,IT,2014,69.2,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,LT,2014,54.3,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,LU,2014,73.6,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,LV,2014,47.8,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,MT,2014,58.7,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,NL,2014,60.0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,NO,2014,72.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,PL,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,PT,2014,72.0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,SE,2014,68.8,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,SI,2014,63.7,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,TR,2014,47.6,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y15-64,NEU28_FOR,UK,2014,84.9,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,AT,2019,42.0,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,BE,2019,76.0,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,BG,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,DE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,EE,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,ES,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,EU27_2020,2019,65.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,FR,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,IT,2019,68.5,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,LU,2019,85.4,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,NL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,PL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,PT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU27_2020_FOR,SK,2019,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,AT,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,DE,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,EE,2014,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,EL,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,ES,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,EU27_2020,2014,67.3,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,EU28,2014,66.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,FR,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,IT,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,LT,2014,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,LV,2014,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,NL,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,NO,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,PL,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,PT,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,SK,2014,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,EU28_FOR,UK,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,AT,2014,38.4,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,AT,2019,53.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,BE,2019,54.9,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,CY,2014,42.0,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,CY,2019,76.0,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,DE,2014,81.2,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,DE,2019,57.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,EE,2014,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,EL,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,ES,2014,72.1,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,ES,2019,85.0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,EU27_2020,2014,70.2,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,EU27_2020,2019,67.6,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,EU28,2014,72.1,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,FR,2014,57.6,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,FR,2019,78.5,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,IE,2019,83.0,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,IT,2014,73.2,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,IT,2019,60.1,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,LU,2014,76.4,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,LU,2019,78.8,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,LV,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,NL,2014,83.9,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,NL,2019,71.0,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,NO,2014,59.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,PL,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,PL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,PT,2014,68.6,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,PT,2019,79.5,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,SE,2014,73.8,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,SE,2019,64.9,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,SK,2014,0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,FOR,UK,2014,82.2,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,AT,2014,55.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,AT,2019,60.6,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,BE,2014,72.3,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,BE,2019,78.5,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,BG,2014,58.0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,BG,2019,61.2,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,CY,2014,57.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,CY,2019,62.3,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,CZ,2014,57.5,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,CZ,2019,69.6,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,DE,2014,70.3,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,DE,2019,62.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,DK,2014,75.7,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,DK,2019,68.2,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,EE,2014,57.2,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,EE,2019,65.3,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,EL,2014,61.7,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,EL,2019,70.7,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,ES,2014,66.2,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,ES,2019,70.8,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,EU27_2020,2014,65.5,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,EU27_2020,2019,66.9,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,EU28,2014,67.5,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,FI,2014,68.8,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,FI,2019,73.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,FR,2014,55.7,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,FR,2019,61.9,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,HR,2014,67.6,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,HR,2019,65.6,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,HU,2014,59.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,HU,2019,57.1,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,IE,2014,61.5,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,IE,2019,70.6,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,IS,2014,75.2,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,IT,2014,67.8,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,IT,2019,69.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,LT,2014,62.0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,LT,2019,63.9,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,LU,2014,71.0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,LU,2019,71.7,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,LV,2014,56.9,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,LV,2019,66.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,MT,2014,69.6,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,MT,2019,73.0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,NL,2014,57.8,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,NL,2019,66.3,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,NO,2014,74.3,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,PL,2014,69.9,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,PL,2019,73.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,PT,2014,67.7,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,PT,2019,72.7,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,RO,2014,68.3,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,RO,2019,65.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,SE,2014,78.1,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,SE,2019,85.3,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,SI,2014,68.6,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,SI,2019,73.2,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,SK,2014,57.9,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,SK,2019,65.0,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,TR,2014,51.2,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NAT,UK,2014,79.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,AT,2019,60.1,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,CY,2019,78.9,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,DE,2019,57.5,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,ES,2019,86.4,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,EU27_2020,2019,68.1,
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,FR,2019,79.9,u
dataflow,ESTAT:HLTH_EHIS_SK1B(1.0),A,PC,NSM,M,Y18-24,NEU27_2020_FOR,HR,2019,,u
