STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,deviatn,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,M,DEV_5,EU_V,2005,13.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,M,DEV_9,EU_V,2005,17.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,M,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,N,DEV_4,EU_V,2005,55.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,N,DEV_5,EU_V,2005,15.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,N,DEV_8,EU_V,2005,12.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,N,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,O,DEV_1,EU_V,2005,8.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,O,DEV_3,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,O,DEV_4,EU_V,2005,42.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,O,DEV_5,EU_V,2005,23.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,O,DEV_6,EU_V,2005,5.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,O,DEV_8,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,O,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,P,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,DEV_1,EU_V,2005,5.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,DEV_2,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,DEV_3,EU_V,2005,15.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,DEV_4,EU_V,2005,39.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,DEV_5,EU_V,2005,20.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,DEV_6,EU_V,2005,6.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,DEV_7,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,DEV_8,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,DEV_9,EU_V,2005,3.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,UNK,DEV_3,EU_V,2005,11.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,UNK,DEV_4,EU_V,2005,26.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,UNK,DEV_5,EU_V,2005,44.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,UNK,DEV_6,EU_V,2005,11.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,UNK,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,UNK,T,TOTAL,DEV_4,EU_V,2005,50.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,UNK,T,TOTAL,DEV_5,EU_V,2005,41.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,UNK,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y15-17,T,TOTAL,DEV_4,EU_V,2005,31.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y15-17,T,TOTAL,DEV_5,EU_V,2005,21.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y15-17,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,DEV_1,EU_V,2005,8.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,DEV_2,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,DEV_3,EU_V,2005,15.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,DEV_4,EU_V,2005,42.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,DEV_5,EU_V,2005,18.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,DEV_6,EU_V,2005,6.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,DEV_8,EU_V,2005,5.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,DEV_9,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,DEV_1,EU_V,2005,6.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,DEV_2,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,DEV_3,EU_V,2005,14.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,DEV_4,EU_V,2005,46.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,DEV_5,EU_V,2005,15.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,DEV_6,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,DEV_7,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,DEV_8,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,DEV_9,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,DEV_1,EU_V,2005,5.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,DEV_2,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,DEV_3,EU_V,2005,14.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,DEV_4,EU_V,2005,40.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,DEV_5,EU_V,2005,18.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,DEV_6,EU_V,2005,6.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,DEV_7,EU_V,2005,2.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,DEV_8,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,DEV_9,EU_V,2005,4.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,DEV_1,EU_V,2005,6.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,DEV_2,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,DEV_3,EU_V,2005,16.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,DEV_4,EU_V,2005,35.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,DEV_5,EU_V,2005,20.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,DEV_6,EU_V,2005,6.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,DEV_7,EU_V,2005,2.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,DEV_8,EU_V,2005,5.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,DEV_9,EU_V,2005,4.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,DEV_1,EU_V,2005,4.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,DEV_2,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,DEV_3,EU_V,2005,15.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,DEV_4,EU_V,2005,38.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,DEV_5,EU_V,2005,25.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,DEV_6,EU_V,2005,6.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,DEV_7,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,DEV_8,EU_V,2005,4.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,DEV_9,EU_V,2005,3.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,DEV_3,EU_V,2005,9.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,DEV_4,EU_V,2005,38.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,DEV_5,EU_V,2005,37.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,DEV_6,EU_V,2005,4.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,DEV_7,EU_V,2005,2.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,DEV_8,EU_V,2005,4.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,100.0,
