STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,yes_no,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,F,NL,2012,1553.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,F,NO,2012,354.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,F,PL,2012,3018.8,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,F,PT,2012,1156.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,F,RO,2012,764.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,F,SE,2012,1013.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,F,SI,2012,303.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,F,SK,2012,607.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,F,UK,2012,6080.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,AT,2012,821.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,BE,2012,1075.3,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,BG,2012,309.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,CY,2012,32.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,CZ,2012,777.9,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,DE,2012,8424.7,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,DK,2012,691.5,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,EE,2012,88.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,EEA,2012,42572.5,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,EL,2012,414.6,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,ES,2012,4032.4,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,EU27_2007,2012,42232.1,e
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,FI,2012,286.1,
dataflow,ESTAT:HLTH_DPEH060(1.0),A,THS,PB1040,NO_OD,Y_GE15,M,FR,2012,7295.8,
