STRUCTURE,STRUCTURE_ID,freq,bmi,sex,age,quantile,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU2,RO,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU2,SI,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU2,SK,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU2,TR,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,AT,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,BE,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,BG,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,CY,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,CZ,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,EE,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,EL,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,ES,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,HU,2008,9.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,LV,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,MT,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,PL,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,RO,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,SK,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU3,TR,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,AT,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,BE,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,BG,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,CY,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,CZ,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,EE,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,EL,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,ES,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,HU,2008,10.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,LV,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,MT,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,PL,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,SI,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,SK,2008,8.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU4,TR,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,AT,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,BE,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,BG,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,CY,2008,9.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,CZ,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,EE,2008,10.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,EL,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,ES,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,HU,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,LV,2008,5.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,MT,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,PL,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,SI,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,SK,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,QU5,TR,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,AT,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,BE,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,BG,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,CY,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,CZ,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,DE,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,EE,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,EL,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,ES,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,FR,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,HU,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,LV,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,MT,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,PL,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,RO,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,SI,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,SK,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,TOTAL,TR,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,BE,2008,5.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,BG,2008,20.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,CY,2008,23.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,CZ,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,DE,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,EE,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,EL,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,ES,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,FR,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,HU,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,MT,2008,6.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,PL,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,RO,2008,6.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,SI,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,SK,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y18-44,UNK,TR,2008,18.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU1,AT,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU1,BE,2008,5.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU1,CY,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU1,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU1,ES,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU1,HU,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU1,PL,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU1,RO,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU1,TR,2008,0.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU2,AT,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU2,BE,2008,4.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU2,BG,2008,2.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU2,CY,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU2,EL,2008,7.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU2,ES,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU2,HU,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU2,LV,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU2,PL,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU2,RO,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU2,SK,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU2,TR,2008,0.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU3,AT,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU3,BE,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU3,BG,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU3,CY,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU3,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU3,EL,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU3,ES,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU3,HU,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU3,LV,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU3,PL,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU3,TR,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU4,AT,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU4,BE,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU4,BG,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU4,CY,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU4,CZ,2008,4.3,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU4,EE,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU4,EL,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU4,ES,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU4,HU,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU4,MT,2008,4.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU4,PL,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU4,SK,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU5,AT,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU5,BE,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU5,BG,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU5,CY,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU5,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU5,EE,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU5,ES,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU5,HU,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU5,PL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU5,SK,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,QU5,TR,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,AT,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,BE,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,BG,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,CY,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,CZ,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,DE,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,EE,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,EL,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,ES,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,FR,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,HU,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,LV,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,MT,2008,0.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,PL,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,RO,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,SI,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,SK,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,TOTAL,TR,2008,0.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,UNK,BE,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,UNK,BG,2008,3.1,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,UNK,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,UNK,EE,2008,3.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,UNK,EL,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,UNK,ES,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,UNK,FR,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,UNK,MT,2008,0.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,UNK,PL,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,UNK,SI,2008,1.8,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y45-54,UNK,SK,2008,6.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU1,AT,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU1,BE,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU1,BG,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU1,CY,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU1,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU1,ES,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU1,HU,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU1,LV,2008,6.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU1,MT,2008,2.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU1,PL,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU1,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU1,TR,2008,0.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU2,AT,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU2,BE,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU2,CY,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU2,EL,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU2,ES,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU2,LV,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU2,PL,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU2,RO,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU2,TR,2008,0.5,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU3,AT,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU3,BE,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU3,BG,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU3,CY,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU3,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU3,EE,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU3,HU,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU3,MT,2008,5.4,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU3,PL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU3,SK,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU3,TR,2008,0.7,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU4,AT,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU4,BE,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU4,BG,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU4,ES,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU4,LV,2008,2.2,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU4,MT,2008,3.9,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU4,PL,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU4,TR,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU5,AT,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU5,BE,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU5,BG,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU5,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU5,EL,2008,1.6,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU5,HU,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU5,MT,2008,3.0,u
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,QU5,PL,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,TOTAL,AT,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,TOTAL,BE,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,TOTAL,BG,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,TOTAL,CY,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,TOTAL,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,TOTAL,EE,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,TOTAL,EL,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE2(1.0),A,LT18P5,F,Y55-64,TOTAL,ES,2008,0.6,
