STRUCTURE,STRUCTURE_ID,freq,unit,sex,indic_de,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SE,2020,0.04,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SI,2011,0.18,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SI,2012,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SI,2013,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SI,2014,0.09,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SI,2015,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SI,2016,0.15,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SI,2017,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SI,2018,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SI,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SI,2020,0.37,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SK,2011,0.35,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SK,2012,0.47,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SK,2013,0.31,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SK,2014,0.4,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SK,2015,0.45,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SK,2016,0.31,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SK,2017,0.33,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SK,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SK,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,SK,2020,0.42,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,TR,2011,0.65,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,TR,2012,0.55,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,TR,2013,0.78,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,TR,2014,0.81,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,TR,2015,0.88,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,TR,2016,0.84,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,TR,2017,0.82,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,TR,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,TR,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,UK,2011,0.19,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,UK,2012,0.19,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,UK,2013,0.19,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,UK,2014,0.17,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,UK,2015,0.19,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,UK,2016,0.15,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,UK,2017,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q20-Q28,UK,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,AT,2011,0.15,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,AT,2012,0.16,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,AT,2013,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,AT,2014,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,AT,2015,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,AT,2016,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,AT,2017,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,AT,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,AT,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,AT,2020,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BE,2011,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BE,2012,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BE,2013,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BE,2014,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BE,2015,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BE,2016,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BE,2017,0.04,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BE,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BE,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BE,2020,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BG,2011,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BG,2012,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BG,2013,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BG,2014,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BG,2015,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BG,2016,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BG,2017,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BG,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BG,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,BG,2020,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CH,2011,0.1,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CH,2012,0.16,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CH,2013,0.22,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CH,2014,0.13,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CH,2015,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CH,2016,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CH,2017,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CH,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CH,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CH,2020,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CY,2011,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CY,2012,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CY,2013,,c
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CY,2014,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CY,2015,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CY,2016,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CY,2017,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CY,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CY,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CY,2020,0.2,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CZ,2011,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CZ,2012,0.04,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CZ,2013,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CZ,2014,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CZ,2015,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CZ,2016,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CZ,2017,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CZ,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CZ,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,CZ,2020,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DE,2011,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DE,2012,0.09,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DE,2013,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DE,2014,0.09,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DE,2015,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DE,2016,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DE,2017,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DE,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DE,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DE,2020,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DK,2011,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DK,2012,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DK,2013,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DK,2014,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DK,2015,0.09,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DK,2016,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DK,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DK,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DK,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,DK,2020,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EE,2011,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EE,2012,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EE,2013,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EE,2014,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EE,2015,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EE,2016,0.14,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EE,2017,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EE,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EE,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EE,2020,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EL,2011,0.01,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EL,2012,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EL,2013,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EL,2014,0.01,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EL,2015,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EL,2016,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EL,2017,0.07,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EL,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EL,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EL,2020,0.01,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,ES,2011,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,ES,2012,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,ES,2013,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,ES,2014,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,ES,2015,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,ES,2016,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,ES,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,ES,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,ES,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,ES,2020,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU27_2020,2011,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU27_2020,2012,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU27_2020,2013,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU27_2020,2014,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU27_2020,2015,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU27_2020,2016,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU27_2020,2017,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU27_2020,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU27_2020,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU27_2020,2020,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU28,2011,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU28,2012,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU28,2013,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU28,2014,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU28,2015,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU28,2016,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,EU28,2017,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FI,2011,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FI,2012,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FI,2013,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FI,2014,0.1,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FI,2015,0.04,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FI,2016,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FI,2017,0.08,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FI,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FI,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FI,2020,0.06,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FR,2011,0.02,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FR,2012,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FR,2013,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FR,2014,0.03,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FR,2015,0.04,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FR,2016,0.04,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FR,2017,0.04,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FR,2018,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FR,2019,0,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FR,2020,0.05,
dataflow,ESTAT:HLTH_CD_INFO(1.0),A,RT,M,INFMORRT,Q90-Q99,FX,2011,0.02,
