STRUCTURE,STRUCTURE_ID,freq,unit,barrier,isced97,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,M,NL,2012,314.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,M,NO,2012,134.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,M,PL,2012,1010.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,M,PT,2012,221.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,M,RO,2012,926.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,M,SE,2012,106.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,M,SI,2012,58.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,M,SK,2012,128.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,M,UK,2012,2340.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,AT,2012,464.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,BE,2012,720.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,BG,2012,610.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,CY,2012,51.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,CZ,2012,739.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,DE,2012,7452.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,DK,2012,468.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,EE,2012,127.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,EEA,2012,39003.5,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,EL,2012,1031.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,ES,2012,3833.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,EU27_2007,2012,38624.5,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,FI,2012,309.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,FR,2012,3032.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,HU,2012,1260.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,IS,2012,13.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,IT,2012,4896.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,LT,2012,275.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,LU,2012,27.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,LV,2012,189.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,MT,2012,20.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,NL,2012,867.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,NO,2012,365.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,PL,2012,2960.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,PT,2012,583.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,RO,2012,2156.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,SE,2012,310.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,SI,2012,165.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,SK,2012,345.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,MOB,TOTAL,T,UK,2012,5722.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,AT,2012,47.8,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,BE,2012,77.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,BG,2012,26.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,CY,2012,4.0,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,CZ,2012,48.3,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,DE,2012,568.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,DK,2012,68.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,EE,2012,3.6,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,EEA,2012,3332.9,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,EL,2012,53.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,ES,2012,487.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,EU27_2007,2012,3293.8,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,FI,2012,33.4,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,FR,2012,436.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,HU,2012,102.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,IS,2012,3.1,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,IT,2012,342.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,LT,2012,10.8,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,LU,2012,4.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,LV,2012,8.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,MT,2012,1.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,NL,2012,101.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,NO,2012,36.0,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,PL,2012,292.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,PT,2012,59.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,RO,2012,139.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,SE,2012,34.1,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,SI,2012,12.8,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,SK,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,F,UK,2012,309.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,AT,2012,14.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,BE,2012,68.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,BG,2012,21.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,CY,2012,3.7,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,CZ,2012,34.7,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,DE,2012,232.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,DK,2012,47.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,EE,2012,2.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,EEA,2012,2606.9,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,EL,2012,56.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,ES,2012,300.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,EU27_2007,2012,2592.9,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,FI,2012,23.1,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,FR,2012,364.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,HU,2012,59.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,IS,2012,1.6,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,IT,2012,350.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,LT,2012,11.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,LU,2012,3.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,LV,2012,6.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,MT,2012,1.1,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,NL,2012,83.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,NO,2012,12.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,PL,2012,225.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,PT,2012,65.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,RO,2012,127.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,SE,2012,33.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,SI,2012,4.8,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,SK,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,M,UK,2012,439.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,AT,2012,62.3,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,BE,2012,145.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,BG,2012,47.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,CY,2012,7.7,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,CZ,2012,83.0,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,DE,2012,800.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,DK,2012,116.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,EE,2012,6.1,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,EEA,2012,5939.8,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,EL,2012,109.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,ES,2012,788.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,EU27_2007,2012,5886.7,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,FI,2012,56.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,FR,2012,801.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,HU,2012,161.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,IS,2012,4.6,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,IT,2012,692.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,LT,2012,22.3,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,LU,2012,7.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,LV,2012,14.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,MT,2012,2.6,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,NL,2012,185.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,NO,2012,48.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,PL,2012,518.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,PT,2012,124.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,RO,2012,266.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,SE,2012,67.6,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,SI,2012,17.6,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,SK,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED0-2,T,UK,2012,748.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,AT,2012,54.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,BE,2012,93.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,BG,2012,38.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,CY,2012,2.4,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,CZ,2012,71.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,DE,2012,1022.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,DK,2012,43.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,EE,2012,6.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,EEA,2012,3487.5,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,EL,2012,21.0,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,ES,2012,99.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,EU27_2007,2012,3417.1,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,FI,2012,36.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,FR,2012,302.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,HU,2012,84.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,IS,2012,2.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,IT,2012,86.3,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,LT,2012,27.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,LU,2012,3.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,LV,2012,14.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,NL,2012,158.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,NO,2012,67.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,PL,2012,260.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,PT,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,RO,2012,77.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,SE,2012,108.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,SI,2012,12.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,SK,2012,42.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,F,UK,2012,747.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,AT,2012,32.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,BE,2012,40.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,BG,2012,33.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,CY,2012,4.1,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,CZ,2012,61.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,DE,2012,682.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,DK,2012,31.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,EE,2012,7.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,EEA,2012,2637.0,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,EL,2012,23.4,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,ES,2012,66.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,EU27_2007,2012,2589.6,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,FI,2012,33.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,FR,2012,235.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,HU,2012,79.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,IS,2012,1.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,IT,2012,79.6,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,LT,2012,13.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,LU,2012,2.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,LV,2012,9.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,NL,2012,61.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,NO,2012,45.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,PL,2012,198.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,PT,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,RO,2012,76.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,SE,2012,62.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,SI,2012,8.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,SK,2012,38.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,M,UK,2012,695.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,AT,2012,86.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,BE,2012,134.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,BG,2012,72.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,CY,2012,6.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,CZ,2012,133.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,DE,2012,1705.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,DK,2012,74.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,EE,2012,14.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,EEA,2012,6124.6,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,EL,2012,44.4,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,ES,2012,165.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,EU27_2007,2012,6006.7,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,FI,2012,70.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,FR,2012,537.7,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,HU,2012,164.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,IS,2012,4.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,IT,2012,165.9,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,LT,2012,41.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,LU,2012,5.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,LV,2012,23.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,NL,2012,219.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,NO,2012,113.4,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,PL,2012,458.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,PT,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,RO,2012,154.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,SE,2012,171.3,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,SI,2012,20.9,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,SK,2012,81.1,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED3_4,T,UK,2012,1442.5,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,AT,2012,10.3,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,BE,2012,55.8,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,BG,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,DE,2012,229.0,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,DK,2012,18.1,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,EE,2012,4.2,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,EEA,2012,1490.7,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,EL,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,ES,2012,77.6,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,EU27_2007,2012,1443.8,e
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,FI,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,FR,2012,127.2,
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,HU,2012,20.3,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,IS,2012,1.5,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,IT,2012,,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,LT,2012,7.8,u
dataflow,ESTAT:HLTH_DSI100(1.0),A,THS,PERC_DCRIM,ED5_6,F,LU,2012,0.9,u
