STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,wstatus,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,EE,2011,13.554,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,EL,2011,21.897,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,ES,2011,208.531,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,EU28,2011,3811.961,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,FI,2011,73.863,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,FR,2011,930.074,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,HR,2011,13.193,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,HU,2011,31.488,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,IE,2011,8.968,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,IS,2011,4.227,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,IT,2011,298.288,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,LT,2011,18.388,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,LU,2011,11.871,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,LV,2011,18.97,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,NL,2011,117.433,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,PL,2011,148.01,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,PT,2011,115.201,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,RO,2011,64.348,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,SE,2011,117.071,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,SI,2011,24.4,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,SK,2011,27.082,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,TR,2011,541.219,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y35-44,T,UK,2011,514.279,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,AT,2011,139.116,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,BE,2011,65.376,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,BG,2011,30.262,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,CH,2011,85.42,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,CY,2011,3.819,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,CZ,2011,37.63,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,DE,2011,489.339,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,DK,2011,41.696,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,EE,2011,15.455,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,EL,2011,16.37,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,ES,2011,145.431,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,EU28,2011,3453.414,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,FI,2011,79.981,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,FR,2011,948.497,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,HR,2011,19.356,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,HU,2011,38.64,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,IE,2011,6.71,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,IS,2011,3.485,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,IT,2011,241.516,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,LT,2011,24.664,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,LU,2011,7.538,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,LV,2011,28.265,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,NL,2011,94.744,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,PL,2011,174.397,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,PT,2011,94.047,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,RO,2011,54.347,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,SE,2011,106.96,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,SI,2011,24.055,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,SK,2011,24.134,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,TR,2011,89.467,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,F,UK,2011,500.512,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,AT,2011,128.302,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,BE,2011,61.132,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,BG,2011,19.169,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,CH,2011,74.566,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,CY,2011,2.519,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,CZ,2011,29.354,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,DE,2011,585.906,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,DK,2011,27.404,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,EE,2011,10.877,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,EL,2011,15.602,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,ES,2011,135.435,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,EU28,2011,2927.513,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,FI,2011,57.195,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,FR,2011,708.677,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,HR,2011,20.866,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,HU,2011,33.074,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,IE,2011,6.487,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,IS,2011,1.477,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,IT,2011,206.577,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,LT,2011,14.685,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,LU,2011,8.118,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,LV,2011,18.799,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,NL,2011,75.03,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,PL,2011,128.141,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,PT,2011,73.274,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,RO,2011,52.045,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,SE,2011,70.854,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,SI,2011,22.638,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,SK,2011,22.981,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,TR,2011,315.312,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,M,UK,2011,391.425,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,AT,2011,267.417,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,BE,2011,126.508,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,BG,2011,49.43,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,CH,2011,159.986,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,CY,2011,6.338,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,CZ,2011,66.984,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,DE,2011,1075.244,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,DK,2011,69.1,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,EE,2011,26.332,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,EL,2011,31.972,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,ES,2011,280.865,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,EU28,2011,6380.927,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,FI,2011,137.177,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,FR,2011,1657.173,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,HR,2011,40.222,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,HU,2011,71.715,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,IE,2011,13.197,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,IS,2011,4.962,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,IT,2011,448.093,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,LT,2011,39.348,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,LU,2011,15.657,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,LV,2011,47.064,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,NL,2011,169.775,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,PL,2011,302.539,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,PT,2011,167.322,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,RO,2011,106.392,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,SE,2011,177.814,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,SI,2011,46.693,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,SK,2011,47.115,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,TR,2011,404.779,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y45-54,T,UK,2011,891.937,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,AT,2011,45.655,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,BE,2011,28.163,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,BG,2011,27.829,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,CH,2011,73.87,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,CY,2011,2.932,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,CZ,2011,26.382,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,DE,2011,385.723,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,DK,2011,29.461,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,EE,2011,15.722,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,EL,2011,7.922,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,ES,2011,105.425,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,EU28,2011,2219.578,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,FI,2011,72.465,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,FR,2011,505.931,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,HR,2011,9.12,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,HU,2011,35.236,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,IE,2011,4.573,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,IS,2011,2.991,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,IT,2011,116.844,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,LT,2011,19.179,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,LU,2011,2.899,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,LV,2011,22.235,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,NL,2011,64.326,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,PL,2011,104.2,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,PT,2011,70.279,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,RO,2011,27.615,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,SE,2011,105.941,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,SI,2011,6.358,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,SK,2011,13.665,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,TR,2011,30.06,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,F,UK,2011,363.233,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,AT,2011,66.063,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,BE,2011,39.868,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,BG,2011,24.935,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,CH,2011,55.862,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,CY,2011,3.423,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,CZ,2011,41.768,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,DE,2011,428.392,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,DK,2011,19.236,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,EE,2011,9.132,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,EL,2011,13.306,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,ES,2011,88.21,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,EU28,2011,2092.365,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,FI,2011,44.967,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,FR,2011,379.856,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,HR,2011,20.418,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,HU,2011,24.596,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,IE,2011,4.011,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,IS,2011,2.33,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,IT,2011,120.722,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,LT,2011,11.78,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,LU,2011,2.474,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,LV,2011,10.328,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,NL,2011,75.061,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,PL,2011,140.852,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,PT,2011,46.659,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,RO,2011,45.208,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,SE,2011,69.842,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,SI,2011,10.8,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,SK,2011,13.719,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,TR,2011,88.571,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,M,UK,2011,335.762,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,AT,2011,111.719,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,BE,2011,68.031,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,BG,2011,52.765,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,CH,2011,129.732,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,CY,2011,6.354,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,CZ,2011,68.151,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,DE,2011,814.115,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,DK,2011,48.697,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,EE,2011,24.854,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,EL,2011,21.228,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,ES,2011,193.635,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,EU28,2011,4311.943,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,FI,2011,117.432,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,FR,2011,885.788,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,HR,2011,29.538,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,HU,2011,59.831,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,IE,2011,8.584,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,IS,2011,5.321,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,IT,2011,237.566,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,LT,2011,30.958,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,LU,2011,5.373,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,LV,2011,32.562,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,NL,2011,139.388,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,PL,2011,245.052,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,PT,2011,116.938,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,RO,2011,72.824,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,SE,2011,175.783,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,SI,2011,17.158,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,SK,2011,27.384,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,TR,2011,118.631,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL,Y55-64,T,UK,2011,698.995,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,AT,2011,310.578,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,BE,2011,151.216,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,BG,2011,71.065,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,CH,2011,250.157,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,CY,2011,8.951,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,CZ,2011,77.103,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,DE,2011,1277.009,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,DK,2011,117.987,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,EE,2011,45.175,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,EL,2011,33.236,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,ES,2011,337.748,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,EU28,2011,8176.634,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,FI,2011,200.811,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,FR,2011,2107.965,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,HR,2011,35.144,u
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,HU,2011,88.009,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,IE,2011,18.16,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,IS,2011,11.928,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,IT,2011,489.651,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,LT,2011,58.516,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,LU,2011,19.518,
dataflow,ESTAT:HLTH_DLM050(1.0),A,THS,PB1040,SAL_PERM,TOTAL,F,LV,2011,62.569,
