STRUCTURE,STRUCTURE_ID,freq,duration,age,quant_inc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU4,PC,PT,2019,24.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU4,PC,RO,2019,21.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU4,PC,RS,2019,33.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU4,PC,SE,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU4,PC,SI,2019,18.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU4,PC,SK,2019,23.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU4,PC,TR,2019,22.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,AT,2019,10.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,BE,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,BG,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,CY,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,CZ,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,DE,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,DK,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,EE,2019,27.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,EL,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,ES,2019,17.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,EU27_2020,2019,19.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,FI,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,FR,2019,18.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,HR,2019,28.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,HU,2019,26.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,IE,2019,18.5,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,IS,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,IT,2019,21.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,LT,2019,28.3,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,LU,2019,0,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,LV,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,MT,2019,45.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,NL,2019,38.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,NO,2019,17.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,PL,2019,26.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,PT,2019,23.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,RO,2019,25.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,RS,2019,18.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,SE,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,SI,2019,24.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,SK,2019,17.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,QU5,PC,TR,2019,26.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,AT,2019,14.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,BE,2019,22.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,BG,2019,31.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,CY,2019,26.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,CZ,2019,9.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,DE,2019,22.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,DK,2019,29.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,EE,2019,32.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,EL,2019,17.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,ES,2019,21.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,EU27_2020,2019,24.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,FI,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,FR,2019,23.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,HR,2019,32.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,HU,2019,32.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,IE,2019,28.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,IS,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,IT,2019,25.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,LT,2019,31.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,LU,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,LV,2019,28.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,MT,2019,41.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,NL,2019,41.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,NO,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,PL,2019,31.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,PT,2019,23.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,RO,2019,22.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,RS,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,SE,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,SI,2019,23.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,SK,2019,27.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y55-64,TOTAL,PC,TR,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,AT,2019,29.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,BE,2019,39.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,BG,2019,46.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,CY,2019,56.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,CZ,2019,28.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,DE,2019,41.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,DK,2019,47.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,EE,2019,36.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,EL,2019,44.2,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,ES,2019,39.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,EU27_2020,2019,39.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,FI,2019,44.4,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,FR,2019,35.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,HR,2019,48.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,HU,2019,46.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,IE,2019,66.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,IS,2019,39.2,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,IT,2019,38.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,LT,2019,54.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,LU,2019,31.8,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,LV,2019,51.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,MT,2019,49.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,NL,2019,69.1,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,NO,2019,54.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,PL,2019,49.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,PT,2019,28.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,RO,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,RS,2019,34.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,SE,2019,25.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,SI,2019,42.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,SK,2019,35.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU1,PC,TR,2019,13.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,AT,2019,25.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,BE,2019,32.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,BG,2019,51.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,CY,2019,56.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,CZ,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,DE,2019,31.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,DK,2019,45.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,EE,2019,31.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,EL,2019,50.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,ES,2019,48.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,EU27_2020,2019,39.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,FI,2019,39.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,FR,2019,41.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,HR,2019,64.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,HU,2019,49.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,IE,2019,54.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,IS,2019,55.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,IT,2019,43.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,LT,2019,58.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,LU,2019,25.1,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,LV,2019,37.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,MT,2019,54.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,NL,2019,71.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,NO,2019,31.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,PL,2019,44.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,PT,2019,37.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,RO,2019,23.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,RS,2019,41.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,SE,2019,37.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,SI,2019,44.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,SK,2019,39.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU2,PC,TR,2019,23.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,AT,2019,22.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,BE,2019,27.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,BG,2019,48.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,CY,2019,44.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,CZ,2019,20.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,DE,2019,29.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,DK,2019,47.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,EE,2019,49.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,EL,2019,43.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,ES,2019,44.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,EU27_2020,2019,39.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,FI,2019,43.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,FR,2019,39.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,HR,2019,50.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,HU,2019,52.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,IE,2019,58.1,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,IS,2019,49.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,IT,2019,50.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,LT,2019,63.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,LU,2019,3.3,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,LV,2019,39.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,MT,2019,50.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,NL,2019,73.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,NO,2019,24.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,PL,2019,48.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,PT,2019,43.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,RO,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,RS,2019,43.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,SE,2019,20.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,SI,2019,53.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,SK,2019,35.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU3,PC,TR,2019,16.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,AT,2019,26.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,BE,2019,35.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,BG,2019,52.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,CY,2019,44.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,CZ,2019,23.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,DE,2019,26.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,DK,2019,51.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,EE,2019,36.4,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,EL,2019,40.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,ES,2019,38.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,EU27_2020,2019,38.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,FI,2019,32.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,FR,2019,39.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,HR,2019,46.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,HU,2019,38.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,IS,2019,30.5,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,IT,2019,41.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,LU,2019,11.4,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,LV,2019,36.7,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,MT,2019,72.1,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,NL,2019,80.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,NO,2019,25.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,PL,2019,41.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,PT,2019,41.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,RO,2019,25.0,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,RS,2019,40.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,SE,2019,17.6,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,SI,2019,39.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,SK,2019,41.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU4,PC,TR,2019,23.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,AT,2019,26.9,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,BE,2019,31.5,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,BG,2019,43.3,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,CY,2019,34.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,CZ,2019,19.1,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,DE,2019,27.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,DK,2019,31.4,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,EE,2019,15.2,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,EL,2019,15.9,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,ES,2019,33.1,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,EU27_2020,2019,37.8,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,FI,2019,23.9,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,FR,2019,35.7,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,HR,2019,25.9,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,HU,2019,37.4,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,IS,2019,36.1,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,IT,2019,40.2,
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PA8I(1.0),A,Y_GE3,Y65-74,QU5,PC,LU,2019,,u
