STRUCTURE,STRUCTURE_ID,freq,unit,hhcomp,assist,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,F,NL,2012,359.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,F,NO,2012,138.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,F,PL,2012,372.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,F,PT,2012,96.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,F,RO,2012,113.9,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,F,SE,2012,149.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,F,SI,2012,32.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,F,SK,2012,110.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,F,UK,2012,664.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,AT,2012,107.6,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,BE,2012,123.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,BG,2012,54.9,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,CY,2012,11.9,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,CZ,2012,52.2,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,DE,2012,830.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,DK,2012,88.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,EE,2012,10.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,EEA,2012,4351.7,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,EL,2012,83.3,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,ES,2012,585.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,EU27_2007,2012,4255.9,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,FI,2012,35.9,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,FR,2012,363.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,HU,2012,107.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,IS,2012,2.1,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,IT,2012,232.3,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,LT,2012,34.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,LU,2012,13.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,LV,2012,15.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,MT,2012,3.9,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,NL,2012,164.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,NO,2012,93.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,PL,2012,323.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,PT,2012,89.1,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,RO,2012,141.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,SE,2012,74.3,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,SI,2012,27.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,SK,2012,87.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,M,UK,2012,594.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,AT,2012,185.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,BE,2012,360.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,BG,2012,93.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,CY,2012,21.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,CZ,2012,119.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,DE,2012,2026.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,DK,2012,197.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,EE,2012,23.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,EEA,2012,9632.5,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,EL,2012,166.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,ES,2012,1187.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,EU27_2007,2012,9392.5,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,FI,2012,81.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,FR,2012,702.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,HU,2012,222.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,IS,2012,8.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,IT,2012,467.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,LT,2012,66.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,LU,2012,24.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,LV,2012,36.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,MT,2012,7.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,NL,2012,523.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,NO,2012,232.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,PL,2012,696.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,PT,2012,185.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,RO,2012,255.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,SE,2012,223.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,SI,2012,60.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,SK,2012,197.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,CPL_YCH,TOTAL,T,UK,2012,1258.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,AT,2012,24.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,BE,2012,73.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,BG,2012,49.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,CY,2012,3.1,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,CZ,2012,23.3,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,DE,2012,200.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,DK,2012,9.1,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,EE,2012,9.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,EEA,2012,3552.6,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,EL,2012,154.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,ES,2012,701.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,EU27_2007,2012,3540.8,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,FI,2012,4.2,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,FR,2012,392.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,HU,2012,83.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,IS,2012,0.6,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,IT,2012,287.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,LT,2012,75.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,LU,2012,1.9,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,LV,2012,19.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,MT,2012,4.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,NL,2012,30.5,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,NO,2012,11.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,PL,2012,337.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,PT,2012,153.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,RO,2012,343.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,SE,2012,,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,SI,2012,9.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,SK,2012,6.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,F,UK,2012,536.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,AT,2012,22.0,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,BE,2012,45.4,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,BG,2012,37.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,CZ,2012,16.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,DE,2012,209.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,DK,2012,13.4,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,EE,2012,5.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,EEA,2012,2357.4,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,EL,2012,108.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,ES,2012,351.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,EU27_2007,2012,2345.9,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,FI,2012,9.4,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,FR,2012,173.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,HU,2012,24.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,IT,2012,213.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,LT,2012,34.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,LU,2012,1.4,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,LV,2012,7.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,MT,2012,3.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,NL,2012,37.1,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,NO,2012,11.4,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,PL,2012,161.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,PT,2012,80.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,RO,2012,296.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,SE,2012,,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,SI,2012,5.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,SK,2012,6.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,M,UK,2012,477.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,AT,2012,45.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,BE,2012,118.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,BG,2012,87.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,CY,2012,4.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,CZ,2012,40.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,DE,2012,409.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,DK,2012,22.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,EE,2012,14.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,EEA,2012,5910.0,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,EL,2012,263.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,ES,2012,1053.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,EU27_2007,2012,5886.7,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,FI,2012,13.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,FR,2012,565.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,HU,2012,108.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,IS,2012,0.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,IT,2012,500.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,LT,2012,109.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,LU,2012,3.3,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,LV,2012,26.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,MT,2012,7.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,NL,2012,67.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,NO,2012,22.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,PL,2012,498.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,PT,2012,233.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,RO,2012,640.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,SE,2012,9.7,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,SI,2012,14.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,SK,2012,13.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1015,T,UK,2012,1013.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,AT,2012,69.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,BE,2012,65.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,BG,2012,121.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,CY,2012,2.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,CZ,2012,76.1,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,DE,2012,588.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,DK,2012,19.7,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,EE,2012,12.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,EEA,2012,5221.2,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,EL,2012,212.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,ES,2012,513.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,EU27_2007,2012,5176.2,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,FI,2012,27.9,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,FR,2012,309.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,HU,2012,331.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,IS,2012,2.1,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,IT,2012,288.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,LT,2012,88.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,LU,2012,3.2,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,LV,2012,69.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,MT,2012,5.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,NL,2012,92.9,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,NO,2012,42.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,PL,2012,694.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,PT,2012,121.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,RO,2012,689.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,SE,2012,,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,SI,2012,34.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,SK,2012,50.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,F,UK,2012,650.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,AT,2012,54.3,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,BE,2012,45.2,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,BG,2012,90.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,CZ,2012,25.2,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,DE,2012,579.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,DK,2012,23.5,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,EE,2012,9.9,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,EEA,2012,3772.4,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,EL,2012,123.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,ES,2012,404.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,EU27_2007,2012,3742.6,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,FI,2012,35.4,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,FR,2012,130.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,HU,2012,208.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,IT,2012,187.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,LT,2012,57.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,LU,2012,3.3,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,LV,2012,30.5,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,MT,2012,3.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,NL,2012,90.1,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,NO,2012,28.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,PL,2012,405.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,PT,2012,106.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,RO,2012,631.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,SE,2012,,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,SI,2012,27.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,SK,2012,26.5,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,M,UK,2012,430.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,AT,2012,124.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,BE,2012,110.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,BG,2012,212.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,CY,2012,5.0,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,CZ,2012,101.3,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,DE,2012,1167.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,DK,2012,43.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,EE,2012,22.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,EEA,2012,8993.7,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,EL,2012,335.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,ES,2012,918.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,EU27_2007,2012,8918.8,e
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,FI,2012,63.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,FR,2012,439.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,HU,2012,540.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,IS,2012,3.2,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,IT,2012,476.4,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,LT,2012,145.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,LU,2012,6.5,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,LV,2012,100.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,MT,2012,9.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,NL,2012,183.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,NO,2012,71.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,PL,2012,1099.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,PT,2012,228.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,RO,2012,1320.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,SE,2012,45.8,u
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,SI,2012,62.1,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,SK,2012,76.8,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,AS1095,T,UK,2012,1081.0,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,AT,2012,93.7,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,BE,2012,138.6,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,BG,2012,171.2,
dataflow,ESTAT:HLTH_DPEH160(1.0),A,THS,OTH,TOTAL,F,CY,2012,5.9,u
