STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,reason,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,DE,2011,216.697,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,DK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,EL,2011,66.084,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,ES,2011,506.914,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,EU28,2011,1552.937,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,FI,2011,2.967,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,HR,2011,38.214,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,HU,2011,2.922,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,IT,2011,201.642,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,LU,2011,5.041,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,LV,2011,5.104,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,MT,2011,7.893,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,NL,2011,22.63,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,PL,2011,132.002,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,PT,2011,28.051,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,RO,2011,64.212,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,SI,2011,6.718,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,SK,2011,3.051,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,TR,2011,901.033,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,FAM_PER,Y55-64,T,UK,2011,74.985,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,AT,2011,11.298,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,BE,2011,8.578,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,BG,2011,15.194,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,CH,2011,4.334,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,CY,2011,0.767,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,CZ,2011,5.234,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,DK,2011,13.742,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,EL,2011,3.17,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,ES,2011,77.778,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,EU28,2011,605.211,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,FI,2011,3.197,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,HR,2011,12.986,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,HU,2011,13.505,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,IE,2011,1.021,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,IT,2011,79.994,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,LT,2011,7.256,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,LU,2011,0.717,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,LV,2011,4.161,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,NL,2011,23.042,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,PL,2011,98.625,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,PT,2011,17.583,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,RO,2011,33.749,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,SE,2011,8.981,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,SI,2011,2.476,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,SK,2011,6.66,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,TR,2011,80.91,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,F,UK,2011,104.709,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,AT,2011,12.122,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,BE,2011,4.349,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,BG,2011,14.533,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,CH,2011,3.536,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,CY,2011,0.71,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,CZ,2011,2.821,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,DK,2011,12.1,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,EL,2011,3.609,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,ES,2011,60.818,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,EU28,2011,536.185,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,FI,2011,5.085,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,HR,2011,12.061,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,HU,2011,11.763,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,IE,2011,1.416,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,IT,2011,67.31,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,LT,2011,7.243,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,LU,2011,0.622,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,NL,2011,13.654,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,PL,2011,110.337,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,PT,2011,10.094,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,RO,2011,20.571,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,SI,2011,3.783,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,SK,2011,3.582,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,TR,2011,77.787,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,M,UK,2011,107.093,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,AT,2011,23.42,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,BE,2011,12.927,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,BG,2011,29.727,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,CH,2011,7.87,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,CY,2011,1.477,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,CZ,2011,8.055,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,DE,2011,85.482,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,DK,2011,25.842,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,EL,2011,6.779,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,ES,2011,138.596,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,EU28,2011,1141.396,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,FI,2011,8.282,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,HR,2011,25.047,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,HU,2011,25.268,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,IE,2011,2.438,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,IT,2011,147.304,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,LT,2011,14.499,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,LU,2011,1.339,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,LV,2011,7.536,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,MT,2011,1.856,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,NL,2011,36.696,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,PL,2011,208.961,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,PT,2011,27.678,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,RO,2011,54.32,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,SE,2011,12.65,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,SI,2011,6.259,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,SK,2011,10.243,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,TR,2011,158.697,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,TOTAL,T,UK,2011,211.801,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,AT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,BE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,CH,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,EL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,ES,2011,17.963,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,EU28,2011,52.132,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,FI,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,IT,2011,10.026,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,NL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,PL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,SI,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,TR,2011,8.53,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,F,UK,2011,11.174,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,BE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,ES,2011,14.02,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,EU28,2011,58.332,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,IT,2011,20.55,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,NL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,PL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,TR,2011,12.756,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,AT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,BE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,CH,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,CY,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,DK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,EL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,ES,2011,31.983,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,EU28,2011,110.464,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,FI,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,HU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,IT,2011,30.576,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,NL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,PL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,PT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,RO,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,SI,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,TR,2011,21.286,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y15-24,T,UK,2011,16.094,
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y25-34,F,AT,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y25-34,F,BE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y25-34,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y25-34,F,CH,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y25-34,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y25-34,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y25-34,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y25-34,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y25-34,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y25-34,F,EL,2011,,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y25-34,F,ES,2011,6.333,u
dataflow,ESTAT:HLTH_DLM060(1.0),A,THS,PB1071,ILLDIS,Y25-34,F,EU28,2011,53.086,u
