STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,modinj,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,TOTAL,CMI30,EU_V,2005,1208,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,TOTAL,CMI40,EU_V,2005,1515,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,TOTAL,CMI50,EU_V,2005,250,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,TOTAL,CMI60,EU_V,2005,607,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,TOTAL,CMI70,EU_V,2005,127,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,TOTAL,CMI80,EU_V,2005,74,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,TOTAL,CMI90,EU_V,2005,125,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,TOTAL,TOTAL,EU_V,2005,4416,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,UNK,CMI30,EU_V,2005,11,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,UNK,CMI40,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,UNK,CMI50,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,UNK,TOTAL,EU_V,2005,34,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,UNK,T,TOTAL,CMI30,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,UNK,T,TOTAL,CMI40,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,UNK,T,TOTAL,TOTAL,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y15-17,T,TOTAL,CMI10,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y15-17,T,TOTAL,CMI30,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y15-17,T,TOTAL,CMI40,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y15-17,T,TOTAL,TOTAL,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y18-24,T,TOTAL,CMI10,EU_V,2005,33,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y18-24,T,TOTAL,CMI20,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y18-24,T,TOTAL,CMI30,EU_V,2005,99,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y18-24,T,TOTAL,CMI40,EU_V,2005,111,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y18-24,T,TOTAL,CMI50,EU_V,2005,31,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y18-24,T,TOTAL,CMI60,EU_V,2005,44,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y18-24,T,TOTAL,CMI80,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y18-24,T,TOTAL,TOTAL,EU_V,2005,343,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y25-34,T,TOTAL,CMI10,EU_V,2005,70,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y25-34,T,TOTAL,CMI20,EU_V,2005,26,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y25-34,T,TOTAL,CMI30,EU_V,2005,218,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y25-34,T,TOTAL,CMI40,EU_V,2005,349,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y25-34,T,TOTAL,CMI50,EU_V,2005,53,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y25-34,T,TOTAL,CMI60,EU_V,2005,122,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y25-34,T,TOTAL,CMI70,EU_V,2005,13,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y25-34,T,TOTAL,CMI80,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y25-34,T,TOTAL,CMI90,EU_V,2005,24,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y25-34,T,TOTAL,TOTAL,EU_V,2005,883,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y35-44,T,TOTAL,CMI10,EU_V,2005,90,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y35-44,T,TOTAL,CMI20,EU_V,2005,54,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y35-44,T,TOTAL,CMI30,EU_V,2005,268,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y35-44,T,TOTAL,CMI40,EU_V,2005,382,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y35-44,T,TOTAL,CMI50,EU_V,2005,53,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y35-44,T,TOTAL,CMI60,EU_V,2005,144,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y35-44,T,TOTAL,CMI70,EU_V,2005,38,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y35-44,T,TOTAL,CMI80,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y35-44,T,TOTAL,CMI90,EU_V,2005,28,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y35-44,T,TOTAL,TOTAL,EU_V,2005,1077,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y45-54,T,TOTAL,CMI10,EU_V,2005,97,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y45-54,T,TOTAL,CMI20,EU_V,2005,55,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y45-54,T,TOTAL,CMI30,EU_V,2005,339,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y45-54,T,TOTAL,CMI40,EU_V,2005,389,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y45-54,T,TOTAL,CMI50,EU_V,2005,66,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y45-54,T,TOTAL,CMI60,EU_V,2005,168,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y45-54,T,TOTAL,CMI70,EU_V,2005,47,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y45-54,T,TOTAL,CMI80,EU_V,2005,25,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y45-54,T,TOTAL,CMI90,EU_V,2005,37,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y45-54,T,TOTAL,TOTAL,EU_V,2005,1223,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y55-64,T,TOTAL,CMI10,EU_V,2005,35,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y55-64,T,TOTAL,CMI20,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y55-64,T,TOTAL,CMI30,EU_V,2005,215,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y55-64,T,TOTAL,CMI40,EU_V,2005,229,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y55-64,T,TOTAL,CMI50,EU_V,2005,35,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y55-64,T,TOTAL,CMI60,EU_V,2005,109,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y55-64,T,TOTAL,CMI70,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y55-64,T,TOTAL,CMI80,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y55-64,T,TOTAL,CMI90,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y55-64,T,TOTAL,TOTAL,EU_V,2005,696,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,CMI20,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,CMI30,EU_V,2005,51,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,CMI40,EU_V,2005,40,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,CMI50,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,CMI60,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,CMI70,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,CMI80,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,CMI90,EU_V,2005,11,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,147,
