STRUCTURE,STRUCTURE_ID,freq,unit,age,agechild,resid,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LU,2013,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LU,2014,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LU,2015,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LU,2016,6,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LU,2017,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LU,2018,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LU,2019,4,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LU,2020,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LU,2021,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LV,2011,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LV,2012,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LV,2013,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LV,2014,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LV,2015,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LV,2016,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LV,2017,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LV,2018,6,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LV,2019,13,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LV,2020,13,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,LV,2021,12,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,MT,2011,6,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,MT,2012,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,MT,2013,4,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,MT,2014,6,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,MT,2015,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,MT,2016,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,MT,2017,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,MT,2018,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,MT,2019,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,MT,2020,4,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NL,2011,178,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NL,2012,162,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NL,2013,150,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NL,2014,159,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NL,2015,125,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NL,2016,150,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NL,2017,136,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NL,2018,158,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NL,2019,165,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NL,2020,163,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NL,2021,136,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NO,2011,42,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NO,2012,40,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NO,2013,36,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NO,2014,45,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NO,2015,37,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NO,2016,30,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NO,2017,38,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NO,2018,36,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NO,2019,23,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,NO,2020,27,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PL,2011,374,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PL,2012,321,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PL,2013,331,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PL,2014,310,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PL,2015,335,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PL,2016,363,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PL,2017,358,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PL,2018,315,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PL,2019,310,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PL,2020,280,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PL,2021,260,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PT,2011,71,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PT,2012,78,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PT,2013,53,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PT,2014,63,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PT,2015,64,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PT,2016,74,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PT,2017,60,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PT,2018,70,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PT,2019,49,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,PT,2020,45,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RO,2011,510,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RO,2012,461,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RO,2013,515,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RO,2014,462,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RO,2015,435,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RO,2016,344,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RO,2017,352,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RO,2018,304,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RO,2019,318,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RO,2020,317,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RS,2011,122,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RS,2012,118,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RS,2013,125,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RS,2014,136,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RS,2015,98,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RS,2016,102,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RS,2017,68,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RS,2018,88,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RS,2019,95,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RS,2020,72,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,RS,2021,105,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SE,2011,41,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SE,2012,59,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SE,2013,71,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SE,2014,69,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SE,2015,86,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SE,2016,69,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SE,2017,66,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SE,2018,72,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SE,2019,62,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SE,2020,81,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SI,2011,9,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SI,2012,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SI,2013,8,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SI,2014,9,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SI,2015,4,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SI,2016,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SI,2017,14,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SI,2018,8,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SI,2019,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SI,2020,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SK,2011,70,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SK,2012,64,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SK,2013,64,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SK,2014,77,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SK,2015,62,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SK,2016,49,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SK,2017,40,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SK,2018,59,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SK,2019,51,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SK,2020,41,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,SK,2021,47,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,TR,2011,3405,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,TR,2012,3628,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,TR,2013,4053,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,TR,2014,4859,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,TR,2015,4652,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,TR,2016,4899,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,TR,2017,4596,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,TR,2018,4886,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,TR,2019,4110,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,UK,2011,698,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,UK,2012,669,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,UK,2013,653,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,UK,2014,633,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,UK,2015,598,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,UK,2016,587,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,UK,2017,560,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_IN,UK,2018,560,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,AT,2011,45,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,AT,2012,50,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,AT,2013,44,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,AT,2014,38,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,AT,2015,48,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,AT,2016,48,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,AT,2017,38,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,AT,2018,38,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,AT,2019,45,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,AT,2020,48,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BE,2011,116,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BE,2012,106,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BE,2013,93,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BE,2014,90,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BE,2015,90,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BE,2016,86,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BE,2017,102,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BE,2018,112,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BE,2019,102,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BE,2020,91,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BG,2011,150,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BG,2012,112,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BG,2013,112,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BG,2014,123,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BG,2015,94,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BG,2016,104,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BG,2017,103,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BG,2018,87,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BG,2019,73,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,BG,2020,60,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CH,2011,51,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CH,2012,49,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CH,2013,41,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CH,2014,53,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CH,2015,38,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CH,2016,44,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CH,2017,41,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CH,2018,48,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CH,2019,49,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CH,2020,52,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CY,2011,8,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CY,2012,13,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CY,2013,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CY,2014,6,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CY,2015,11,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CY,2016,9,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CY,2017,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CY,2018,9,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CY,2019,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CY,2020,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CZ,2011,79,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CZ,2012,80,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CZ,2013,68,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CZ,2014,70,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CZ,2015,56,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CZ,2016,77,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CZ,2017,75,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CZ,2018,64,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CZ,2019,61,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,CZ,2020,71,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DE,2011,500,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DE,2012,462,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DE,2013,420,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DE,2014,483,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DE,2015,432,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DE,2016,404,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DE,2017,367,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DE,2018,352,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DE,2019,384,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DE,2020,334,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DK,2011,50,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DK,2012,53,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DK,2013,51,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DK,2014,59,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DK,2015,55,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DK,2016,40,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DK,2017,42,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DK,2018,47,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DK,2019,35,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,DK,2020,43,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,EE,2011,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,EE,2012,8,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,EE,2013,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,EE,2014,6,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,EE,2015,6,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,EE,2016,6,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,EE,2017,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,EE,2018,8,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,TOTAL,D1-6,TOT_RESID,EE,2019,,c
