STRUCTURE,STRUCTURE_ID,freq,hlthcare,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2008,223638.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2009,212631.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2010,212931.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2011,211815.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2012,205752.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2013,212014,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2014,208497.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2015,204124.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2016,196741.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2017,190992.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2018,192339.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2019,192324.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2020,170377.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EE,2021,169800.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1970,891751,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1971,918446,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1972,936060,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1973,935489,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1974,922644,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1975,936557,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1976,989343,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1977,991720,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1978,1016574,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1979,1049339,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1980,1082161,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1981,1089912,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1982,1104135,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1983,1113205,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1984,1122147,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1985,1113619,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1986,1129199,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1987,1157708,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1988,1198883,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1989,1232538,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1990,1241896,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1991,1305608,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1992,1368869,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1993,1395682,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1994,1371093,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1995,1451198,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1996,1461904,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1997,1504130,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1998,1572981,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,1999,1621400,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2000,1731628,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2001,1780767,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2002,1855708,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2003,1915654,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2004,2010193,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2005,2059414,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2006,2100472,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2007,2157388,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2008,2197012,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2009,2267974,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2010,2197206,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2011,2177730,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2012,2148553,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2013,1576551,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2014,1497944.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,EL,2015,1464576.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1984,3502453.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1985,3510798.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1986,3481345.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1987,3570026.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1988,3675357.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1989,3684233.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1990,3722427.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1991,3816443.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1992,3922133.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1993,4020893.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1994,4113043.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1995,4182456.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1996,4394368.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1997,4441514.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1998,4521731.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,1999,4616505.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2000,4723291.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2001,4780246.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2002,4821533.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2003,4892099.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2004,4977709.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2005,5016480.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2006,5072001.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2007,5147059.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2008,5190505.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2009,5179660.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2010,5191145.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2011,5148503.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2012,5134004.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2013,5116261.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2014,5235786.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2015,5271119.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2016,5321048.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2017,5312415.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2018,5363419.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2019,5359857.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2020,4616083.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,ES,2021,4926097,p
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,1987,1000717.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,1988,1037475.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,1989,1049961.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,1990,1047689.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,1991,1060172.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,1992,1111037.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,1993,1157308.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,1994,1016708.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,1995,1017924.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,1996,1072090.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,1997,1071214.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,1998,1061892.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,1999,1056223.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2000,1074910,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2001,1048916.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2002,1033998.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2003,1026938.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2004,1015215.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2005,1004213.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2006,982173.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2007,957611.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2008,950155.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2009,935580.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2010,925431.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2011,918631.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2012,913457.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2013,896617.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2014,900172.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2015,891228.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2016,892278.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2017,884948.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2018,872508.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2019,854141.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2020,770903.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FI,2021,763425.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1974,7714719,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1975,8111925,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1976,8508534,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1977,8892566,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1978,9320556,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1979,9614664,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1980,9443709,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1981,9740577,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1982,9828329,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1983,9869779,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1984,10129710,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1985,10455692,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1986,10756523,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1987,10877082,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1988,11238201,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1989,11615534,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1990,11859667,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1991,12133634,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1992,12180382,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1993,12027320,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1994,11749549,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1995,11818750,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1996,11876368,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1997,11948847,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1998,11971959,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,1999,11954987,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2000,11973835,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2001,11693044,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2002,11420561,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2003,9975453,bd
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2004,9998760,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2005,9978869,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2006,10231235,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2007,10190137,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2008,10352361,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2009,10376603,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2010,10429386,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2011,10453136,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2012,10497570,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2013,10420702,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2014,10410442,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2015,10355602,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2016,10398554,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2017,10302813,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2018,10176579,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2019,10105787,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2020,8893325,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,FR,2021,9221707,d
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,1990,630691.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,1991,544516.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,1992,499417.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,1993,505495.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,1994,547871.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,1995,569163.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,1996,587193.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,1997,599606.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,1998,603149.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,1999,602709.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2000,608266.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2001,617437.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2002,614587.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2003,639565.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2004,645719.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2005,654752.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2006,667543.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2007,665640.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2008,683622.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2009,649804,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2010,666527.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2011,669249.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2012,684341.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2013,666955.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2014,666263.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2015,666438.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2016,658253.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2017,651122.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2018,639883.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2019,638483.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2020,524814.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HR,2021,573374.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,1990,1979372.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,1991,2001324.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,1992,1990285.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,1993,1996066.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,1994,2067131.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,1995,2103189.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,1996,2145302.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,1997,2150596.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,1998,2182442.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,1999,2188414.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2000,2230046.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2001,2251597.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2002,2324417.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2003,2354136.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2004,2348104,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2005,2367453.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2006,2288001.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2007,1878378,b
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2008,1857250.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2009,1859776.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2010,1785529.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2011,1784638.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2012,1741633.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2013,1730479.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2014,1748748.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2015,1716275.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2016,1704418.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2017,1656415.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2018,1639821.00,
dataflow,ESTAT:HLTH_CO_INPAGG(1.0),A,TOTAL,DISCH,NR,HU,2019,1620937.00,
