STRUCTURE,STRUCTURE_ID,freq,unit,barrier,hhcomp,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,M,RO,2012,274.6,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,M,SE,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,M,SI,2012,12.4,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,M,SK,2012,12.5,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,M,UK,2012,308.0,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,AT,2012,84.8,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,BE,2012,101.0,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,BG,2012,123.8,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,CZ,2012,47.8,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,DE,2012,605.0,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,DK,2012,22.8,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,EE,2012,11.4,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,EEA,2012,4623.7,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,EL,2012,189.4,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,ES,2012,494.8,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,EU27_2007,2012,4599.5,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,FI,2012,29.6,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,FR,2012,222.5,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,HU,2012,183.8,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,IS,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,IT,2012,291.6,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,LT,2012,83.5,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,LU,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,LV,2012,38.2,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,MT,2012,6.5,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,NL,2012,117.3,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,NO,2012,22.5,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,PL,2012,418.5,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,PT,2012,144.7,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,RO,2012,585.8,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,SE,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,SI,2012,23.5,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,SK,2012,40.5,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,OTH,T,UK,2012,699.3,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,AT,2012,72.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,BE,2012,52.7,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,BG,2012,93.9,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,CY,2012,2.1,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,CZ,2012,43.4,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,DE,2012,781.4,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,DK,2012,49.8,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,EE,2012,22.3,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,EEA,2012,3476.7,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,EL,2012,45.5,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,ES,2012,173.3,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,EU27_2007,2012,3438.9,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,FI,2012,61.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,FR,2012,440.4,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,HU,2012,57.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,IS,2012,2.2,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,IT,2012,366.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,LT,2012,25.7,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,LU,2012,3.3,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,LV,2012,24.9,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,MT,2012,2.1,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,NL,2012,120.3,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,NO,2012,35.6,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,PL,2012,209.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,PT,2012,16.2,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,RO,2012,95.8,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,SE,2012,77.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,SI,2012,16.0,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,SK,2012,71.6,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,F,UK,2012,515.6,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,AT,2012,26.8,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,BE,2012,28.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,BG,2012,50.0,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,CY,2012,0.4,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,CZ,2012,20.3,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,DE,2012,752.6,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,DK,2012,37.5,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,EE,2012,7.5,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,EEA,2012,2300.4,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,EL,2012,19.2,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,ES,2012,88.5,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,EU27_2007,2012,2281.3,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,FI,2012,54.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,FR,2012,204.8,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,HU,2012,21.2,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,IS,2012,1.8,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,IT,2012,236.0,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,LT,2012,4.8,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,LU,2012,1.6,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,LV,2012,11.2,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,MT,2012,1.3,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,NL,2012,115.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,NO,2012,17.3,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,PL,2012,54.7,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,PT,2012,3.0,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,RO,2012,26.3,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,SE,2012,48.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,SI,2012,13.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,SK,2012,40.4,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,M,UK,2012,414.6,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,AT,2012,98.9,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,BE,2012,80.8,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,BG,2012,144.0,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,CY,2012,2.5,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,CZ,2012,63.7,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,DE,2012,1534.0,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,DK,2012,87.3,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,EE,2012,29.8,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,EEA,2012,5777.0,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,EL,2012,64.7,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,ES,2012,261.8,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,EU27_2007,2012,5720.1,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,FI,2012,115.2,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,FR,2012,645.2,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,HU,2012,78.3,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,IS,2012,4.0,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,IT,2012,602.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,LT,2012,30.5,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,LU,2012,4.9,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,LV,2012,36.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,MT,2012,3.4,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,NL,2012,235.4,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,NO,2012,52.9,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,PL,2012,263.8,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,PT,2012,19.2,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,RO,2012,122.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,SE,2012,125.2,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,SI,2012,29.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,SK,2012,112.0,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,P1,T,UK,2012,930.3,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,AT,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,BE,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,BG,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,DE,2012,222.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,DK,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,EE,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,EEA,2012,615.0,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,EL,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,ES,2012,48.6,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,EU27_2007,2012,608.4,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,FI,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,FR,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,HU,2012,39.4,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,IT,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,LT,2012,4.5,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,LU,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,LV,2012,3.0,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,NL,2012,25.8,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,NO,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,PL,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,PT,2012,16.1,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,RO,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,SE,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,SI,2012,4.1,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,SK,2012,9.8,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,F,UK,2012,78.7,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,AT,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,BE,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,BG,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,CY,2012,0,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,DE,2012,55.1,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,DK,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,EE,2012,0,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,EEA,2012,199.4,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,EL,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,ES,2012,12.6,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,EU27_2007,2012,191.4,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,FI,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,FR,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,HU,2012,16.0,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,IS,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,IT,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,LT,2012,1.2,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,LU,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,LV,2012,0.6,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,NL,2012,3.9,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,NO,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,PL,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,PT,2012,4.0,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,RO,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,SE,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,SI,2012,3.3,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,SK,2012,5.2,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,M,UK,2012,28.3,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,AT,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,BE,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,BG,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,DE,2012,277.2,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,DK,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,EE,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,EEA,2012,814.4,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,EL,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,ES,2012,61.2,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,EU27_2007,2012,799.8,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,FI,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,FR,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,HU,2012,55.4,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,IS,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,IT,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,LT,2012,5.7,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,LU,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,LV,2012,3.6,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,NL,2012,29.7,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,NO,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,PL,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,PT,2012,20.1,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,RO,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,SE,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,SI,2012,7.4,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,SK,2012,15.0,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR1_YCH,T,UK,2012,107.1,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,AT,2012,50.6,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,BE,2012,44.9,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,BG,2012,28.6,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,DE,2012,110.8,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,DK,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,EE,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,EEA,2012,1081.9,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,EL,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,ES,2012,124.3,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,EU27_2007,2012,1078.6,e
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,FI,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,FR,2012,55.0,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,HU,2012,19.6,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,IS,2012,1.2,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,IT,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,LT,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,LU,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,LV,2012,6.8,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,NL,2012,48.2,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,NO,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,PL,2012,337.6,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,PT,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,RO,2012,,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,SE,2012,51.9,u
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,SI,2012,0,
dataflow,ESTAT:HLTH_DSI040(1.0),A,THS,PTP_LD1,PAR_YCH_P,F,SK,2012,0,
