STRUCTURE,STRUCTURE_ID,freq,unit,icha11_fs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CY,2014,45.68,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CY,2015,44.71,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CY,2016,45.76,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CY,2017,46.06,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CY,2018,45.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CY,2019,34.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CY,2020,18.80,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CY,2021,10.90,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CZ,2010,15.35,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CZ,2011,15.61,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CZ,2012,15.56,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CZ,2013,15.68,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CZ,2014,16.06,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CZ,2015,15.90,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CZ,2016,15.95,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CZ,2017,15.81,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CZ,2018,15.31,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CZ,2019,15.18,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CZ,2020,12.46,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,CZ,2021,13.77,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,1992,13.73,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,1993,13.73,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,1994,13.48,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,1995,12.47,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,1996,11.98,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,1997,12.73,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,1998,13.31,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,1999,13.42,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2000,13.93,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2001,13.88,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2002,14.09,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2003,14.28,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2004,15.47,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2005,15.57,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2006,16.01,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2007,15.98,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2008,15.70,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2009,15.38,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2010,15.36,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2011,15.45,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2012,15.57,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2013,14.61,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2014,14.31,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2015,14.34,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2016,14.19,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2017,14.15,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2018,14.40,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2019,14.60,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2020,13.55,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DE,2021,13.29,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DK,2010,13.85,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DK,2011,14.06,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DK,2012,13.66,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DK,2013,13.50,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DK,2014,13.48,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DK,2015,13.60,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DK,2016,13.65,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DK,2017,13.84,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DK,2018,14.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DK,2019,13.93,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DK,2020,13.06,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,DK,2021,12.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2003,24.11,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2004,25.75,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2005,25.54,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2006,24.71,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2007,24.37,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2008,23.66,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2009,23.04,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2010,24.62,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2011,24.24,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2012,24.20,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2013,25.17,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2014,25.03,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2015,25.09,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2016,25.14,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2017,26.22,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2018,26.07,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2019,25.30,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2020,22.74,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,EE,2021,23.45,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2003,23.19,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2004,22.88,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2005,22.52,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2006,21.72,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2007,21.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2008,20.99,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2009,19.35,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2010,20.64,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2011,20.73,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2012,22.16,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2013,23.14,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2014,23.50,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2015,22.65,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2016,22.32,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2017,22.62,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2018,22.61,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2019,22.20,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2020,20.15,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,ES,2021,21.38,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2000,21.63,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2001,21.22,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2002,20.74,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2003,20.34,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2004,19.86,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2005,19.58,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2006,18.82,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2007,19.00,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2008,18.57,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2009,18.32,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2010,18.80,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2011,18.15,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2012,17.46,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2013,17.79,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2014,17.64,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2015,18.63,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2016,19.27,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2017,19.05,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2018,18.37,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2019,17.42,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,FI,2020,16.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HR,2014,11.94,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HR,2015,12.50,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HR,2016,13.06,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HR,2017,13.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HR,2018,13.74,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HR,2019,14.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HR,2020,14.27,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2006,28.06,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2007,30.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2008,30.07,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2009,29.23,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2010,30.55,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2011,31.11,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2012,32.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2013,31.05,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2014,30.72,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2015,29.87,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2016,30.04,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2017,29.53,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2018,28.88,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2019,29.92,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2020,27.98,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,HU,2021,26.27,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IE,2011,15.92,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IE,2012,15.89,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IE,2013,16.35,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IE,2014,16.36,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IE,2015,15.17,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IE,2016,14.75,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IE,2017,14.58,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IE,2018,13.95,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IE,2019,13.65,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IE,2020,12.15,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IS,2011,19.99,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IS,2012,20.08,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IS,2013,19.77,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IS,2014,19.51,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IS,2015,19.19,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IS,2016,18.49,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IS,2017,18.14,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IS,2018,17.62,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IS,2019,17.20,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IS,2020,16.67,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,IS,2021,16.33,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LT,2014,32.25,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LT,2015,32.76,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LT,2016,33.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LT,2017,33.63,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LT,2018,32.47,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LT,2019,33.29,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LT,2020,29.68,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LU,2011,13.74,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LU,2012,11.57,b
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LU,2013,11.32,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LU,2014,11.20,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LU,2015,10.83,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LU,2016,10.85,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LU,2017,10.77,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LU,2018,10.55,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LU,2019,9.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LU,2020,8.50,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LU,2021,8.99,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LV,2017,42.06,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LV,2018,39.37,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LV,2019,35.23,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,LV,2020,32.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,MT,2014,36.76,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,MT,2015,37.47,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,MT,2016,35.14,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,MT,2017,35.22,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,MT,2018,34.30,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,MT,2019,34.13,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,MT,2020,30.31,p
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,1998,13.34,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,1999,13.45,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2000,13.27,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2001,12.60,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2002,11.76,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2003,11.45,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2004,11.72,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2005,11.64,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2006,9.83,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2007,9.40,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2008,11.21,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2009,10.51,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2010,10.48,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2011,10.82,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2012,11.42,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2013,12.77,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2014,12.86,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2015,12.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2016,12.69,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2017,12.47,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2018,12.27,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2019,12.06,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NL,2020,10.77,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NO,2015,14.49,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NO,2016,14.62,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NO,2017,14.88,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,NO,2018,14.30,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,PL,2013,25.18,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,PL,2014,24.72,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,PL,2015,24.89,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,PL,2016,24.72,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,PL,2017,25.05,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,PL,2018,22.30,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,PL,2019,21.94,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,PL,2020,21.71,p
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2001,17.62,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2002,17.22,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2003,16.61,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2004,17.02,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2005,17.40,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2006,17.31,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2007,17.10,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2008,17.07,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2009,16.99,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2010,16.96,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2011,15.03,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2012,15.29,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2013,15.42,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2014,15.41,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2015,15.46,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2016,15.11,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2017,14.64,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2018,14.57,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2019,14.22,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2020,13.20,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SE,2021,13.44,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SI,2014,14.74,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SI,2015,14.14,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SI,2016,13.65,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SI,2017,13.95,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SI,2018,13.59,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SI,2019,13.33,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SI,2020,13.79,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,SK,2020,19.73,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,UK,2013,16.67,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,UK,2014,16.59,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,UK,2015,16.73,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,UK,2016,16.92,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,UK,2017,17.38,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,UK,2018,17.63,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS6,UK,2019,17.70,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS61,BE,2003,20.75,
dataflow,ESTAT:HLTH_SHA11_FS(1.0),A,PC_CHE,FS61,BE,2004,19.94,
