STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,modinj,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,TOTAL,CMI20,EU_V,2005,4.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,TOTAL,CMI30,EU_V,2005,27.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,TOTAL,CMI40,EU_V,2005,34.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,TOTAL,CMI50,EU_V,2005,5.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,TOTAL,CMI60,EU_V,2005,13.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,TOTAL,CMI70,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,TOTAL,CMI80,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,TOTAL,CMI90,EU_V,2005,2.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,UNK,CMI30,EU_V,2005,32.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,UNK,CMI40,EU_V,2005,29.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,UNK,CMI50,EU_V,2005,26.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,UNK,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,UNK,T,TOTAL,CMI30,EU_V,2005,43.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,UNK,T,TOTAL,CMI40,EU_V,2005,43.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,UNK,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y15-17,T,TOTAL,CMI10,EU_V,2005,18.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y15-17,T,TOTAL,CMI30,EU_V,2005,27.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y15-17,T,TOTAL,CMI40,EU_V,2005,27.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y15-17,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y18-24,T,TOTAL,CMI10,EU_V,2005,9.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y18-24,T,TOTAL,CMI20,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y18-24,T,TOTAL,CMI30,EU_V,2005,28.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y18-24,T,TOTAL,CMI40,EU_V,2005,32.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y18-24,T,TOTAL,CMI50,EU_V,2005,9.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y18-24,T,TOTAL,CMI60,EU_V,2005,12.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y18-24,T,TOTAL,CMI80,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y18-24,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y25-34,T,TOTAL,CMI10,EU_V,2005,7.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y25-34,T,TOTAL,CMI20,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y25-34,T,TOTAL,CMI30,EU_V,2005,24.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y25-34,T,TOTAL,CMI40,EU_V,2005,39.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y25-34,T,TOTAL,CMI50,EU_V,2005,6.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y25-34,T,TOTAL,CMI60,EU_V,2005,13.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y25-34,T,TOTAL,CMI70,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y25-34,T,TOTAL,CMI80,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y25-34,T,TOTAL,CMI90,EU_V,2005,2.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y25-34,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y35-44,T,TOTAL,CMI10,EU_V,2005,8.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y35-44,T,TOTAL,CMI20,EU_V,2005,5.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y35-44,T,TOTAL,CMI30,EU_V,2005,24.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y35-44,T,TOTAL,CMI40,EU_V,2005,35.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y35-44,T,TOTAL,CMI50,EU_V,2005,4.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y35-44,T,TOTAL,CMI60,EU_V,2005,13.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y35-44,T,TOTAL,CMI70,EU_V,2005,3.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y35-44,T,TOTAL,CMI80,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y35-44,T,TOTAL,CMI90,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y35-44,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y45-54,T,TOTAL,CMI10,EU_V,2005,7.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y45-54,T,TOTAL,CMI20,EU_V,2005,4.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y45-54,T,TOTAL,CMI30,EU_V,2005,27.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y45-54,T,TOTAL,CMI40,EU_V,2005,31.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y45-54,T,TOTAL,CMI50,EU_V,2005,5.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y45-54,T,TOTAL,CMI60,EU_V,2005,13.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y45-54,T,TOTAL,CMI70,EU_V,2005,3.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y45-54,T,TOTAL,CMI80,EU_V,2005,2.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y45-54,T,TOTAL,CMI90,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y45-54,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y55-64,T,TOTAL,CMI10,EU_V,2005,5.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y55-64,T,TOTAL,CMI20,EU_V,2005,3.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y55-64,T,TOTAL,CMI30,EU_V,2005,30.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y55-64,T,TOTAL,CMI40,EU_V,2005,32.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y55-64,T,TOTAL,CMI50,EU_V,2005,5.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y55-64,T,TOTAL,CMI60,EU_V,2005,15.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y55-64,T,TOTAL,CMI70,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y55-64,T,TOTAL,CMI80,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y55-64,T,TOTAL,CMI90,EU_V,2005,3.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y55-64,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,CMI20,EU_V,2005,2.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,CMI30,EU_V,2005,34.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,CMI40,EU_V,2005,27.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,CMI50,EU_V,2005,5.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,CMI60,EU_V,2005,10.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,CMI70,EU_V,2005,4.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,CMI80,EU_V,2005,5.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,CMI90,EU_V,2005,7.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,100.0,
