STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,icha_hc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,DAY,PC,MT,2008,10.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,DAY,PC,PL,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,DAY,PC,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,DAY,PC,SI,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,DAY,PC,SK,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,AT,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,BE,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,BG,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,CY,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,CZ,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,EL,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,ES,2008,9.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,FR,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,HU,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,LV,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,MT,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,PL,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,RO,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,SI,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED3_4,IN,PC,SK,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,AT,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,BE,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,BG,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,CY,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,CZ,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,EL,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,ES,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,HU,2008,7.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,LV,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,MT,2008,9.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,PL,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,RO,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,SI,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,DAY,PC,SK,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,AT,2008,13.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,BE,2008,14.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,BG,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,CY,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,CZ,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,EL,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,ES,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,FR,2008,13.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,HU,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,LV,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,MT,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,PL,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,RO,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,SI,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,ED5_6,IN,PC,SK,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,AT,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,BE,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,BG,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,CY,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,CZ,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,EL,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,ES,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,HU,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,LV,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,MT,2008,10.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,PL,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,SI,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,DAY,PC,SK,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,AT,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,BE,2008,13.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,BG,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,CY,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,CZ,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,EL,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,ES,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,FR,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,HU,2008,6.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,LV,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,MT,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,PL,2008,7.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,RO,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,SI,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y25-34,TOTAL,IN,PC,SK,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,DAY,PC,AT,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,DAY,PC,BE,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,DAY,PC,BG,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,DAY,PC,CY,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,DAY,PC,EL,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,DAY,PC,ES,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,DAY,PC,HU,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,DAY,PC,LV,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,DAY,PC,MT,2008,11.6,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,DAY,PC,PL,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,DAY,PC,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,IN,PC,AT,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,IN,PC,BE,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,IN,PC,BG,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,IN,PC,CY,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,IN,PC,EL,2008,11.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,IN,PC,ES,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,IN,PC,FR,2008,14.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,IN,PC,HU,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,IN,PC,LV,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,IN,PC,MT,2008,11.6,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,IN,PC,PL,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,IN,PC,RO,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED0-2,IN,PC,SI,2008,4.8,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,AT,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,BE,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,BG,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,CY,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,CZ,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,EL,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,ES,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,HU,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,LV,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,MT,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,PL,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,RO,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,SI,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,DAY,PC,SK,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,AT,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,BE,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,BG,2008,5.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,CY,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,CZ,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,EL,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,ES,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,FR,2008,9.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,HU,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,LV,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,MT,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,PL,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,RO,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,SI,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED3_4,IN,PC,SK,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,DAY,PC,AT,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,DAY,PC,BE,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,DAY,PC,BG,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,DAY,PC,CY,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,DAY,PC,EL,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,DAY,PC,ES,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,DAY,PC,HU,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,DAY,PC,LV,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,DAY,PC,MT,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,DAY,PC,PL,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,DAY,PC,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,DAY,PC,SI,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,DAY,PC,SK,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,AT,2008,14.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,BE,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,BG,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,CY,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,EL,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,ES,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,FR,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,HU,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,LV,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,MT,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,PL,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,RO,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,SI,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,ED5_6,IN,PC,SK,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,AT,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,BE,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,BG,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,CY,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,CZ,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,EL,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,ES,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,HU,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,LV,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,MT,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,PL,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,RO,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,SI,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,DAY,PC,SK,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,AT,2008,13.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,BE,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,BG,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,CY,2008,5.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,CZ,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,EL,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,ES,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,FR,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,HU,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,LV,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,MT,2008,6.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,PL,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,RO,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,SI,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y35-44,TOTAL,IN,PC,SK,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,DAY,PC,AT,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,DAY,PC,BE,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,DAY,PC,BG,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,DAY,PC,CY,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,DAY,PC,CZ,2008,2.2,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,DAY,PC,EL,2008,9.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,DAY,PC,ES,2008,9.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,DAY,PC,HU,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,DAY,PC,LV,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,DAY,PC,MT,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,DAY,PC,PL,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,DAY,PC,RO,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,DAY,PC,SI,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,AT,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,BE,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,BG,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,CY,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,CZ,2008,19.9,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,EL,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,ES,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,FR,2008,12.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,HU,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,LV,2008,16.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,MT,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,PL,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,RO,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,SI,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED0-2,IN,PC,SK,2008,14.9,u
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED3_4,DAY,PC,AT,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED3_4,DAY,PC,BE,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED3_4,DAY,PC,BG,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED3_4,DAY,PC,CY,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED3_4,DAY,PC,CZ,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED3_4,DAY,PC,EL,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_HC8(1.0),A,T,Y45-54,ED3_4,DAY,PC,ES,2008,6.4,
