STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,deviatn,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,DEV_9,EU_V,2005,43.7,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y15-17,T,TOTAL,TOTAL,EU_V,2005,2302.9,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,DEV_1,EU_V,2005,21.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,DEV_2,EU_V,2005,67.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,DEV_3,EU_V,2005,286.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,DEV_4,EU_V,2005,924.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,DEV_5,EU_V,2005,473.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,DEV_6,EU_V,2005,465.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,DEV_7,EU_V,2005,517.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,DEV_8,EU_V,2005,61.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,DEV_9,EU_V,2005,54.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y18-24,T,TOTAL,TOTAL,EU_V,2005,2871.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,DEV_1,EU_V,2005,13.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,DEV_2,EU_V,2005,45.6,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,DEV_3,EU_V,2005,197.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,DEV_4,EU_V,2005,536.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,DEV_5,EU_V,2005,384.9,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,DEV_6,EU_V,2005,320.6,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,DEV_7,EU_V,2005,424.8,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,DEV_8,EU_V,2005,53.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,DEV_9,EU_V,2005,38.9,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y25-34,T,TOTAL,TOTAL,EU_V,2005,2014.7,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,DEV_1,EU_V,2005,11.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,DEV_2,EU_V,2005,39.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,DEV_3,EU_V,2005,171.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,DEV_4,EU_V,2005,449.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,DEV_5,EU_V,2005,396.6,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,DEV_6,EU_V,2005,276.9,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,DEV_7,EU_V,2005,370.6,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,DEV_8,EU_V,2005,45.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,DEV_9,EU_V,2005,30.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y35-44,T,TOTAL,TOTAL,EU_V,2005,1791.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,DEV_1,EU_V,2005,9.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,DEV_2,EU_V,2005,32.8,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,DEV_3,EU_V,2005,157.7,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,DEV_4,EU_V,2005,390.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,DEV_5,EU_V,2005,449.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,DEV_6,EU_V,2005,244.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,DEV_7,EU_V,2005,319.9,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,DEV_8,EU_V,2005,42.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,DEV_9,EU_V,2005,26.8,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y45-54,T,TOTAL,TOTAL,EU_V,2005,1672.9,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,DEV_1,EU_V,2005,7.8,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,DEV_2,EU_V,2005,27.7,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,DEV_3,EU_V,2005,142.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,DEV_4,EU_V,2005,351.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,DEV_5,EU_V,2005,548.6,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,DEV_6,EU_V,2005,223.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,DEV_7,EU_V,2005,285.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,DEV_8,EU_V,2005,37.7,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,DEV_9,EU_V,2005,24.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y55-64,T,TOTAL,TOTAL,EU_V,2005,1648.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,DEV_1,EU_V,2005,3.8,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,DEV_2,EU_V,2005,17.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,DEV_3,EU_V,2005,86.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,DEV_4,EU_V,2005,237.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,DEV_5,EU_V,2005,481.8,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,DEV_6,EU_V,2005,119.6,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,DEV_7,EU_V,2005,87.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,DEV_8,EU_V,2005,25.8,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,DEV_9,EU_V,2005,6.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,D_GE4,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,1065.9,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,DEV_1,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,DEV_3,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,DEV_4,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,DEV_5,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,DEV_6,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,DEV_7,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,DEV_8,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,DEV_9,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,F,TOTAL,TOTAL,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,DEV_1,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,DEV_2,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,DEV_3,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,DEV_4,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,DEV_5,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,DEV_6,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,DEV_7,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,DEV_8,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,DEV_9,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,M,TOTAL,TOTAL,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,A,DEV_1,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,A,DEV_2,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,A,DEV_3,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,A,DEV_4,EU_V,2005,2.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,A,DEV_5,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,A,DEV_6,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,A,DEV_7,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,A,DEV_8,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,A,DEV_9,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,A,TOTAL,EU_V,2005,5.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,B,DEV_3,EU_V,2005,4.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,B,DEV_5,EU_V,2005,11.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,B,TOTAL,EU_V,2005,21.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,C,DEV_1,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,C,DEV_2,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,C,DEV_3,EU_V,2005,3.9,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,C,DEV_4,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,C,DEV_5,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,C,DEV_6,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,C,DEV_8,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,C,DEV_9,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,C,TOTAL,EU_V,2005,14.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,D,DEV_1,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,D,DEV_2,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,D,DEV_3,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,D,DEV_4,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,D,DEV_5,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,D,DEV_6,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,D,DEV_7,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,D,DEV_8,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,D,DEV_9,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,D,TOTAL,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,E,DEV_1,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,E,DEV_3,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,E,DEV_4,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,E,DEV_5,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,E,DEV_8,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,E,DEV_9,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,E,TOTAL,EU_V,2005,3.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,F,DEV_1,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,F,DEV_2,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,F,DEV_3,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,F,DEV_4,EU_V,2005,2.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,F,DEV_5,EU_V,2005,3.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,F,DEV_6,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,F,DEV_7,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,F,DEV_8,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,F,DEV_9,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,F,TOTAL,EU_V,2005,9.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,G,DEV_1,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,G,DEV_2,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,G,DEV_3,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,G,DEV_4,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,G,DEV_5,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,G,DEV_6,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,G,DEV_7,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,G,DEV_8,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,G,DEV_9,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,G,TOTAL,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,H,DEV_4,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,H,DEV_5,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,H,DEV_6,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,H,DEV_8,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,H,TOTAL,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,I,DEV_1,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,I,DEV_2,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,I,DEV_3,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,I,DEV_4,EU_V,2005,4.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,I,DEV_5,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,I,DEV_6,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,I,DEV_7,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,I,DEV_8,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,I,DEV_9,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,I,TOTAL,EU_V,2005,7.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,J,DEV_4,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,J,TOTAL,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,K,DEV_1,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,K,DEV_3,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,K,DEV_4,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,K,DEV_5,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,K,DEV_6,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,K,DEV_7,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,K,DEV_8,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,K,DEV_9,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,K,TOTAL,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,L,DEV_1,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,L,DEV_3,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,L,DEV_4,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,L,DEV_5,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,L,DEV_8,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,L,DEV_9,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,L,TOTAL,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,M,DEV_4,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,M,DEV_5,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,M,DEV_9,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,M,TOTAL,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,N,DEV_4,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,N,DEV_5,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,N,DEV_8,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,N,TOTAL,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,O,DEV_1,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,O,DEV_3,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,O,DEV_4,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,O,DEV_5,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,O,DEV_6,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,O,DEV_8,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,O,TOTAL,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,P,TOTAL,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,TOTAL,DEV_1,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,TOTAL,DEV_2,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,TOTAL,DEV_3,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,TOTAL,DEV_4,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,TOTAL,DEV_5,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,TOTAL,DEV_6,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,TOTAL,DEV_7,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,TOTAL,DEV_8,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,TOTAL,DEV_9,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,TOTAL,T,TOTAL,TOTAL,EU_V,2005,2.7,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,Y15-17,T,TOTAL,DEV_4,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,Y15-17,T,TOTAL,DEV_5,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,Y15-17,T,TOTAL,TOTAL,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,Y18-24,T,TOTAL,DEV_1,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,Y18-24,T,TOTAL,DEV_2,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,Y18-24,T,TOTAL,DEV_3,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,Y18-24,T,TOTAL,DEV_4,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,Y18-24,T,TOTAL,DEV_5,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,Y18-24,T,TOTAL,DEV_6,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_DE2(1.0),A,RT,FAT,Y18-24,T,TOTAL,DEV_8,EU_V,2005,0.1,
