STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,isco08,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,AT,2011,14.963,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,BE,2011,18.176,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,BG,2011,17.23,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,CH,2011,8.009,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,CY,2011,3.804,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,CZ,2011,9.525,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,DE,2011,150.014,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,DK,2011,56.835,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,EE,2011,4.533,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,EL,2011,9.174,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,ES,2011,90.224,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,EU28,2011,1442.117,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,FI,2011,18.788,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,FR,2011,175.032,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,HR,2011,11.663,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,HU,2011,18.726,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,IE,2011,13.184,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,IS,2011,2.275,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,IT,2011,86.676,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,LT,2011,6.486,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,LV,2011,8.206,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,NL,2011,164.904,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,PL,2011,82.973,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,PT,2011,19.263,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,RO,2011,83.019,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,SE,2011,25.053,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,SI,2011,7.473,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,SK,2011,13.652,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,M,UK,2011,330.666,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,AT,2011,22.717,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,BE,2011,31.105,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,BG,2011,22.405,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,CH,2011,16.423,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,CY,2011,6.367,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,CZ,2011,17.046,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,DE,2011,259.186,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,DK,2011,99.559,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,EE,2011,7.738,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,EL,2011,12.803,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,ES,2011,157.921,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,EU28,2011,2244.845,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,FI,2011,38.13,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,FR,2011,267.275,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,HR,2011,13.018,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,HU,2011,26.707,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,IE,2011,21.362,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,IS,2011,3.833,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,IT,2011,124.036,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,LT,2011,7.456,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,LU,2011,0.622,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,LV,2011,11.046,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,MT,2011,2.006,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,NL,2011,248.988,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,PL,2011,108.009,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,PT,2011,38.13,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,RO,2011,125.474,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,SE,2011,50.606,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,SI,2011,12.138,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,SK,2011,18.025,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y15-24,T,UK,2011,494.97,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,AT,2011,29.925,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,BE,2011,48.288,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,BG,2011,18.031,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,CH,2011,15.539,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,CY,2011,12.052,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,CZ,2011,24.385,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,DE,2011,184.451,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,DK,2011,19.459,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,EE,2011,3.822,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,EL,2011,30.138,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,ES,2011,257.366,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,EU28,2011,1500.844,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,FI,2011,7.249,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,FR,2011,172.795,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,HR,2011,6.406,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,HU,2011,23.869,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,IE,2011,17.547,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,IT,2011,172.636,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,LU,2011,2.095,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,LV,2011,8.053,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,NL,2011,33,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,PL,2011,90.581,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,PT,2011,60.367,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,RO,2011,83.793,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,SE,2011,12.491,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,SI,2011,7.223,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,SK,2011,16.9,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,F,UK,2011,153.895,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,AT,2011,27.466,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,BE,2011,35.618,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,BG,2011,46.213,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,CH,2011,7.61,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,CY,2011,9.391,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,CZ,2011,25.481,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,DE,2011,184.176,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,DK,2011,18.792,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,EE,2011,4.011,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,EL,2011,36.106,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,ES,2011,236.957,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,EU28,2011,1882.609,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,FI,2011,13.341,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,FR,2011,205.242,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,HR,2011,10.054,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,HU,2011,46.327,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,IE,2011,27.757,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,IT,2011,206.733,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,LT,2011,7.244,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,LU,2011,0.978,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,LV,2011,11.808,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,MT,2011,2.629,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,NL,2011,34.388,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,PL,2011,125.299,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,PT,2011,43.492,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,RO,2011,145.903,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,SE,2011,13.48,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,SI,2011,6.832,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,SK,2011,31.852,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,M,UK,2011,325.039,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,AT,2011,57.391,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,BE,2011,83.907,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,BG,2011,64.245,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,CH,2011,23.149,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,CY,2011,21.443,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,CZ,2011,49.866,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,DE,2011,368.627,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,DK,2011,38.251,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,EE,2011,7.833,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,EL,2011,66.244,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,ES,2011,494.323,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,EU28,2011,3383.453,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,FI,2011,20.59,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,FR,2011,378.037,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,HR,2011,16.46,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,HU,2011,70.196,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,IE,2011,45.304,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,IS,2011,1.239,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,IT,2011,379.369,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,LT,2011,10.756,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,LU,2011,3.073,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,LV,2011,19.861,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,MT,2011,3.141,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,NL,2011,67.388,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,PL,2011,215.88,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,PT,2011,103.859,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,RO,2011,229.696,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,SE,2011,25.971,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,SI,2011,14.056,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,SK,2011,48.753,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y25-34,T,UK,2011,478.934,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,AT,2011,51.239,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,BE,2011,71.549,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,BG,2011,25.436,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,CH,2011,19.676,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,CY,2011,13.761,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,CZ,2011,46.922,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,DE,2011,322.188,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,DK,2011,19.116,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,EE,2011,3.747,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,EL,2011,49.614,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,ES,2011,362.21,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,EU28,2011,2335.024,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,FI,2011,11.139,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,FR,2011,261.258,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,HR,2011,16.824,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,HU,2011,44.762,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,IE,2011,14.166,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,IT,2011,295.251,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,LT,2011,12.221,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,LU,2011,3.328,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,LV,2011,11.697,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,NL,2011,56.125,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,PL,2011,140.16,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,PT,2011,99.392,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,RO,2011,125.068,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,SE,2011,17.134,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,SI,2011,8.083,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,SK,2011,21.475,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,F,UK,2011,230.072,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,AT,2011,27.014,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,BE,2011,37.326,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,BG,2011,34.175,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,CH,2011,11.577,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,CY,2011,3.91,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,CZ,2011,17.176,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,DE,2011,186.743,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,DK,2011,23.182,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,EE,2011,2.678,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,EL,2011,35.592,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,ES,2011,211.315,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,EU28,2011,1711.204,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,FI,2011,6.987,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,FR,2011,196.031,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,HR,2011,5.189,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,HU,2011,43.63,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,IE,2011,21.593,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,IT,2011,290.903,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,LT,2011,7.38,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,LU,2011,0.809,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,LV,2011,12.013,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,MT,2011,1.66,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,NL,2011,40.967,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,PL,2011,87.118,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,PT,2011,32.224,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,RO,2011,122.248,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,SE,2011,10.893,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,SI,2011,3.356,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,SK,2011,18.486,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,M,UK,2011,230.606,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,AT,2011,78.254,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,BE,2011,108.875,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,BG,2011,59.611,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,CH,2011,31.253,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,CY,2011,17.671,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,CZ,2011,64.098,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,DE,2011,508.931,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,DK,2011,42.298,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,EE,2011,6.425,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,EL,2011,85.206,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,ES,2011,573.525,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,EU28,2011,4046.228,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,FI,2011,18.126,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,FR,2011,457.289,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,HR,2011,22.013,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,HU,2011,88.393,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,IE,2011,35.76,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,IT,2011,586.154,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,LT,2011,19.601,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,LU,2011,4.137,
dataflow,ESTAT:HLTH_DLM130(1.0),A,THS,PB1041,OC9,Y35-44,T,LV,2011,23.71,
