STRUCTURE,STRUCTURE_ID,freq,unit,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,LV,2018,0.08,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,LV,2019,0.10,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,MT,2012,3.54,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,MT,2013,3.97,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,MT,2014,5.34,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,MT,2015,5.53,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,MT,2016,4.63,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,MT,2017,6.00,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,MT,2018,5.78,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NL,2010,0.31,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NL,2011,0.31,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NL,2012,0.31,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NL,2013,0.30,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NL,2014,0.30,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NL,2015,0.32,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NL,2016,0.34,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NL,2017,0.35,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NL,2018,0.38,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NL,2019,0.41,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NO,2012,0.36,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NO,2013,0.38,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NO,2014,0.38,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NO,2015,0.44,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NO,2016,0.36,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NO,2017,0.36,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NO,2018,0.51,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,NO,2019,0.54,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,PL,2018,0.41,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,PL,2019,0.35,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RO,2012,0.11,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RO,2013,0.11,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RO,2014,0.12,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RO,2015,0.10,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RO,2016,0.11,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RO,2017,0.11,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RO,2018,0.11,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RO,2019,0.12,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RS,2014,1.03,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RS,2015,1.24,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RS,2016,1.50,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RS,2017,1.71,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RS,2018,1.78,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,RS,2019,1.64,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SI,2011,1.25,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SI,2014,1.82,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SI,2015,1.86,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SI,2016,1.70,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SI,2017,1.66,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SI,2018,1.90,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SI,2019,2.03,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SK,2012,0.22,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SK,2014,0.24,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SK,2015,0.25,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SK,2016,0.29,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SK,2017,0.32,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SK,2018,0.29,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DISCH,SK,2019,0.31,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2005,1.73,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2006,1.77,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2007,1.81,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2008,1.86,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2009,1.78,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2010,1.80,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2011,1.90,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2012,1.84,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2013,1.90,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2014,1.89,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2015,1.86,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2016,1.83,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2017,1.87,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2018,1.91,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,AT,2019,1.99,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,BE,2012,2.02,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,BE,2014,1.53,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,BE,2017,1.62,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,BE,2018,1.65,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,BE,2019,1.70,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,BG,2015,0.28,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,BG,2016,0.34,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,BG,2017,0.35,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,BG,2018,0.37,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,BG,2019,0.37,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2003,3.10,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2004,2.97,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2005,3.15,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2006,3.06,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2007,3.12,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2008,3.20,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2009,3.13,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2010,3.18,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2011,3.03,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2012,2.98,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2013,2.91,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2014,2.83,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2015,2.63,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2016,2.57,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2017,2.60,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2018,2.67,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CH,2019,2.69,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CZ,2011,0.38,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CZ,2012,0.38,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CZ,2013,0.41,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CZ,2014,0.46,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CZ,2015,0.51,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CZ,2016,0.60,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CZ,2017,0.66,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CZ,2018,0.74,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,CZ,2019,0.87,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,DE,2011,0.47,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,DE,2012,0.50,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,DE,2013,0.52,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,DE,2014,0.53,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,DE,2015,0.55,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,DE,2016,0.54,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,DE,2017,0.52,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,DE,2018,0.52,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,DK,2014,0.91,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,DK,2015,0.93,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,DK,2016,0.95,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,EE,2015,0.48,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,EE,2016,0.50,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,EE,2017,0.50,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,EE,2018,0.56,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,EE,2019,0.49,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,ES,2011,0.90,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,ES,2012,0.89,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,ES,2013,0.94,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,ES,2014,1.00,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,ES,2015,1.10,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,ES,2016,1.05,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,ES,2017,1.17,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,ES,2018,1.24,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,ES,2019,1.12,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,FI,2017,0.45,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,FI,2018,0.46,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,FR,2016,0.37,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,FR,2017,0.41,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,FR,2018,0.36,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,FR,2019,0.38,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HR,2011,0.53,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HR,2012,0.54,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HR,2013,0.69,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HR,2014,0.82,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HR,2015,0.77,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HR,2016,0.81,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HR,2017,1.37,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HR,2018,1.36,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HR,2019,1.30,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2004,0.69,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2005,0.67,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2006,0.67,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2007,0.62,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2008,0.58,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2009,0.60,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2010,0.59,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2011,0.57,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2012,0.58,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2013,0.59,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2014,0.58,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2015,0.57,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2017,0.53,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2018,0.50,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,HU,2019,0.50,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IE,2010,0.43,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IE,2011,0.44,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IE,2012,0.46,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IE,2013,0.46,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IE,2014,0.48,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IE,2015,0.51,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IE,2016,0.54,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IE,2017,0.56,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IE,2018,0.59,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IE,2019,0.60,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IT,2011,0.93,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IT,2012,0.91,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IT,2013,0.89,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IT,2014,0.92,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IT,2015,0.98,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IT,2016,1.04,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IT,2017,0.96,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IT,2018,0.90,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,IT,2019,0.92,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LI,2015,8.33,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LI,2016,13.40,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LI,2017,17.69,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LI,2018,5.87,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LI,2019,9.33,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LT,2011,0.11,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LT,2012,0.19,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LT,2013,0.21,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LT,2014,0.24,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LT,2015,0.25,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LT,2016,0.30,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LT,2017,0.41,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LT,2018,0.45,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LT,2019,0.37,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LU,2006,2.41,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LU,2007,2.78,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LU,2008,3.20,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LU,2009,3.61,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LU,2010,3.84,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LU,2011,3.92,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LU,2012,4.26,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LU,2013,4.78,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LU,2014,4.89,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LU,2015,5.16,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LU,2016,5.68,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LV,2012,0.19,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LV,2013,0.24,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LV,2014,0.08,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LV,2015,0.08,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LV,2016,0.08,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LV,2017,0.09,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LV,2018,0.11,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,LV,2019,0.14,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,MT,2012,4.60,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,MT,2013,5.12,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,MT,2014,6.54,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,MT,2015,6.84,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,MT,2016,5.90,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,MT,2017,7.47,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,MT,2018,7.63,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NL,2010,0.41,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NL,2011,0.42,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NL,2012,0.41,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NL,2013,0.40,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NL,2014,0.41,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NL,2015,0.42,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NL,2016,0.46,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NL,2017,0.48,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NL,2018,0.53,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NL,2019,0.57,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NO,2012,0.50,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NO,2013,0.52,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NO,2014,0.52,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NO,2015,0.52,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NO,2016,0.40,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NO,2017,0.41,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NO,2018,0.62,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,NO,2019,0.66,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,PL,2018,0.39,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,PL,2019,0.36,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RO,2012,0.12,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RO,2013,0.12,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RO,2014,0.13,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RO,2015,0.13,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RO,2016,0.14,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RO,2017,0.15,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RO,2018,0.16,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RO,2019,0.17,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RS,2014,1.00,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RS,2015,1.34,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RS,2016,1.57,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RS,2017,1.77,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RS,2018,1.90,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,RS,2019,1.86,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SI,2011,1.30,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SI,2014,1.88,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SI,2015,1.93,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SI,2016,1.76,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SI,2017,1.71,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SI,2018,1.97,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SI,2019,2.05,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SK,2012,0.22,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SK,2014,0.24,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SK,2015,0.25,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SK,2016,0.29,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SK,2017,0.31,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SK,2018,0.29,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,INPAT,SK,2019,0.31,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2005,1.54,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,ONE_DAY,AT,2006,1.41,
