STRUCTURE,STRUCTURE_ID,freq,icha_hc,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2004,5061230,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2005,5097150,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2006,5157094,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2007,5239416,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2008,5282593,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2009,5269855,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2010,5227249,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2011,5181555,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2012,5167453,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2013,5145075,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2014,5264867,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2015,5302128,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2016,5344088,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2017,5336131,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2018,5389321,p
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,ES,2019,5383147.00,p
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU27_2020,2008,78728687.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU27_2020,2009,80029513.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU27_2020,2010,79531551.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU27_2020,2011,79101698.00,e
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU27_2020,2012,79097605.00,e
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU27_2020,2013,79233072.00,e
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU27_2020,2014,79606566.00,e
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU27_2020,2015,79261916.96,e
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU28,2008,87123686.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU28,2009,88492472.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU28,2010,88046517.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU28,2011,87589438.00,e
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU28,2012,87611555.00,e
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU28,2013,87732632.00,e
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU28,2014,88175990.00,e
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,EU28,2015,87855858.96,e
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,1988,1113206,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,1989,1117225,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,1990,1114551,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,1991,1135837,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,1992,1185496,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,1993,1238034,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,1994,1262219,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,1995,1257505,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,1996,1377003,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,1997,1372857,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,1998,1381731,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,1999,1380476,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2000,1110020,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2001,1083310,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2002,1068810,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2003,1059594,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2004,1046256,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2005,1032501,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2006,1009807,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2007,984243,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2008,977978,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2009,963339,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2010,953377,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2011,948953,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2012,939935,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2013,921730,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2014,921713,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2015,911536,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2016,909771,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2017,904679,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2018,891427,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FI,2019,873933.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1974,8417415,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1975,8848819,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1976,9264957,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1977,9694889,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1978,10185156,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1979,10520436,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1980,10387264,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1981,10751634,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1982,10905372,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1983,10953434,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1984,11250418,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1985,11621924,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1986,11943168,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1987,12074082,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1988,12452671,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1989,12877619,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1990,13148818,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1991,13434000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1992,13519305,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1993,13406276,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1994,13163839,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1995,13248868,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1996,13338684,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1997,13455394,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1998,13497976,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,1999,13510012,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2000,13512961,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2001,13218380,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2002,12947093,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2003,11472572,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2004,11497687,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2005,11487770,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2006,11775099,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2007,11747025,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2008,11941274,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2009,11973501,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2010,12053560,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2011,12091541,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2012,12158806,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2013,12736700,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2014,12754167,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2015,12706389,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2016,12730042,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2017,12628525,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2018,12500146,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,FR,2019,12390117.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1980,636529,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1981,653233,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1982,670034,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1983,687637,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1984,693284,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1985,706564,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1986,722190,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1987,723387,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1988,730975,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1989,723672,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1990,733339,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1991,604777,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1992,561182,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1993,566413,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1994,610396,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1995,641713,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1996,666190,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1997,681862,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1998,686073,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,1999,682961,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2000,689190,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2001,700524,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2002,696519,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2003,719844,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2004,726320,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2005,737174,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2006,752453,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2007,750029,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2008,768400,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2009,737906,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2010,740553,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2011,744518,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2012,758169,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2013,739957,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2014,738587,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2015,744686,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2016,730546,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2017,722612,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2018,716272,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HR,2019,713114.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,1990,2257665,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,1991,2278536,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,1992,2272122,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,1993,2279823,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,1994,2200433,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,1995,2239490,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,1996,2301792,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,1997,2305134,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,1998,2344708,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,1999,2357854,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2000,2405460,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2001,2429504,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2002,2498987,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2003,2530170,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2004,2534071,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2005,2555000,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2006,2476004,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2007,2114368,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2008,2123726,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2009,2135028,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2010,2064888,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2011,2060110,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2012,2010658,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2013,1999137,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2014,2012373,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2015,1974634,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2016,1957061,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2017,1908105,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2018,1882253,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,HU,2019,1861220.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1980,543698,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1981,562633,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1982,570843,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1983,565658,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1984,560969,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1985,570628,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1986,566105,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1987,512004,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1988,491474,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1989,507048,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1990,524737,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1991,520571,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1992,521311,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1993,533150,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1994,533151,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1995,539001,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1996,547449,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1997,545820,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1998,547389,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,1999,541484,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2000,561529,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2001,570147,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2002,567078,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2003,576856,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2004,585416,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2005,588010,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2006,605836,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2007,624576,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2008,613433,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2009,608577,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2010,601521,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2011,601733,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2012,616206,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2013,649105,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2014,655747,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2015,647137,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2016,656361,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2017,653634,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2018,663174,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IE,2019,662412.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1980,44169,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1981,44874,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1982,44048,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1983,47857,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1984,49970,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1985,54859,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1986,57521,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1987,57841,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1988,59363,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1989,53590,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1990,54178,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1991,54777,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1992,58222,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1993,57690,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1994,56696,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,DISCH,NR,IS,1995,57848,
