STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,wrkenv,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,WEN_08,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,WEN_09,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,WEN_10,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,WEN_11,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,WEN_99,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,A,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,A,WEN_01,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,A,WEN_02,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,A,WEN_03,EU_V,2005,65.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,A,WEN_04,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,A,WEN_06,EU_V,2005,14.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,A,WEN_07,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,A,WEN_08,EU_V,2005,2.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,A,WEN_99,EU_V,2005,3.9,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,B,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,B,WEN_03,EU_V,2005,18.2,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,B,WEN_11,EU_V,2005,68.2,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,C,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,C,WEN_01,EU_V,2005,18.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,C,WEN_02,EU_V,2005,32.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,C,WEN_06,EU_V,2005,9.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,C,WEN_10,EU_V,2005,37.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,D,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,D,WEN_01,EU_V,2005,48.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,D,WEN_02,EU_V,2005,11.2,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,D,WEN_03,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,D,WEN_04,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,D,WEN_06,EU_V,2005,30.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,D,WEN_07,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,D,WEN_09,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,D,WEN_10,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,D,WEN_11,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,D,WEN_99,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,E,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,E,WEN_01,EU_V,2005,32.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,E,WEN_02,EU_V,2005,13.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,E,WEN_06,EU_V,2005,32.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,E,WEN_09,EU_V,2005,8.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,E,WEN_10,EU_V,2005,8.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,F,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,F,WEN_01,EU_V,2005,8.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,F,WEN_02,EU_V,2005,60.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,F,WEN_03,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,F,WEN_04,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,F,WEN_06,EU_V,2005,22.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,F,WEN_07,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,F,WEN_09,EU_V,2005,2.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,F,WEN_10,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,F,WEN_99,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,G,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,G,WEN_01,EU_V,2005,21.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,G,WEN_02,EU_V,2005,5.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,G,WEN_03,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,G,WEN_04,EU_V,2005,8.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,G,WEN_06,EU_V,2005,57.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,G,WEN_07,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,G,WEN_99,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,H,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,H,WEN_01,EU_V,2005,9.1,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,H,WEN_04,EU_V,2005,38.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,H,WEN_06,EU_V,2005,43.2,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,I,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,I,WEN_01,EU_V,2005,15.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,I,WEN_02,EU_V,2005,5.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,I,WEN_03,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,I,WEN_04,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,I,WEN_06,EU_V,2005,68.4,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,I,WEN_07,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,I,WEN_09,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,I,WEN_11,EU_V,2005,2.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,I,WEN_99,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,J,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,J,WEN_04,EU_V,2005,20.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,J,WEN_06,EU_V,2005,66.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,K,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,K,WEN_01,EU_V,2005,15.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,K,WEN_02,EU_V,2005,10.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,K,WEN_03,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,K,WEN_04,EU_V,2005,9.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,K,WEN_06,EU_V,2005,50.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,K,WEN_07,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,K,WEN_09,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,L,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,L,WEN_03,EU_V,2005,9.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,L,WEN_04,EU_V,2005,13.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,L,WEN_06,EU_V,2005,60.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,L,WEN_99,EU_V,2005,9.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,M,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,M,WEN_04,EU_V,2005,20.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,M,WEN_06,EU_V,2005,46.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,N,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,N,WEN_05,EU_V,2005,16.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,N,WEN_06,EU_V,2005,58.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,O,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,O,WEN_01,EU_V,2005,22.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,O,WEN_02,EU_V,2005,9.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,O,WEN_03,EU_V,2005,5.4,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,O,WEN_04,EU_V,2005,8.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,O,WEN_06,EU_V,2005,43.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,O,WEN_99,EU_V,2005,4.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,P,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WEN_01,EU_V,2005,20.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WEN_02,EU_V,2005,21.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WEN_03,EU_V,2005,8.1,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WEN_04,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WEN_05,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WEN_06,EU_V,2005,36.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WEN_07,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WEN_08,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WEN_09,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WEN_10,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WEN_11,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WEN_99,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,UNK,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,UNK,WEN_01,EU_V,2005,24.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,UNK,WEN_02,EU_V,2005,18.9,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,UNK,WEN_06,EU_V,2005,18.9,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,TOTAL,T,UNK,WEN_07,EU_V,2005,21.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,UNK,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,UNK,T,TOTAL,WEN_03,EU_V,2005,70.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y15-17,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y15-17,T,TOTAL,WEN_02,EU_V,2005,41.2,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,WEN_01,EU_V,2005,21.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,WEN_02,EU_V,2005,27.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,WEN_03,EU_V,2005,6.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,WEN_04,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,WEN_06,EU_V,2005,36.4,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y18-24,T,TOTAL,WEN_09,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WEN_01,EU_V,2005,20.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WEN_02,EU_V,2005,18.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WEN_03,EU_V,2005,5.2,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WEN_04,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WEN_06,EU_V,2005,44.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WEN_07,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WEN_09,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WEN_10,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WEN_11,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WEN_99,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WEN_01,EU_V,2005,19.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WEN_02,EU_V,2005,22.4,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WEN_03,EU_V,2005,6.9,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WEN_04,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WEN_05,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WEN_06,EU_V,2005,37.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WEN_07,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WEN_08,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WEN_09,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WEN_10,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WEN_11,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WEN_99,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WEN_01,EU_V,2005,22.4,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WEN_02,EU_V,2005,24.1,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WEN_03,EU_V,2005,6.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WEN_04,EU_V,2005,3.9,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WEN_05,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WEN_06,EU_V,2005,33.7,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WEN_07,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WEN_09,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WEN_10,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WEN_11,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WEN_99,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WEN_01,EU_V,2005,22.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WEN_02,EU_V,2005,19.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WEN_03,EU_V,2005,10.2,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WEN_04,EU_V,2005,5.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WEN_06,EU_V,2005,35.1,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WEN_07,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WEN_09,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WEN_10,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WEN_11,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WEN_99,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,WEN_01,EU_V,2005,12.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,WEN_02,EU_V,2005,13.9,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,WEN_03,EU_V,2005,31.9,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,WEN_04,EU_V,2005,6.3,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,WEN_06,EU_V,2005,21.5,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,WEN_07,EU_V,2005,2.8,
dataflow,ESTAT:HSW_AW_WE3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,WEN_99,EU_V,2005,4.2,
