STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,levels,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,MOD,PC,LV,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,MOD,PC,MT,2008,2.3,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,MOD,PC,PL,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,MOD,PC,RO,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,MOD,PC,SI,2008,7.7,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,MOD,PC,SK,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,MOD,PC,TR,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,NONE,PC,BG,2008,89.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,NONE,PC,CY,2008,88.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,NONE,PC,EL,2008,88.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,NONE,PC,ES,2008,95.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,NONE,PC,FR,2008,98.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,NONE,PC,HU,2008,91.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,NONE,PC,LV,2008,96.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,NONE,PC,MT,2008,93.2,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,NONE,PC,PL,2008,95.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,NONE,PC,RO,2008,91.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,NONE,PC,SI,2008,92.3,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,NONE,PC,SK,2008,97.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,NONE,PC,TR,2008,93.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,SEV,PC,BG,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,SEV,PC,CY,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,SEV,PC,EL,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,SEV,PC,ES,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,SEV,PC,FR,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,SEV,PC,HU,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,SEV,PC,LV,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,SEV,PC,MT,2008,4.5,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,SEV,PC,PL,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,SEV,PC,RO,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,ED5_6,SEV,PC,TR,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,BG,2008,11.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,CY,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,CZ,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,EL,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,ES,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,FR,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,HU,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,LV,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,MT,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,PL,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,RO,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,SI,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,SK,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,MOD,PC,TR,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,BG,2008,83.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,CY,2008,74.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,CZ,2008,86.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,EL,2008,81.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,ES,2008,90.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,FR,2008,95.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,HU,2008,77.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,LV,2008,94.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,MT,2008,91.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,PL,2008,90.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,RO,2008,88.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,SI,2008,90.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,SK,2008,93.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,NONE,PC,TR,2008,87.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,BG,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,CY,2008,19.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,CZ,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,EL,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,ES,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,FR,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,HU,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,LV,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,MT,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,PL,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,RO,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,SI,2008,5.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,SK,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y45-54,TOTAL,SEV,PC,TR,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,MOD,PC,BG,2008,19.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,MOD,PC,CY,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,MOD,PC,EL,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,MOD,PC,ES,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,MOD,PC,FR,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,MOD,PC,HU,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,MOD,PC,LV,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,MOD,PC,MT,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,MOD,PC,PL,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,MOD,PC,RO,2008,13.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,MOD,PC,SI,2008,2.6,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,MOD,PC,SK,2008,19.8,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,MOD,PC,TR,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,NONE,PC,BG,2008,66.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,NONE,PC,CY,2008,70.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,NONE,PC,EL,2008,79.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,NONE,PC,ES,2008,82.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,NONE,PC,FR,2008,91.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,NONE,PC,HU,2008,56.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,NONE,PC,LV,2008,84.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,NONE,PC,MT,2008,87.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,NONE,PC,PL,2008,77.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,NONE,PC,RO,2008,75.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,NONE,PC,SI,2008,84.6,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,NONE,PC,SK,2008,63.4,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,NONE,PC,TR,2008,77.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,SEV,PC,BG,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,SEV,PC,CY,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,SEV,PC,EL,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,SEV,PC,ES,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,SEV,PC,FR,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,SEV,PC,HU,2008,32.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,SEV,PC,LV,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,SEV,PC,MT,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,SEV,PC,PL,2008,12.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,SEV,PC,RO,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,SEV,PC,SI,2008,12.8,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,SEV,PC,SK,2008,16.8,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED0-2,SEV,PC,TR,2008,11.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,BG,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,CY,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,CZ,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,EL,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,ES,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,FR,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,HU,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,LV,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,MT,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,PL,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,RO,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,SI,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,SK,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,MOD,PC,TR,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,BG,2008,81.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,CY,2008,69.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,CZ,2008,86.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,EL,2008,83.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,ES,2008,91.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,FR,2008,96.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,HU,2008,75.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,LV,2008,89.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,MT,2008,87.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,PL,2008,85.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,RO,2008,81.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,SI,2008,89.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,SK,2008,83.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,NONE,PC,TR,2008,89.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,BG,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,CY,2008,22.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,CZ,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,EL,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,ES,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,FR,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,HU,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,LV,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,MT,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,PL,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,RO,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,SI,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,SK,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED3_4,SEV,PC,TR,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,MOD,PC,BG,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,MOD,PC,CY,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,MOD,PC,CZ,2008,6.5,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,MOD,PC,EL,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,MOD,PC,ES,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,MOD,PC,FR,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,MOD,PC,HU,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,MOD,PC,LV,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,MOD,PC,PL,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,MOD,PC,RO,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,MOD,PC,SI,2008,2.7,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,MOD,PC,SK,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,MOD,PC,TR,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,BG,2008,89.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,CY,2008,82.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,CZ,2008,93.5,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,EL,2008,86.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,ES,2008,92.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,FR,2008,97.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,HU,2008,88.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,LV,2008,92.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,MT,2008,96.8,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,PL,2008,94.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,RO,2008,89.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,SI,2008,97.3,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,SK,2008,96.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,NONE,PC,TR,2008,94.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,SEV,PC,BG,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,SEV,PC,CY,2008,11.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,SEV,PC,EL,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,SEV,PC,ES,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,SEV,PC,FR,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,SEV,PC,HU,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,SEV,PC,MT,2008,3.2,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,SEV,PC,PL,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,SEV,PC,RO,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,SEV,PC,SK,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,ED5_6,SEV,PC,TR,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,BG,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,CY,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,CZ,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,EL,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,ES,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,FR,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,HU,2008,7.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,LV,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,MT,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,PL,2008,6.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,RO,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,SI,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,SK,2008,10.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,MOD,PC,TR,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,BG,2008,78.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,CY,2008,72.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,CZ,2008,86.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,EL,2008,82.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,ES,2008,86.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,FR,2008,94.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,HU,2008,75.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,LV,2008,88.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,MT,2008,88.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,PL,2008,85.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,RO,2008,80.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,SI,2008,89.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,SK,2008,84.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,M,Y55-64,TOTAL,NONE,PC,TR,2008,80.3,
