STRUCTURE,STRUCTURE_ID,freq,unit,yes_no,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,IT,2011,294.297,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,LT,2011,30.779,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,LU,2011,6.338,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,LV,2011,17.901,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,MT,2011,3.027,u
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,NL,2011,153.467,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,PL,2011,391.005,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,PT,2011,139.137,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,RO,2011,153.524,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,SE,2011,88.049,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,SI,2011,41.52,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,SK,2011,59.982,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,TR,2011,915.641,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,M,UK,2011,591.665,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,AT,2011,259.424,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,BE,2011,272.263,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,BG,2011,80.538,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,CH,2011,236.395,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,CY,2011,17.044,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,CZ,2011,187.234,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,DE,2011,1389.295,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,DK,2011,162.011,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,EE,2011,36.402,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,EL,2011,109.041,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,ES,2011,779.618,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,FI,2011,148.591,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,FR,2011,1273.962,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,HR,2011,96.822,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,HU,2011,211.933,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,IE,2011,56.334,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,IS,2011,11.434,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,IT,2011,727.028,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,LT,2011,72.853,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,LU,2011,15.301,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,LV,2011,45.666,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,MT,2011,7.138,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,NL,2011,392.265,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,PL,2011,776.925,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,PT,2011,348.448,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,RO,2011,411.05,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,SE,2011,218.678,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,SI,2011,88.085,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,SK,2011,124.404,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,TR,2011,2330.178,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y45-54,T,UK,2011,1397.616,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,AT,2011,182.496,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,BE,2011,173.038,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,BG,2011,129.342,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,CH,2011,134.92,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,CY,2011,14.792,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,CZ,2011,163.566,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,DE,2011,1030.584,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,DK,2011,113.712,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,EE,2011,34.8,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,EL,2011,125.762,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,ES,2011,638.943,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,FI,2011,140.075,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,FR,2011,619.417,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,HR,2011,87.906,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,HU,2011,220.639,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,IE,2011,35.334,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,IS,2011,6.787,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,IT,2011,580.584,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,LT,2011,60.095,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,LU,2011,7.848,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,LV,2011,44.481,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,MT,2011,7.177,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,NL,2011,290.416,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,PL,2011,783.3,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,PT,2011,330.158,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,RO,2011,585.756,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,SE,2011,150.559,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,SI,2011,67.896,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,SK,2011,112.937,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,TR,2011,1405.364,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,F,UK,2011,867.016,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,AT,2011,188.547,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,BE,2011,172.569,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,BG,2011,91.661,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,CH,2011,105.345,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,CY,2011,10.903,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,CZ,2011,151.149,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,DE,2011,965.835,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,DK,2011,84.64,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,EE,2011,22.794,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,EL,2011,99.775,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,ES,2011,401.504,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,FI,2011,118.817,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,FR,2011,508.381,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,HR,2011,76.206,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,HU,2011,180.936,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,IE,2011,45.44,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,IS,2011,4.608,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,IT,2011,445.548,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,LT,2011,41.928,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,LU,2011,6.211,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,LV,2011,24.132,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,MT,2011,6.244,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,NL,2011,234.052,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,PL,2011,728.849,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,PT,2011,215.71,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,RO,2011,409.48,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,SE,2011,104.557,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,SI,2011,67.314,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,SK,2011,89.541,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,TR,2011,894.342,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,M,UK,2011,852.485,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,AT,2011,371.044,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,BE,2011,345.607,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,BG,2011,221.003,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,CH,2011,240.265,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,CY,2011,25.696,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,CZ,2011,314.715,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,DE,2011,1996.419,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,DK,2011,198.352,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,EE,2011,57.594,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,EL,2011,225.537,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,ES,2011,1040.447,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,FI,2011,258.892,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,FR,2011,1127.798,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,HR,2011,164.113,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,HU,2011,401.575,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,IE,2011,80.774,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,IS,2011,11.394,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,IT,2011,1026.132,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,LT,2011,102.024,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,LU,2011,14.059,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,LV,2011,68.612,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,MT,2011,13.421,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,NL,2011,524.469,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,PL,2011,1512.149,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,PT,2011,545.867,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,RO,2011,995.236,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,SE,2011,255.115,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,SI,2011,135.21,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,SK,2011,202.478,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,TR,2011,2299.706,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1070,Y55-64,T,UK,2011,1719.501,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,AT,2011,2391.35,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,BE,2011,2953.778,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,BG,2011,2210.381,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,CH,2011,2140.309,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,CY,2011,266.557,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,CZ,2011,3207.466,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,DE,2011,17238.59,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,DK,2011,1434.409,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,EE,2011,397.67,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,EL,2011,3007.38,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,ES,2011,12645.234,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,FI,2011,1358.512,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,FR,2011,16340.727,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,HR,2011,1233.291,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,HU,2011,2975.46,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,IE,2011,1420.363,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,IS,2011,67.972,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,IT,2011,16765.497,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,LT,2011,923.872,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,LU,2011,138.838,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,LV,2011,621.17,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,MT,2011,125.847,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,NL,2011,4606.025,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,PL,2011,11483.507,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,PT,2011,2799.77,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,RO,2011,6388.043,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,SE,2011,2450.03,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,SI,2011,531.731,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,SK,2011,1683.034,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,TR,2011,19553.944,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,F,UK,2011,17125.831,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,AT,2011,2381.24,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,BE,2011,3077.988,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,BG,2011,2263.807,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,CH,2011,2269.668,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,CY,2011,243.341,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,CZ,2011,3322.585,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,DE,2011,17164.931,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,DK,2011,1558.456,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,EE,2011,374.618,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,EL,2011,3051.149,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,ES,2011,13131.239,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,FI,2011,1421.623,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,FR,2011,16387.585,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,HR,2011,1186.906,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,HU,2011,2933.755,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,IE,2011,1398.81,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,IS,2011,78.165,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,IT,2011,16896.271,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,LT,2011,873.385,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,LU,2011,152.245,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,LV,2011,599.265,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,MT,2011,133.621,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,NL,2011,4901.695,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,PL,2011,11390.565,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,PT,2011,2973.444,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,RO,2011,6541.426,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,SE,2011,2734.088,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,SI,2011,574.746,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,SK,2011,1724.712,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,TR,2011,20591.448,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,M,UK,2011,17314.996,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,AT,2011,4772.591,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,BE,2011,6031.766,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,BG,2011,4474.188,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,CH,2011,4409.977,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,CY,2011,509.898,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,CZ,2011,6530.05,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,DE,2011,34403.521,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,DK,2011,2992.865,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,EE,2011,772.287,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,EL,2011,6058.529,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,ES,2011,25776.473,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,FI,2011,2780.135,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,FR,2011,32728.312,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,HR,2011,2420.197,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,HU,2011,5909.215,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,IE,2011,2819.173,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,IS,2011,146.137,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,IT,2011,33661.768,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,LT,2011,1797.257,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,LU,2011,291.082,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,LV,2011,1220.435,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,MT,2011,259.468,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,NL,2011,9507.721,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,PL,2011,22874.072,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,PT,2011,5773.214,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,RO,2011,12929.469,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,SE,2011,5184.118,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,SI,2011,1106.476,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,SK,2011,3407.746,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,TR,2011,40145.392,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,TOTAL,T,UK,2011,34440.827,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,Y15-24,F,AT,2011,475.108,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,Y15-24,F,BE,2011,603.402,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,TOTAL,PB1071,Y15-24,F,BG,2011,397.857,
