STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,assist,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,FI,2012,256.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,FR,2012,3739.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,HU,2012,1046.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,IS,2012,18.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,IT,2012,5208.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,LT,2012,287.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,LU,2012,23.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,LV,2012,229.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,MT,2012,17.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,NL,2012,1169.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,NO,2012,282.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,PL,2012,3225.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,PT,2012,723.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,RO,2012,1945.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,SE,2012,439.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,SI,2012,149.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,SK,2012,329.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1060,TOTAL,T,UK,2012,5945.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,AT,2012,49.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,BE,2012,87.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,BG,2012,42.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,CY,2012,2.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,CZ,2012,48.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,DE,2012,630.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,DK,2012,37.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,EE,2012,7.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,EEA,2012,3318.0,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,EL,2012,56.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,ES,2012,413.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,EU27_2007,2012,3254.6,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,FI,2012,18.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,FR,2012,398.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,HU,2012,53.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,IS,2012,1.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,IT,2012,322.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,LT,2012,32.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,LU,2012,4.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,LV,2012,7.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,MT,2012,2.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,NL,2012,72.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,NO,2012,62.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,PL,2012,215.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,PT,2012,48.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,RO,2012,78.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,SE,2012,52.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,SI,2012,11.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,SK,2012,28.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,F,UK,2012,530.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,AT,2012,62.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,BE,2012,72.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,BG,2012,26.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,CY,2012,4.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,CZ,2012,40.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,DE,2012,643.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,DK,2012,30.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,EE,2012,6.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,EEA,2012,3135.2,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,EL,2012,42.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,ES,2012,387.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,EU27_2007,2012,3091.2,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,FI,2012,24.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,FR,2012,427.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,HU,2012,42.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,IS,2012,0.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,IT,2012,244.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,LT,2012,13.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,LU,2012,5.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,LV,2012,4.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,MT,2012,2.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,NL,2012,107.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,NO,2012,43.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,PL,2012,145.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,PT,2012,34.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,RO,2012,67.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,SE,2012,48.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,SI,2012,14.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,SK,2012,33.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,M,UK,2012,559.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,AT,2012,112.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,BE,2012,159.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,BG,2012,68.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,CY,2012,6.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,CZ,2012,88.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,DE,2012,1274.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,DK,2012,67.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,EE,2012,14.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,EEA,2012,6453.2,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,EL,2012,98.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,ES,2012,801.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,EU27_2007,2012,6345.8,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,FI,2012,43.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,FR,2012,826.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,HU,2012,96.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,IS,2012,2.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,IT,2012,566.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,LT,2012,46.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,LU,2012,10.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,LV,2012,11.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,MT,2012,5.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,NL,2012,180.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,NO,2012,105.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,PL,2012,360.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,PT,2012,83.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,RO,2012,146.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,SE,2012,101.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,SI,2012,25.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,SK,2012,62.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1015,T,UK,2012,1089.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,AT,2012,328.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,BE,2012,333.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,BG,2012,381.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,CY,2012,19.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,CZ,2012,222.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,DE,2012,3535.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,DK,2012,252.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,EE,2012,54.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,EEA,2012,14234.1,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,EL,2012,286.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,ES,2012,764.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,EU27_2007,2012,13982.7,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,FI,2012,217.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,FR,2012,1082.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,HU,2012,449.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,IS,2012,10.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,IT,2012,806.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,LT,2012,139.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,LU,2012,15.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,LV,2012,105.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,MT,2012,10.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,NL,2012,536.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,NO,2012,241.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,PL,2012,1293.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,PT,2012,194.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,RO,2012,575.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,SE,2012,344.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,SI,2012,71.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,SK,2012,246.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,F,UK,2012,1713.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,AT,2012,325.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,BE,2012,311.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,BG,2012,327.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,CY,2012,23.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,CZ,2012,188.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,DE,2012,4147.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,DK,2012,219.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,EE,2012,31.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,EEA,2012,14102.2,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,EL,2012,254.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,ES,2012,859.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,EU27_2007,2012,13897.7,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,FI,2012,250.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,FR,2012,1157.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,HU,2012,481.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,IS,2012,10.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,IT,2012,818.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,LT,2012,111.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,LU,2012,19.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,LV,2012,58.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,MT,2012,8.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,NL,2012,508.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,NO,2012,194.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,PL,2012,925.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,PT,2012,223.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,RO,2012,596.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,SE,2012,280.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,SI,2012,73.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,SK,2012,176.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,M,UK,2012,1519.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,AT,2012,654.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,BE,2012,644.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,BG,2012,709.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,CY,2012,42.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,CZ,2012,410.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,DE,2012,7683.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,DK,2012,472.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,EE,2012,85.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,EEA,2012,28336.3,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,EL,2012,541.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,ES,2012,1623.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,EU27_2007,2012,27880.4,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,FI,2012,467.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,FR,2012,2239.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,HU,2012,930.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,IS,2012,20.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,IT,2012,1625.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,LT,2012,251.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,LU,2012,35.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,LV,2012,164.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,MT,2012,19.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,NL,2012,1045.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,NO,2012,435.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,PL,2012,2218.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,PT,2012,417.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,RO,2012,1171.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,SE,2012,625.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,SI,2012,145.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,SK,2012,422.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,AS1095,T,UK,2012,3233.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,AT,2012,377.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,BE,2012,420.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,BG,2012,423.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,CY,2012,21.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,CZ,2012,270.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,DE,2012,4166.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,DK,2012,290.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,EE,2012,62.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,EEA,2012,17552.2,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,EL,2012,342.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,ES,2012,1177.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,EU27_2007,2012,17237.3,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,FI,2012,236.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,FR,2012,1481.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,HU,2012,503.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,IS,2012,11.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,IT,2012,1129.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,LT,2012,172.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,LU,2012,20.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,LV,2012,113.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,MT,2012,13.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,NL,2012,609.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,NO,2012,303.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,PL,2012,1508.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,PT,2012,243.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,RO,2012,654.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,SE,2012,397.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,SI,2012,82.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,SK,2012,274.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,F,UK,2012,2243.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,AT,2012,388.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,BE,2012,383.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,BG,2012,353.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,CY,2012,27.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,CZ,2012,228.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,DE,2012,4791.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,DK,2012,249.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,EE,2012,38.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,EEA,2012,17237.3,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,EL,2012,296.7,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,ES,2012,1247.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,EU27_2007,2012,16988.9,e
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,FI,2012,275.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,FR,2012,1584.4,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,HU,2012,523.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,IS,2012,11.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,IT,2012,1062.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,LT,2012,125.0,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,LU,2012,25.1,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,LV,2012,62.6,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,MT,2012,10.9,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,NL,2012,615.5,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,NO,2012,237.3,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,PL,2012,1071.2,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,PT,2012,257.8,
dataflow,ESTAT:HLTH_DPEH200(1.0),A,THS,PB1061,TOTAL,M,RO,2012,664.1,
