STRUCTURE,STRUCTURE_ID,freq,unit,wstatus,isco08,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ES,2017,766.34,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ES,2018,757.25,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ES,2019,729.64,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ES,2020,680.51,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2000,759.53,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2001,744.33,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2002,742.94,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2003,726.55,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2004,935.61,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2005,960.47,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2006,942.42,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2007,929.80,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2008,909.21,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2009,913.41,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2010,900.19,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2011,898.49,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2012,855.56,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2013,856.13,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2014,862.25,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2015,881.66,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2016,873.93,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2017,857.44,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FI,2018,853.66,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,1990,1065.14,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,1991,1063.51,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,1992,1099.71,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,1993,1095.30,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,1994,1084.25,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,1995,1061.81,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,1996,1064.13,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,1997,1058.63,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,1998,1053.40,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,1999,1017.77,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2000,991.06,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2001,970.33,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2002,948.74,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2003,936.80,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2004,910.81,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2005,891.56,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2006,883.45,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2007,868.56,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2008,861.86,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2009,855.13,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2010,884.32,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2011,896.36,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2012,889.12,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2013,892.74,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2014,892.08,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2015,893.46,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2016,898.86,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2017,907.29,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2018,911.36,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2019,911.38,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FR,2020,917.64,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FX,1985,1159.9478,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FX,1986,1119.6184,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FX,1987,1091.1642,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FX,1988,1069.7900,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FX,1989,1055.0178,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FX,1990,1048.6100,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FX,1991,1049.5836,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,FX,1992,1086.7019,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,HU,2000,1617.20,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,HU,2001,1540.30,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,HU,2002,1478.48,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,HU,2003,1422.09,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,HU,2004,1377.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,HU,2005,1384.44,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,HU,2006,1311.89,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,HU,2007,1713.96,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,HU,2008,1445.59,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,HU,2009,1380.34,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,HU,2010,1440.10,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,HU,2011,1433.34,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,HU,2012,1376.68,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1980,1510.84,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1981,1469.77,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1982,1461.62,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1983,1410.57,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1984,1442.84,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1985,1356.21,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1986,1351.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1987,1343.49,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1988,1189.24,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1989,1192.70,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1990,1142.72,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1991,1161.25,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1992,1106.17,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1993,1098.85,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1994,1019.24,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1995,912.86,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1996,859.16,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1997,824.10,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1998,820.50,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,1999,1005.00,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2000,1041.50,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2001,1010.52,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2002,921.55,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2003,913.31,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2004,909.89,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2005,893.78,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2006,880.53,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2007,875.18,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2008,891.61,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2009,894.66,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2010,871.35,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2011,839.51,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2012,895.85,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2013,899.34,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2014,901.89,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2015,894.09,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2016,916.50,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2017,915.73,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2018,899.80,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2019,922.15,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IS,2020,883.04,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2004,1088.40,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2005,1159.39,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2006,1321.45,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2007,1061.03,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2008,987.36,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2009,1112.70,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2010,1143.65,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2011,1031.14,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2012,1032.17,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2013,870.86,be
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2014,856.34,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2015,859.66,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2016,856.54,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2017,832.42,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2018,813.99,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2019,782.31,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,IT,2020,787.16,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2005,6950.50,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2006,7007.30,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2007,7052.40,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2008,7094.50,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2009,3971.28,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2010,1385.44,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2011,1344.89,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2012,1309.16,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2013,1232.78,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2014,1128.71,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2015,914.49,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2016,942.90,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2017,843.60,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2018,780.53,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2019,803.39,e
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2020,827.68,ep
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LI,2021,781.10,ep
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1980,2487.76,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1981,2313.31,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1982,2197.82,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1983,2107.13,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1984,2011.57,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1985,1991.32,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1986,1897.62,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1987,1974.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1988,1951.44,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1989,1880.68,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1990,1848.92,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1991,1863.25,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1994,1825.83,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1995,1623.76,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1996,1658.96,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1997,1665.95,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1998,1658.57,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,1999,1632.35,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,2000,1594.32,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,2001,1531.69,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,2002,1538.46,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,2003,1428.96,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,2017,957.81,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,2018,924.30,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,2019,928.28,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LT,2020,930.39,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LU,2005,1208.20,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LU,2006,1178.64,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LU,2007,1185.17,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LU,2008,1197.67,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LU,2009,1176.79,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LU,2010,1152.17,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LU,2011,1164.82,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LU,2012,1174.66,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LU,2013,1196.83,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LU,2014,1188.72,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LU,2015,1169.62,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LU,2016,1176.33,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LU,2017,1160.19,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,1997,1493.46,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,1998,1568.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,1999,1481.09,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2000,1651.01,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2001,1608.51,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2002,1565.16,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2003,1545.92,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2004,1572.70,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2005,1525.07,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2006,1458.49,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2007,1360.75,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2008,1357.43,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2009,1397.04,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2010,1325.05,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2011,1347.10,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2012,1296.57,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2013,1191.62,b
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2014,1157.83,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2015,1107.24,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2016,1064.39,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2017,1040.30,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2018,1128.32,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2019,1143.95,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2020,1131.22,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,LV,2021,1136.39,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2005,5896.77,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2006,5530.33,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2007,5857.94,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2008,6225.76,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2009,6718.25,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2010,6806.87,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2011,6739.99,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2012,6673.12,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2013,5916.26,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2014,5866.13,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2015,5707.88,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2016,5762.06,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2017,5709.84,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2018,5185.59,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2019,4897.85,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,ME,2020,4344.80,d
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1980,10932.48,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1981,12365.89,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1982,8263.46,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1983,8984.27,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1984,8371.53,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1985,7281.38,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1986,6418.44,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1987,6073.54,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1988,5645.00,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1989,4917.52,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1990,5059.11,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1991,4834.37,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1992,4794.61,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1993,5583.44,
dataflow,ESTAT:HLTH_RS_PRS1(1.0),A,HAB_P,PACT,OC2262,MK,1994,5453.79,
