STRUCTURE,STRUCTURE_ID,freq,unit,barrier,wstatus,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,INAC_OTH,T,NL,2012,178.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,INAC_OTH,T,NO,2012,102.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,INAC_OTH,T,PL,2012,417.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,INAC_OTH,T,PT,2012,49.8,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,INAC_OTH,T,RO,2012,163.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,INAC_OTH,T,SE,2012,60.6,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,INAC_OTH,T,SI,2012,11.1,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,INAC_OTH,T,SK,2012,25.6,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,INAC_OTH,T,UK,2012,857.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,AT,2012,114.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,BE,2012,230.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,BG,2012,69.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,CY,2012,6.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,CZ,2012,127.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,DE,2012,1820.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,DK,2012,130.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,EE,2012,14.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,EEA,2012,8396.2,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,EL,2012,80.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,ES,2012,664.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,EU27_2007,2012,8239.6,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,FI,2012,78.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,FR,2012,869.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,HU,2012,207.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,IS,2012,7.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,IT,2012,456.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,LT,2012,46.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,LU,2012,8.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,LV,2012,24.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,MT,2012,1.8,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,NL,2012,337.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,NO,2012,149.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,PL,2012,571.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,PT,2012,65.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,RO,2012,225.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,SE,2012,184.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,SI,2012,27.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,SK,2012,64.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,F,UK,2012,1810.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,AT,2012,57.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,BE,2012,130.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,BG,2012,62.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,CY,2012,8.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,CZ,2012,107.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,DE,2012,1186.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,DK,2012,92.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,EE,2012,10.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,EEA,2012,6327.7,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,EL,2012,83.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,ES,2012,414.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,EU27_2007,2012,6250.6,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,FI,2012,64.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,FR,2012,697.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,HU,2012,155.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,IS,2012,4.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,IT,2012,436.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,LT,2012,28.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,LU,2012,7.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,LV,2012,15.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,MT,2012,2.0,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,NL,2012,176.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,NO,2012,73.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,PL,2012,434.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,PT,2012,73.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,RO,2012,213.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,SE,2012,105.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,SI,2012,14.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,SK,2012,63.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,M,UK,2012,1605.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,AT,2012,172.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,BE,2012,361.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,BG,2012,131.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,CY,2012,15.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,CZ,2012,235.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,DE,2012,3006.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,DK,2012,223.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,EE,2012,25.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,EEA,2012,14723.9,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,EL,2012,164.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,ES,2012,1079.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,EU27_2007,2012,14490.2,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,FI,2012,143.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,FR,2012,1567.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,HU,2012,363.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,IS,2012,11.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,IT,2012,892.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,LT,2012,75.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,LU,2012,16.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,LV,2012,39.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,MT,2012,3.8,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,NL,2012,513.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,NO,2012,222.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,PL,2012,1006.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,PT,2012,138.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,RO,2012,438.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,SE,2012,289.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,SI,2012,41.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,SK,2012,127.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,POP,T,UK,2012,3416.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,AT,2012,60.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,BE,2012,50.8,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,BG,2012,27.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,CZ,2012,76.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,DE,2012,620.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,DK,2012,23.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,EE,2012,5.1,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,EEA,2012,2396.4,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,EL,2012,25.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,ES,2012,134.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,EU27_2007,2012,2385.7,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,FI,2012,37.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,FR,2012,135.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,HU,2012,76.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,IT,2012,208.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,LT,2012,11.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,LU,2012,2.5,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,LV,2012,8.4,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,NL,2012,31.0,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,NO,2012,10.3,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,PL,2012,224.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,PT,2012,11.6,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,RO,2012,135.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,SE,2012,58.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,SI,2012,13.2,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,SK,2012,31.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,F,UK,2012,374.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,AT,2012,32.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,BE,2012,23.0,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,BG,2012,16.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,CY,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,CZ,2012,60.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,DE,2012,328.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,DK,2012,19.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,EE,2012,2.0,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,EEA,2012,1778.8,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,EL,2012,40.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,ES,2012,136.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,EU27_2007,2012,1775.6,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,FI,2012,25.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,FR,2012,175.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,HU,2012,36.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,IS,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,IT,2012,218.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,LT,2012,8.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,LU,2012,1.6,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,LV,2012,2.2,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,NL,2012,23.0,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,NO,2012,3.1,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,PL,2012,69.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,PT,2012,10.2,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,RO,2012,108.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,SE,2012,34.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,SI,2012,2.5,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,SK,2012,26.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,M,UK,2012,372.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,AT,2012,92.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,BE,2012,73.7,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,BG,2012,43.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,CZ,2012,137.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,DE,2012,948.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,DK,2012,42.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,EE,2012,7.0,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,EEA,2012,4175.2,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,EL,2012,65.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,ES,2012,271.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,EU27_2007,2012,4161.3,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,FI,2012,62.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,FR,2012,311.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,HU,2012,112.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,IS,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,IT,2012,426.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,LT,2012,20.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,LU,2012,4.1,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,LV,2012,10.6,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,NL,2012,54.0,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,NO,2012,13.4,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,PL,2012,294.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,PT,2012,21.8,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,RO,2012,244.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,SE,2012,92.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,SI,2012,15.6,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,SK,2012,58.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,RET,T,UK,2012,746.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,AT,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,BE,2012,27.8,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,BG,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,CZ,2012,14.1,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,DE,2012,209.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,DK,2012,37.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,EE,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,EEA,2012,1182.2,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,EL,2012,14.4,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,ES,2012,106.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,EU27_2007,2012,1175.3,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,FI,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,FR,2012,118.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,HU,2012,18.9,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,IT,2012,26.6,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,LT,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,LU,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,LV,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,NL,2012,57.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,NO,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,PL,2012,58.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,PT,2012,10.0,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,RO,2012,0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,SE,2012,22.8,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,SI,2012,4.5,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,SK,2012,8.9,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,F,UK,2012,403.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,AT,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,BE,2012,14.8,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,BG,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,CY,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,CZ,2012,17.2,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,DE,2012,129.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,DK,2012,17.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,EE,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,EEA,2012,1199.0,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,EL,2012,16.8,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,ES,2012,75.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,EU27_2007,2012,1194.7,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,FI,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,FR,2012,75.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,HU,2012,18.7,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,IS,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,IT,2012,66.0,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,LT,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,LU,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,LV,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,NL,2012,28.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,NO,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,PL,2012,95.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,PT,2012,19.1,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,PERC_DCRIM,UNE,M,RO,2012,,u
