STRUCTURE,STRUCTURE_ID,freq,unit,hhcomp,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,F,PT,2012,174.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,F,RO,2012,1069.7,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,F,SE,2012,738.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,F,SI,2012,129.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,F,SK,2012,589.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,F,UK,2012,6349.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,AT,2012,478.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,BE,2012,506.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,BG,2012,556.7,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,CY,2012,13.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,CZ,2012,513.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,DE,2012,7280.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,DK,2012,445.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,EE,2012,108.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,EEA,2012,31866.7,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,EL,2012,369.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,ES,2012,1506.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,EU27_2007,2012,31499.5,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,FI,2012,577.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,FR,2012,3744.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,HU,2012,304.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,IS,2012,19.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,IT,2012,4870.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,LT,2012,79.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,LU,2012,18.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,LV,2012,93.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,MT,2012,9.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,NL,2012,1093.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,NO,2012,347.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,PL,2012,1051.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,PT,2012,103.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,RO,2012,515.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,SE,2012,514.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,SI,2012,121.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,SK,2012,528.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,M,UK,2012,6098.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,AT,2012,1006.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,BE,2012,1050.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,BG,2012,1307.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,CY,2012,38.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,CZ,2012,1151.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,DE,2012,15387.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,DK,2012,980.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,EE,2012,278.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,EEA,2012,71511.5,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,EL,2012,946.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,ES,2012,3591.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,EU27_2007,2012,70699.7,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,FI,2012,1355.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,FR,2012,9014.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,HU,2012,907.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,IS,2012,40.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,IT,2012,11167.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,LT,2012,282.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,LU,2012,49.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,LV,2012,271.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,MT,2012,25.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,NL,2012,2323.7,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,NO,2012,770.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,PL,2012,2634.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,PT,2012,277.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,RO,2012,1585.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,SE,2012,1252.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,SI,2012,250.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,SK,2012,1117.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE15,T,UK,2012,12447.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,AT,2012,275.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,BE,2012,301.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,BG,2012,397.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,CY,2012,16.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,CZ,2012,355.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,DE,2012,4364.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,DK,2012,250.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,EE,2012,96.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,EEA,2012,20671.6,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,EL,2012,349.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,ES,2012,1150.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,EU27_2007,2012,20470.4,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,FI,2012,334.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,FR,2012,2684.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,HU,2012,370.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,IS,2012,9.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,IT,2012,3186.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,LT,2012,128.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,LU,2012,16.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,LV,2012,101.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,MT,2012,10.7,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,NL,2012,519.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,NO,2012,192.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,PL,2012,872.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,PT,2012,114.7,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,RO,2012,668.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,SE,2012,414.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,SI,2012,76.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,SK,2012,255.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,F,UK,2012,3159.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,AT,2012,109.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,BE,2012,146.7,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,BG,2012,164.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,CY,2012,3.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,CZ,2012,176.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,DE,2012,1519.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,DK,2012,100.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,EE,2012,21.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,EEA,2012,8564.0,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,EL,2012,71.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,ES,2012,431.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,EU27_2007,2012,8481.8,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,FI,2012,104.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,FR,2012,883.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,HU,2012,83.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,IS,2012,4.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,IT,2012,1899.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,LT,2012,18.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,LU,2012,5.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,LV,2012,19.8,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,MT,2012,3.4,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,NL,2012,254.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,NO,2012,78.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,PL,2012,255.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,PT,2012,32.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,RO,2012,204.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,SE,2012,158.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,SI,2012,29.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,SK,2012,93.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,M,UK,2012,1691.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,AT,2012,384.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,BE,2012,447.7,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,BG,2012,562.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,CY,2012,20.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,CZ,2012,531.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,DE,2012,5884.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,DK,2012,351.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,EE,2012,117.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,EEA,2012,29235.6,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,EL,2012,420.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,ES,2012,1581.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,EU27_2007,2012,28952.2,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,FI,2012,439.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,FR,2012,3567.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,HU,2012,453.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,IS,2012,13.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,IT,2012,5086.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,LT,2012,146.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,LU,2012,22.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,LV,2012,120.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,MT,2012,14.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,NL,2012,773.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,NO,2012,270.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,PL,2012,1127.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,PT,2012,147.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,RO,2012,873.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,SE,2012,572.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,SI,2012,105.7,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,SK,2012,348.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,P1,TOTAL,Y_GE65,T,UK,2012,4850.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,AT,2012,23.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,BE,2012,24.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,BG,2012,6.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,CY,2012,0.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,CZ,2012,12.7,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,DE,2012,252.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,DK,2012,23.0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,EE,2012,2.7,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,EEA,2012,941.4,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,EL,2012,11.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,ES,2012,70.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,EU27_2007,2012,917.8,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,FI,2012,10.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,FR,2012,3.0,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,HU,2012,53.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,IS,2012,0.7,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,IT,2012,18.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,LT,2012,6.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,LU,2012,1.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,LV,2012,4.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,MT,2012,0.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,NL,2012,43.4,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,NO,2012,22.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,PL,2012,28.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,PT,2012,6.7,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,RO,2012,4.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,SE,2012,12.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,SI,2012,5.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,SK,2012,8.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,F,UK,2012,283.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,AT,2012,3.6,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,BE,2012,3.4,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,BG,2012,7.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,CZ,2012,5.1,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,DE,2012,52.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,DK,2012,6.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,EE,2012,0,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,EEA,2012,265.7,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,EL,2012,2.6,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,ES,2012,20.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,EU27_2007,2012,253.9,e
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,FI,2012,7.9,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,FR,2012,14.9,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,HU,2012,32.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,IS,2012,0.2,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,IT,2012,8.2,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,LT,2012,1.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,LU,2012,0.5,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,LV,2012,0.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,MT,2012,0.1,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,NL,2012,,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,NO,2012,11.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,PL,2012,14.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,PT,2012,1.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,RO,2012,1.6,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,SE,2012,5.7,u
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,SI,2012,1.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,SK,2012,2.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,M,UK,2012,57.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,T,AT,2012,26.9,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,T,BE,2012,28.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,T,BG,2012,14.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,T,CY,2012,1.1,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,T,CZ,2012,17.8,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,T,DE,2012,304.5,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,T,DK,2012,29.3,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,T,EE,2012,2.7,
dataflow,ESTAT:HLTH_DPEH040(1.0),A,THS,PAR1_YCH,PB0000,Y15-44,T,EEA,2012,1207.1,e
