STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,physact,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_6,EU_V,2005,16.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_7,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_9,EU_V,2005,4.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y35-44,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_1,EU_V,2005,8.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_2,EU_V,2005,9.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_3,EU_V,2005,31.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_4,EU_V,2005,11.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_5,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_6,EU_V,2005,22.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_7,EU_V,2005,6.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_9,EU_V,2005,4.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y45-54,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_1,EU_V,2005,7.3,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_2,EU_V,2005,10.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_3,EU_V,2005,32.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_4,EU_V,2005,14.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_5,EU_V,2005,5.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_6,EU_V,2005,19.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_7,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y55-64,T,TOTAL,PHA_9,EU_V,2005,5.3,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y55-64,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,PHA_2,EU_V,2005,12.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,PHA_3,EU_V,2005,24.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,PHA_4,EU_V,2005,16.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,PHA_6,EU_V,2005,32.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,PHA_9,EU_V,2005,5.3,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,100.0,
