STRUCTURE,STRUCTURE_ID,freq,sex,age,wstatus,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,HU,2013,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,HU,2020,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,IE,2007,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,IE,2013,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,IE,2020,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,IT,2007,,du
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,IT,2013,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,IT,2020,8.2,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,LT,2007,,du
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,LT,2013,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,LT,2020,,c
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,LU,2007,,cd
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,LU,2013,,c
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,LU,2020,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,LV,2007,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,LV,2013,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,LV,2020,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,MT,2020,,c
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,NL,2007,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,NL,2020,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,NO,2013,,c
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,NO,2020,,c
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,PL,2007,16.6,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,PL,2013,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,PL,2020,,du
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,PT,2007,,du
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,PT,2013,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,PT,2020,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,RO,2007,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,RO,2013,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,RO,2020,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,SE,2007,,cd
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,SE,2013,,c
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,SE,2020,,c
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,SI,2007,,du
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,SI,2013,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,SI,2020,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,TR,2013,0.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,UK,2007,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,CFAM,PC_EMP_PREEMP,UK,2013,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,AT,2007,16.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,AT,2013,17.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,AT,2020,12.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,BE,2007,13.9,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,BE,2013,8.8,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,BE,2020,9.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,BG,2007,4.5,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,BG,2013,4.5,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,BG,2020,2.8,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,CH,2013,12.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,CH,2020,9.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,CY,2007,11.0,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,CY,2013,6.6,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,CY,2020,3.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,CZ,2007,8.5,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,CZ,2013,5.6,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,CZ,2020,5.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,DE,2007,7.9,du
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,DE,2013,9.8,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,DE,2020,10.9,p
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,DK,2007,12.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,DK,2013,6.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,DK,2020,8.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EA19,2007,17.1,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EA19,2013,8.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EA19,2020,7.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EE,2007,10.0,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EE,2013,7.8,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EE,2020,5.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EL,2007,7.1,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EL,2013,6.6,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EL,2020,2.5,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,ES,2007,6.4,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,ES,2013,5.1,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,ES,2020,6.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EU27_2020,2007,16.4,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EU27_2020,2013,8.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EU27_2020,2020,10.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EU28,2007,15.0,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,EU28,2013,8.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,FI,2007,24.0,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,FI,2013,24.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,FI,2020,25.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,FR,2007,54.9,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,FR,2013,13.0,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,FR,2020,7.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,HR,2007,10.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,HR,2013,8.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,HR,2020,6.1,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,HU,2007,6.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,HU,2013,4.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,HU,2020,2.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,IE,2007,4.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,IE,2013,2.3,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,IE,2020,3.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,IS,2007,10.1,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,IS,2020,9.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,IT,2007,8.9,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,IT,2013,5.6,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,IT,2020,5.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,LT,2007,4.4,du
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,LT,2013,3.7,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,LT,2020,1.8,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,LU,2007,3.8,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,LU,2013,7.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,LU,2020,12.1,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,LV,2007,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,LV,2013,7.0,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,LV,2020,5.0,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,MT,2007,7.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,MT,2013,4.3,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,MT,2020,2.5,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,NL,2007,12.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,NL,2020,7.8,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,NO,2007,10.6,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,NO,2013,10.5,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,NO,2020,11.5,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,PL,2007,24.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,PL,2013,15.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,PL,2020,38.2,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,PT,2007,,du
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,PT,2013,5.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,PT,2020,4.8,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,RO,2007,5.5,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,RO,2013,1.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,RO,2020,2.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,SE,2007,14.3,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,SE,2013,19.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,SE,2020,17.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,SI,2007,10.2,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,SI,2013,6.1,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,SI,2020,4.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,SK,2007,7.3,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,SK,2013,10.0,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,SK,2020,7.8,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,TR,2013,3.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,UK,2007,5.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,EMP,PC_EMP_PREEMP,UK,2013,4.3,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,AT,2007,13.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,AT,2013,15.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,AT,2020,10.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,BE,2007,11.3,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,BE,2013,6.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,BE,2020,8.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,BG,2007,3.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,BG,2013,3.8,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,BG,2020,2.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,CH,2013,7.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,CH,2020,6.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,CY,2007,8.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,CY,2013,5.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,CY,2020,3.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,CZ,2007,7.3,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,CZ,2013,3.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,CZ,2020,4.8,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,DE,2007,6.8,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,DE,2013,9.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,DE,2020,9.8,p
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,DK,2007,9.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,DK,2013,4.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,DK,2020,7.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EA19,2007,14.4,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EA19,2013,7.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EA19,2020,7.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EE,2007,6.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EE,2013,5.6,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EE,2020,5.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EL,2007,5.6,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EL,2013,4.5,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EL,2020,2.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,ES,2007,4.6,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,ES,2013,3.8,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,ES,2020,6.5,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EU27_2020,2007,13.4,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EU27_2020,2013,7.6,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EU27_2020,2020,9.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EU28,2007,12.2,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,EU28,2013,7.0,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,FI,2007,19.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,FI,2013,20.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,FI,2020,24.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,FR,2007,48.6,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,FR,2013,10.4,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,FR,2020,7.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,HR,2007,4.3,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,HR,2013,3.1,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,HR,2020,4.6,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,HU,2007,4.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,HU,2013,2.0,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,HU,2020,1.6,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,IE,2007,2.5,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,IE,2013,1.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,IE,2020,2.5,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,IS,2007,10.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,IS,2020,5.0,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,IT,2007,8.3,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,IT,2013,5.0,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,IT,2020,5.8,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,LT,2007,3.5,du
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,LT,2013,3.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,LT,2020,1.1,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,LU,2007,2.8,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,LU,2013,4.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,LU,2020,9.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,LV,2007,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,LV,2013,6.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,LV,2020,3.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,MT,2007,5.6,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,MT,2013,3.8,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,MT,2020,,u
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,NL,2007,8.6,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,NL,2020,5.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,NO,2007,9.2,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,NO,2013,7.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,NO,2020,8.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,PL,2007,17.5,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,PL,2013,10.7,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,PL,2020,36.2,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,PT,2007,7.5,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,PT,2013,4.3,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,PT,2020,3.9,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,RO,2007,4.2,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,RO,2013,1.1,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,RO,2020,2.6,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,SE,2007,12.4,d
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,SE,2013,16.8,
dataflow,ESTAT:HSW_PB8(1.0),A,M,Y35-54,SAL,PC_EMP_PREEMP,SE,2020,16.8,
