STRUCTURE,STRUCTURE_ID,freq,sex,age,isced11,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,AT,2013,67.7,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,AT,2020,59.4,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,BE,2007,60.6,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,BE,2013,66.1,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,BE,2020,66.8,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,BG,2007,36.0,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,BG,2013,27.7,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,BG,2020,30.8,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,CH,2013,47.2,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,CH,2020,51.2,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,CY,2007,62.1,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,CY,2013,49.3,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,CY,2020,55.1,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,CZ,2007,84.9,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,CZ,2013,57.7,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,CZ,2020,61.7,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,DE,2007,73.4,du
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,DE,2013,47.1,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,DK,2007,59.5,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,DK,2013,55.4,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,DK,2020,63.5,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EA19,2007,32.4,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EA19,2013,49.9,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EA19,2020,57.9,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EE,2007,49.1,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EE,2013,60.9,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EE,2020,58.6,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EL,2007,36.0,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EL,2013,20.1,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EL,2020,55.6,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,ES,2007,62.8,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,ES,2013,61.4,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,ES,2020,63.2,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EU27_2020,2007,34.2,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EU27_2020,2013,50.4,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EU27_2020,2020,49.8,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EU28,2007,35.3,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,EU28,2013,51.0,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,FI,2007,39.6,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,FI,2013,19.5,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,FI,2020,,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,FR,2007,17.6,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,FR,2013,52.6,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,FR,2020,67.4,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,HR,2007,42.9,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,HR,2013,77.2,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,HR,2020,28.2,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,HU,2007,25.5,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,HU,2013,,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,HU,2020,63.8,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,IE,2007,51.5,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,IE,2013,66.1,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,IE,2020,70.7,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,IS,2007,69.0,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,IS,2020,83.0,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,IT,2007,40.9,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,IT,2013,37.7,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,IT,2020,48.2,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,LT,2007,81.1,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,LT,2013,53.2,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,LT,2020,76.6,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,LU,2007,63.2,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,LU,2013,86.7,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,LU,2020,79.0,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,LV,2007,63.8,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,LV,2013,65.2,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,LV,2020,65.2,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,MT,2007,,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,MT,2013,,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,MT,2020,61.4,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,NL,2007,58.7,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,NL,2020,72.1,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,NO,2007,51.6,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,NO,2013,61.3,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,NO,2020,61.6,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,PL,2007,32.1,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,PL,2013,54.7,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,PL,2020,33.7,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,PT,2007,34.6,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,PT,2013,65.5,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,PT,2020,61.4,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,RO,2007,55.1,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,RO,2013,97.6,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,RO,2020,79.4,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,SE,2007,38.2,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,SE,2013,36.8,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,SE,2020,43.2,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,SI,2007,,du
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,SI,2013,46.0,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,SI,2020,56.2,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,SK,2007,71.8,d
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,SK,2013,50.8,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,SK,2020,45.7,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,TR,2013,47.8,
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,UK,2007,58.3,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-64,TOTAL,PC_PER_HPB,UK,2013,61.3,u
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,AT,2020,9.4,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,BE,2020,7.4,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,BG,2020,2.0,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,CH,2020,9.8,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,CY,2020,1.5,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,CZ,2020,4.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,DE,2020,5.2,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,DK,2020,3.4,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,EA19,2020,4.3,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,EE,2020,6.9,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,EL,2020,2.0,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,ES,2020,4.0,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,EU27_2020,2020,4.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,FI,2020,4.1,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,FR,2020,4.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,HR,2020,,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,HU,2020,3.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,IE,2020,2.3,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,IS,2020,9.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,IT,2020,2.6,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,LT,2020,,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,LU,2020,10.9,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,LV,2020,8.7,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,MT,2020,,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,NL,2020,6.0,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,NO,2020,9.4,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,PL,2020,10.0,bd
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,PT,2020,5.0,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,RO,2020,4.4,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,SE,2020,9.9,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,SI,2020,5.5,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_EMP_PREEMP,SK,2020,,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,AT,2020,55.6,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,BE,2020,69.1,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,BG,2020,28.8,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,CH,2020,57.4,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,CY,2020,22.0,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,CZ,2020,57.3,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,DK,2020,69.7,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,EA19,2020,61.1,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,EE,2020,68.4,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,EL,2020,42.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,ES,2020,59.2,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,EU27_2020,2020,53.8,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,FI,2020,,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,FR,2020,56.9,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,HR,2020,,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,HU,2020,74.0,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,IE,2020,79.4,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,IS,2020,86.0,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,IT,2020,,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,LT,2020,,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,LU,2020,84.8,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,LV,2020,87.7,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,MT,2020,,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,NL,2020,87.6,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,NO,2020,72.7,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,PL,2020,21.7,bd
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,PT,2020,56.7,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,RO,2020,91.4,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,SE,2020,59.4,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,SI,2020,48.9,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED0-2,PC_PER_HPB,SK,2020,,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,AT,2020,6.9,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,BE,2020,6.7,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,BG,2020,1.0,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,CH,2020,5.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,CY,2020,1.9,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,CZ,2020,3.1,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,DE,2020,4.4,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,DK,2020,4.9,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,EA19,2020,4.2,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,EE,2020,4.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,EL,2020,1.4,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,ES,2020,4.3,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,EU27_2020,2020,4.9,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,FI,2020,3.7,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,FR,2020,5.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,HR,2020,1.8,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,HU,2020,2.1,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,IE,2020,2.1,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,IS,2020,7.1,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,IT,2020,2.0,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,LT,2020,2.1,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,LU,2020,9.2,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,LV,2020,4.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,MT,2020,,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,NL,2020,5.0,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,NO,2020,7.8,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,PL,2020,11.6,bd
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,PT,2020,3.6,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,RO,2020,3.0,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,SE,2020,9.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,SI,2020,3.3,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_EMP_PREEMP,SK,2020,3.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,AT,2020,52.7,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,BE,2020,64.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,BG,2020,21.0,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,CH,2020,44.8,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,CY,2020,56.9,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,CZ,2020,55.1,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,DK,2020,61.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,EA19,2020,57.5,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,EE,2020,58.7,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,EL,2020,54.2,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,ES,2020,63.9,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,EU27_2020,2020,45.8,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,FI,2020,,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,FR,2020,64.9,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,HR,2020,30.1,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,HU,2020,72.4,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,IE,2020,78.8,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,IS,2020,81.3,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,IT,2020,48.4,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,LT,2020,80.4,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,LU,2020,83.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,LV,2020,63.6,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,MT,2020,,bu
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,NL,2020,70.9,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,NO,2020,54.7,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,PL,2020,29.4,bd
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,PT,2020,59.7,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,RO,2020,80.4,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,SE,2020,45.5,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,SI,2020,53.6,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED3_4,PC_PER_HPB,SK,2020,41.8,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,AT,2020,5.3,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,BE,2020,5.2,b
dataflow,ESTAT:HSW_PB2(1.0),A,F,Y15-74,ED5-8,PC_EMP_PREEMP,BG,2020,,bu
