STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,worktime,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,IS,2011,3.166,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,IT,2011,231.549,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,LT,2011,4.86,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,LU,2011,3.85,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,NL,2011,81.915,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,PL,2011,68.646,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,PT,2011,76.635,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,RO,2011,14.393,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,SE,2011,137.653,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,SI,2011,2.411,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,SK,2011,13.406,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,TR,2011,157.214,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,F,UK,2011,506.477,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,AT,2011,112.131,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,BE,2011,98.636,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,CH,2011,17.109,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,CY,2011,4.49,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,CZ,2011,20.364,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,DE,2011,563.517,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,DK,2011,75.842,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,EL,2011,9.445,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,ES,2011,91.237,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,EU28,2011,3035.414,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,FI,2011,67.032,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,FR,2011,1145.806,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,HU,2011,9.531,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,IE,2011,7.77,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,IT,2011,162.873,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,LU,2011,1.121,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,NL,2011,109.562,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,PL,2011,54.265,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,PT,2011,33.105,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,RO,2011,8.192,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,SE,2011,56.953,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,SK,2011,6.298,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,TR,2011,149.503,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,M,UK,2011,386.719,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,AT,2011,222.071,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,BE,2011,177.236,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,CH,2011,63.369,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,CY,2011,10.714,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,CZ,2011,43.625,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,DE,2011,1011.322,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,DK,2011,152.255,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,EE,2011,6.229,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,EL,2011,24.312,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,ES,2011,236.033,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,EU28,2011,6579.525,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,FI,2011,223.247,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,FR,2011,2448.645,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,HR,2011,8.117,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,HU,2011,26.27,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,IE,2011,15.402,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,IS,2011,3.973,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,IT,2011,394.422,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,LT,2011,7.155,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,LU,2011,4.971,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,LV,2011,5.541,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,NL,2011,191.477,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,PL,2011,122.911,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,PT,2011,109.74,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,RO,2011,22.585,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,SE,2011,194.606,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,SI,2011,3.109,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,SK,2011,19.704,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,TR,2011,306.718,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,TOTAL,T,UK,2011,893.196,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,AT,2011,7.397,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,BE,2011,3.398,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,CH,2011,2.372,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,DK,2011,3.7,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,EL,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,ES,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,EU28,2011,145.807,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,FI,2011,3.077,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,FR,2011,53.544,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,IT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,NL,2011,5.595,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,PL,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,SE,2011,6.511,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,SI,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,TR,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,F,UK,2011,29.579,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,AT,2011,9.073,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,BE,2011,3.774,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,DK,2011,3.68,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,ES,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,EU28,2011,119.825,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,FI,2011,2.879,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,IT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,NL,2011,6.207,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,PL,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,TR,2011,2.827,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,M,UK,2011,15.351,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,AT,2011,16.469,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,BE,2011,7.173,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,CH,2011,4.368,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,CY,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,DE,2011,56.622,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,DK,2011,7.38,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,EL,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,ES,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,EU28,2011,265.633,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,FI,2011,5.956,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,FR,2011,96.759,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,HU,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,IT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,NL,2011,11.802,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,PL,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,PT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,RO,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,SE,2011,9.763,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,SI,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,TR,2011,4.509,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y15-24,T,UK,2011,44.93,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,AT,2011,18.939,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,BE,2011,12.72,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,CH,2011,2.094,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,CZ,2011,1.684,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,DK,2011,9.809,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,EL,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,ES,2011,13.858,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,EU28,2011,384.249,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,FI,2011,18.829,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,FR,2011,144.77,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,IE,2011,2.139,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,IT,2011,11.756,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,NL,2011,17.165,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,PL,2011,5.22,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,SE,2011,18.423,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,SI,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,TR,2011,16.999,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,F,UK,2011,54.848,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,AT,2011,16.957,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,BE,2011,9.955,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,CH,2011,5.962,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,CY,2011,0.564,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,DE,2011,68.763,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,DK,2011,17.977,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,ES,2011,9.589,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,EU28,2011,391.749,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,FI,2011,10.358,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,FR,2011,166.652,
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,IT,2011,7.148,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,NL,2011,8.756,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,PL,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,SE,2011,6.834,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM110(1.0),A,THS,PB1040,H30-39,Y25-34,M,TR,2011,24.191,
