STRUCTURE,STRUCTURE_ID,freq,unit,sex,age,indic_de,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU27_2020,2011,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU27_2020,2012,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU27_2020,2013,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU27_2020,2014,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU27_2020,2015,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU27_2020,2016,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU27_2020,2017,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU27_2020,2018,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU27_2020,2019,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU27_2020,2020,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU28,2011,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU28,2012,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU28,2013,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU28,2014,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU28,2015,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU28,2016,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,K,EU28,2017,0,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU27_2020,2011,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU27_2020,2012,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU27_2020,2013,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU27_2020,2014,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU27_2020,2015,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU27_2020,2016,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU27_2020,2017,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU27_2020,2018,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU27_2020,2019,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU27_2020,2020,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU28,2011,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU28,2012,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU28,2013,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU28,2014,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU28,2015,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU28,2016,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,MALFORM_OTH,EU28,2017,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU27_2020,2011,0.36,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU27_2020,2012,0.34,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU27_2020,2013,0.36,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU27_2020,2014,0.35,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU27_2020,2015,0.34,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU27_2020,2016,0.33,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU27_2020,2017,0.33,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU27_2020,2018,0.34,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU27_2020,2019,0.33,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU27_2020,2020,0.3,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU28,2011,0.36,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU28,2012,0.34,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU28,2013,0.35,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU28,2014,0.35,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU28,2015,0.34,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU28,2016,0.32,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P,EU28,2017,0.33,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU27_2020,2011,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU27_2020,2012,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU27_2020,2013,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU27_2020,2014,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU27_2020,2015,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU27_2020,2016,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU27_2020,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU27_2020,2018,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU27_2020,2019,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU27_2020,2020,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU28,2011,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU28,2012,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU28,2013,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU28,2014,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU28,2015,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU28,2016,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P00-P04,EU28,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU27_2020,2011,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU27_2020,2012,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU27_2020,2013,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU27_2020,2014,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU27_2020,2015,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU27_2020,2016,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU27_2020,2017,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU27_2020,2018,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU27_2020,2019,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU27_2020,2020,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU28,2011,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU28,2012,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU28,2013,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU28,2014,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU28,2015,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU28,2016,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P05-P08,EU28,2017,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU27_2020,2011,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU27_2020,2012,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU27_2020,2013,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU27_2020,2014,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU27_2020,2015,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU27_2020,2016,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU27_2020,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU27_2020,2018,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU27_2020,2019,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU27_2020,2020,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU28,2011,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU28,2012,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU28,2013,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU28,2014,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU28,2015,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU28,2016,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P20-P21,EU28,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU27_2020,2011,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU27_2020,2012,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU27_2020,2013,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU27_2020,2014,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU27_2020,2015,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU27_2020,2016,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU27_2020,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU27_2020,2018,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU27_2020,2019,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU27_2020,2020,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU28,2011,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU28,2012,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU28,2013,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU28,2014,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU28,2015,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU28,2016,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P22,EU28,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU27_2020,2011,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU27_2020,2012,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU27_2020,2013,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU27_2020,2014,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU27_2020,2015,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU27_2020,2016,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU27_2020,2017,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU27_2020,2018,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU27_2020,2019,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU27_2020,2020,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU28,2011,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU28,2012,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU28,2013,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU28,2014,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU28,2015,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU28,2016,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P23-P29,EU28,2017,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU27_2020,2011,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU27_2020,2012,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU27_2020,2013,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU27_2020,2014,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU27_2020,2015,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU27_2020,2016,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU27_2020,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU27_2020,2018,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU27_2020,2019,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU27_2020,2020,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU28,2011,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU28,2012,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU28,2013,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU28,2014,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU28,2015,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU28,2016,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P35-P39,EU28,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU27_2020,2011,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU27_2020,2012,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU27_2020,2013,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU27_2020,2014,0.07,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU27_2020,2015,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU27_2020,2016,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU27_2020,2017,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU27_2020,2018,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU27_2020,2019,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU27_2020,2020,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU28,2011,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU28,2012,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU28,2013,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU28,2014,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU28,2015,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU28,2016,0.06,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,P50-P61,EU28,2017,0.05,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU27_2020,2011,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU27_2020,2012,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU27_2020,2013,0.02,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU27_2020,2014,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU27_2020,2015,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU27_2020,2016,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU27_2020,2017,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU27_2020,2018,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU27_2020,2019,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU27_2020,2020,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU28,2011,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU28,2012,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU28,2013,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU28,2014,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU28,2015,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU28,2016,0.03,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,PERINAT_OTH,EU28,2017,0.04,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU27_2020,2011,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU27_2020,2012,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU27_2020,2013,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU27_2020,2014,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU27_2020,2015,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU27_2020,2016,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU27_2020,2017,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU27_2020,2018,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU27_2020,2019,0.08,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU27_2020,2020,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU28,2011,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU28,2012,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU28,2013,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU28,2014,0.11,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU28,2015,0.1,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU28,2016,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q,EU28,2017,0.09,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q00-Q07,EU27_2020,2011,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q00-Q07,EU27_2020,2012,0.01,
dataflow,ESTAT:HLTH_CD_INFOEU(1.0),A,RT,M,D1-6,INFMORRT,Q00-Q07,EU27_2020,2013,0.01,
